"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
20 0.902113426593128 2 133 "GO:0000278;GO:0007049" "cell cycle" 0.943051391141513
425 0.0325983969836061 3 85 "GO:0000281;GO:0061640;GO:0000910" "cytoskeleton-dependent cytokinesis" 0.116603291121242
-287 0.602220952606507 3 11 "GO:0000289" "nuclear-transcribed mRNA poly(A) tail shortening" 0.798134958770971
-226 0.710480536446703 3 9 "GO:0000290;GO:0110156;GO:0110154" "deadenylation-dependent decapping of nuclear-transcribed mRNA" 0.876654981725407
-9 0.979140910402648 4 29 "GO:0000302;GO:1901700" "response to oxygen-containing compound" 0.985679231132981
783 0.0550437278079869 6 20 "GO:0000338;GO:0070646" "protein modification by small protein removal" 0.169390519504341
338 0.374187128238536 3 23 "GO:0000380" "alternative mRNA splicing, via spliceosome" 0.630145750160662
368 0.0543705138500397 6 92 "GO:0000381;GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of mRNA processing" 0.168598816878568
639 0.0165509467546492 2 47 "GO:0000387" "spliceosomal snRNP assembly" 0.0695678005866149
712 0.217021713881603 6 10 "GO:0000390;GO:0032988;GO:0032984" "protein-containing complex disassembly" 0.452565655841112
222 0.062946134062032 2 243 "GO:0000398;GO:0000377;GO:0006397;GO:0000375;GO:0008380" "RNA splicing" 0.18702960523029
265 0.526624392452298 4 19 "GO:0000422;GO:0006914;GO:0061726;GO:0061919;GO:1903008" "autophagy" 0.749185664352405
-349 0.490105123052025 5 13 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.726029652200278
360 0.494565490864717 5 12 "GO:0000451;GO:0031167;GO:0000453" "rRNA methylation" 0.728462560618401
-1023 0.0249459943774652 9 16 "GO:0000455;GO:0031118" "rRNA pseudouridine synthesis" 0.093457094877895
-85 0.843012912631744 3 18 "GO:0000460" "maturation of 5.8S rRNA" 0.930931615245947
158 0.619954481955249 9 33 "GO:0000462;GO:0030490" "maturation of SSU-rRNA" 0.815132156375147
-41 0.892677367494916 5 36 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.941865712234432
50 0.879945922102384 6 30 "GO:0000469;GO:0090501;GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.93607415993196
104 0.690187948360588 3 49 "GO:0000470" "maturation of LSU-rRNA" 0.8639883033957
-84 0.833463549470982 4 21 "GO:0000479;GO:0000478;GO:0090502" "endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.926668075433328
-112 0.845782026541828 8 10 "GO:0000492;GO:0000491" "small nucleolar ribonucleoprotein complex assembly" 0.930931615245947
1168 0.0209307001827902 3 13 "GO:0000712" "resolution of meiotic recombination intermediates" 0.0819785757159283
-1791 0.0054676282195947 3 8 "GO:0000716;GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.0288445284645965
843 0.0839249884648041 4 14 "GO:0000722;GO:0006312" "telomere maintenance via recombination" 0.229154555285281
461 0.0381508570944504 3 68 "GO:0000723;GO:0032200;GO:0060249" "anatomical structure homeostasis" 0.129763112617308
-231 0.175537497962541 2 116 "GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA recombination" 0.391176234683766
-123 0.756792920110074 2 21 "GO:0000727" "double-strand break repair via break-induced replication" 0.908408146057027
1231 0.0740313343078878 4 7 "GO:0000731;GO:0071897" "DNA synthesis involved in DNA repair" 0.209338950632875
-2015 6.823528162889e-11 3 35 "GO:0000746;GO:0044764;GO:0051704" "multi-organism cellular process" 2.93980338351134e-09
440 0.0390531506352278 3 74 "GO:0000902" "cell morphogenesis" 0.131107005703979
1232 0.019288315593131 4 12 "GO:0000904" "cell morphogenesis involved in differentiation" 0.0785201508791238
-1918 4.70187205265511e-07 4 23 "GO:0000917;GO:0090529;GO:0032506" "cytokinetic process" 9.4412408426757e-06
-222 0.125294457136201 2 162 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "organic cyclic compound catabolic process" 0.309938920284287
-519 0.393264804162352 2 9 "GO:0000959" "mitochondrial RNA metabolic process" 0.651659947922872
-981 0.228901019293709 2 5 "GO:0000963;GO:0140053" "mitochondrial RNA processing" 0.469610424503363
-627 0.362894680557696 2 7 "GO:0000967" "rRNA 5'-end processing" 0.61715970344845
-564 0.413573427407452 2 7 "GO:0000971;GO:0000968;GO:0000378" "tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate" 0.670274175453457
684 0.23584886782807 6 10 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.480054585303591
-2463 0.000936241200563267 5 6 "GO:0001123;GO:0006352" "transcription initiation from bacterial-type RNA polymerase promoter" 0.00681741831959449
499 0.0472861060194969 2 53 "GO:0001501;GO:0048731" "system development" 0.153754193786666
170 0.551405765280596 2 41 "GO:0001503" "ossification" 0.766335431855022
1115 0.0145109050085078 2 16 "GO:0001505" "regulation of neurotransmitter levels" 0.0620011395818061
950 0.202049839957665 2 6 "GO:0001508" "action potential" 0.431651930818648
958 0.198310727624725 4 6 "GO:0001514;GO:0006451;GO:0006417;GO:0010608;GO:0034248" "regulation of translation" 0.42542176838997
-288 0.541604473456949 6 15 "GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006636;GO:0046456;GO:0006690;GO:0033559" "prostaglandin metabolic process" 0.758833367960007
-1129 0.000579003019562241 2 31 "GO:0001522" "pseudouridine synthesis" 0.00460530094021044
132 0.682905653653544 6 32 "GO:0001523;GO:0016101" "retinoid metabolic process" 0.85694714305554
411 0.0035928851402108 2 171 "GO:0001525" "angiogenesis" 0.019973350725688
896 0.00944249689294712 2 28 "GO:0001541;GO:0048608" "reproductive structure development" 0.0447868889326024
126 0.866155478782942 2 6 "GO:0001553" "luteinization" 0.93292163027246
460 0.536628554424256 3 6 "GO:0001554" "luteolysis" 0.758024488080165
719 0.140385760222334 3 14 "GO:0001556;GO:0048469;GO:0071695;GO:0021700" "cell maturation" 0.332933201995168
187 0.503084243334966 3 43 "GO:0001558;GO:0040008" "regulation of cell growth" 0.734730377977902
155 0.768723694312782 4 12 "GO:0001561;GO:0009062;GO:0019395;GO:0044242;GO:0034440;GO:0030258" "cellular lipid catabolic process" 0.908408146057027
202 0.658326204488242 2 16 "GO:0001568" "blood vessel development" 0.842461999307973
-451 0.579851194286358 3 5 "GO:0001569" "branching involved in blood vessel morphogenesis" 0.780685071474081
803 0.18640321213017 2 9 "GO:0001570" "vasculogenesis" 0.40662641633459
1145 0.0373404396315923 2 11 "GO:0001578" "microtubule bundle formation" 0.12784773039426
-62 0.864356586478081 2 25 "GO:0001649" "osteoblast differentiation" 0.93292163027246
508 0.181850700987322 4 23 "GO:0001654;GO:0007423" "sensory organ development" 0.401781249617288
686 0.319409588106446 5 7 "GO:0001656" "metanephros development" 0.583515042583154
522 0.482909401044175 5 6 "GO:0001658" "branching involved in ureteric bud morphogenesis" 0.725405509744491
20 0.97827510725356 4 6 "GO:0001659" "temperature homeostasis" 0.985679231132981
1217 0.0774515893272292 4 7 "GO:0001662;GO:0002209;GO:0042596;GO:0033555" "behavioral fear response" 0.216445792876635
124 0.539084898920743 2 83 "GO:0001666;GO:0036293;GO:0070482;GO:0009628" "response to abiotic stimulus" 0.758833367960007
-617 0.449492011417825 3 5 "GO:0001672;GO:1902275" "regulation of chromatin organization" 0.692551803504856
-101 0.875280502869888 3 8 "GO:0001675;GO:0010927;GO:0033363;GO:0016050" "acrosome assembly" 0.934958718974653
792 0.117509933126327 5 13 "GO:0001676" "long-chain fatty acid metabolic process" 0.293587641092559
-544 0.345773652196747 3 10 "GO:0001678;GO:0042593;GO:0033500" "cellular glucose homeostasis" 0.603935737113913
417 0.0519788434107187 6 73 "GO:0001701;GO:0043009;GO:0009792;GO:0009790" "embryo development" 0.166913428840631
643 0.264773454808344 5 10 "GO:0001702;GO:0007369" "gastrulation with mouth forming second" 0.505121314154664
519 0.324332857753863 3 12 "GO:0001707;GO:0001704" "formation of primary germ layer" 0.583768271485323
-93 0.900828478951055 3 6 "GO:0001708" "cell fate specification" 0.943051391141513
-368 0.405301370339967 2 17 "GO:0001731" "formation of translation preinitiation complex" 0.665208915764327
244 0.360632264588664 2 47 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.61715970344845
1599 0.000685724572440037 4 15 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.00521352358752205
319 0.513581603124719 4 14 "GO:0001745;GO:0048592;GO:0090596" "sensory organ morphogenesis" 0.741680695015306
477 0.522102462591995 3 6 "GO:0001754;GO:0046530;GO:0030182" "neuron differentiation" 0.747310187528619
605 0.159904644344756 2 18 "GO:0001755;GO:0001667" "ameboidal-type cell migration" 0.370720632853089
880 0.147525864406981 3 9 "GO:0001756;GO:0009952;GO:0035282;GO:0003002" "regionalization" 0.348268821453923
585 0.0580591375968255 4 35 "GO:0001764" "neuron migration" 0.175535521272274
593 0.389699433125774 2 7 "GO:0001765;GO:0071709" "membrane raft assembly" 0.647828318090113
105 0.862814611341243 3 9 "GO:0001771;GO:0009988;GO:0008037" "cell recognition" 0.93292163027246
-275 0.601856071065784 2 12 "GO:0001774;GO:0042116" "macrophage activation" 0.798134958770971
1575 0.0343554552028905 2 6 "GO:0001779;GO:0030101" "natural killer cell differentiation" 0.121655961232153
439 0.446609332614413 2 10 "GO:0001816" "cytokine production" 0.692551803504856
146 0.655363232891325 3 31 "GO:0001817" "regulation of cytokine production" 0.841868523699902
371 0.565412141801593 4 8 "GO:0001818;GO:0051241" "negative regulation of multicellular organismal process" 0.768108355180071
523 0.252002049623592 4 16 "GO:0001819;GO:0051240" "positive regulation of multicellular organismal process" 0.489793457351117
361 0.130354234159449 4 59 "GO:0001822" "kidney development" 0.317892165379411
-337 0.65049577250839 2 6 "GO:0001824" "blastocyst development" 0.838669113184134
375 0.477003613600192 2 12 "GO:0001825" "blastocyst formation" 0.719430899872006
615 0.224342972023122 3 13 "GO:0001835;GO:0035188;GO:0071684" "blastocyst hatching" 0.465804484080137
-552 0.294134264668236 2 12 "GO:0001836;GO:0008637" "release of cytochrome c from mitochondria" 0.548979836943964
581 0.399088726174139 3 7 "GO:0001837;GO:0048762" "epithelial to mesenchymal transition" 0.659197672306805
490 0.107584354708241 3 36 "GO:0001843;GO:0060606;GO:0035148" "tube formation" 0.278105556920803
-110 0.864506071960497 7 8 "GO:0001867;GO:0006956;GO:0006959" "humoral immune response" 0.93292163027246
571 0.278550383522518 2 12 "GO:0001881;GO:0043112" "receptor metabolic process" 0.524806198100164
117 0.717158755450583 4 32 "GO:0001889;GO:0048732" "liver development" 0.882381962685928
617 0.449418433495892 3 5 "GO:0001890" "placenta development" 0.692551803504856
432 0.596258503759563 3 5 "GO:0001893;GO:0060135" "maternal process involved in female pregnancy" 0.796552057994042
829 0.131599939846078 2 11 "GO:0001894" "tissue homeostasis" 0.319423328170997
596 0.355706423709135 4 8 "GO:0001895" "retina homeostasis" 0.613812144782874
-352 0.56236622292025 3 9 "GO:0001909;GO:0001906" "leukocyte mediated cytotoxicity" 0.768108355180071
-629 0.440420587881669 5 5 "GO:0001913" "T cell mediated cytotoxicity" 0.68857874083497
-397 0.330507947067103 5 20 "GO:0001914;GO:0001910;GO:0031341;GO:0002709" "regulation of T cell mediated immunity" 0.587191094961142
-464 0.324858539376138 2 15 "GO:0001916;GO:0001912;GO:0002711;GO:0031343" "positive regulation of leukocyte mediated cytotoxicity" 0.583768271485323
760 0.133114138655703 2 13 "GO:0001919" "regulation of receptor recycling" 0.321588830303731
798 0.247095797503931 3 7 "GO:0001921" "positive regulation of receptor recycling" 0.487589798891345
518 8.00440299645386e-06 5 257 "GO:0001932;GO:0031399;GO:0042325;GO:0019220;GO:0051174;GO:0032268;GO:0051246" "regulation of phosphorus metabolic process" 0.000137942544972222
459 0.117132433368277 4 39 "GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0051248;GO:0045936;GO:0010563" "negative regulation of protein modification process" 0.293587641092559
489 0.000445371742760824 5 176 "GO:0001934;GO:0031401;GO:0042327;GO:0032270;GO:0045937;GO:0031325;GO:0051247;GO:0010562;GO:0009893;GO:0010604;GO:0051173" "positive regulation of metabolic process" 0.00359776860948978
1160 0.0442131552257429 4 10 "GO:0001936;GO:0050678" "regulation of endothelial cell proliferation" 0.145593638545918
205 0.801226527276604 3 5 "GO:0001937;GO:0050680;GO:0008285" "negative regulation of endothelial cell proliferation" 0.908408146057027
656 0.421390098504049 2 5 "GO:0001945" "lymph vessel development" 0.670748623051716
1076 0.0950133878640858 2 8 "GO:0001947" "heart looping" 0.24934985546057
391 0.47730135136576 4 11 "GO:0001952;GO:0010810;GO:0030155" "regulation of cell-matrix adhesion" 0.719430899872006
291 0.672806527551234 3 7 "GO:0001954;GO:0010811;GO:0045785" "positive regulation of cell-substrate adhesion" 0.852551408686245
523 0.416930518065549 2 8 "GO:0001958;GO:0036075" "endochondral ossification" 0.670748623051716
521 0.45009169434745 4 7 "GO:0001959;GO:0060759" "regulation of response to cytokine stimulus" 0.692551803504856
1086 0.182954263434782 4 5 "GO:0001964;GO:0050905" "startle response" 0.40249937955652
-786 0.334883868533225 3 5 "GO:0001974;GO:0048771" "blood vessel remodeling" 0.592642844748985
1415 0.0825763505595873 3 5 "GO:0001975;GO:0014075;GO:0010243;GO:1901698" "response to organonitrogen compound" 0.227084964038865
786 0.00435559187748194 3 44 "GO:0002009;GO:0048729" "tissue morphogenesis" 0.0236550104868201
736 0.253424279329433 5 8 "GO:0002011" "morphogenesis of an epithelial sheet" 0.490712930386955
186 0.772757713276369 2 8 "GO:0002026" "regulation of the force of heart contraction" 0.908408146057027
-202 0.70125290832354 2 12 "GO:0002027" "regulation of heart rate" 0.871509023084784
715 0.299702414140901 4 7 "GO:0002028;GO:0010959" "regulation of sodium ion transport" 0.553379100395878
-250 0.736895759913214 3 6 "GO:0002029;GO:0022401;GO:0045744;GO:0023058;GO:0008277" "adaptation of signaling pathway" 0.899896671989098
209 0.797623024891136 5 5 "GO:0002036;GO:0010958;GO:2000191;GO:1903789;GO:0032368;GO:0032890;GO:0044070;GO:1905952;GO:0051955;GO:1903959;GO:0051952;GO:0034765;GO:0034762" "regulation of fatty acid transport" 0.908408146057027
28 0.967473429181197 4 7 "GO:0002040" "sprouting angiogenesis" 0.985679231132981
496 0.442036983201471 2 8 "GO:0002062" "chondrocyte differentiation" 0.68857874083497
-498 0.412302373296962 4 9 "GO:0002082;GO:0043467;GO:1903578" "regulation of ATP metabolic process" 0.670274175453457
-272 0.591562118691654 6 13 "GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157" "protein depalmitoylation" 0.79232542840307
1261 0.0901674085779984 2 6 "GO:0002088" "lens development in camera-type eye" 0.24153652971412
-14 0.967414872952254 5 27 "GO:0002090;GO:0048259;GO:0030100;GO:0060627" "regulation of vesicle-mediated transport" 0.985679231132981
-99 0.839611893058051 5 14 "GO:0002091;GO:0048261;GO:0045806;GO:0051051;GO:0051129" "negative regulation of transport" 0.930931615245947
19 0.970772073644881 5 13 "GO:0002092;GO:0048260;GO:0045807;GO:0051130" "positive regulation of cellular component organization" 0.985679231132981
-264 0.349408885138029 2 42 "GO:0002098;GO:0002097" "tRNA wobble base modification" 0.608230281536569
-1578 0.00943399664751728 2 9 "GO:0002100;GO:0006382;GO:0016553" "tRNA wobble adenosine to inosine editing" 0.0447868889326024
-177 0.771512235358905 2 9 "GO:0002119" "nematode larval development" 0.908408146057027
319 0.484412820994573 3 16 "GO:0002164;GO:0009791" "post-embryonic development" 0.725405509744491
-191 0.279152233032002 3 109 "GO:0002181;GO:0006412;GO:0043043;GO:0006518" "peptide metabolic process" 0.524806198100164
-286 0.678191343759303 3 7 "GO:0002183;GO:0006413" "cytoplasmic translational initiation" 0.85694714305554
-97 0.785770631416624 4 26 "GO:0002218;GO:0045089;GO:0045088" "regulation of innate immune response" 0.908408146057027
400 0.488034709049699 7 10 "GO:0002223;GO:0002220;GO:0002758" "innate immune response activating cell surface receptor signaling pathway" 0.725405509744491
675 0.12703079032648 3 17 "GO:0002224;GO:0002221" "pattern recognition receptor signaling pathway" 0.312737707613286
28 0.97277789175948 3 5 "GO:0002225;GO:0002760;GO:0002922" "positive regulation of humoral immune response" 0.985679231132981
-37 0.954021964887031 4 8 "GO:0002230;GO:0050691;GO:0050688" "positive regulation of defense response to virus by host" 0.9786296742988
534 0.135982493161661 2 26 "GO:0002244" "hematopoietic progenitor cell differentiation" 0.323976723339073
117 0.442182092760561 2 147 "GO:0002250;GO:0006955" "immune response" 0.68857874083497
-277 0.321382877127022 2 43 "GO:0002252" "immune effector process" 0.583768271485323
-48 0.879608372876397 2 33 "GO:0002253" "activation of immune response" 0.93607415993196
-79 0.85463271647112 5 18 "GO:0002260;GO:0001776;GO:0001782" "leukocyte homeostasis" 0.932162688640441
189 0.817112175498095 4 5 "GO:0002262" "myeloid cell homeostasis" 0.920363822946656
-390 0.4076364179366 3 15 "GO:0002263;GO:0002366" "cell activation involved in immune response" 0.666924139472222
-832 0.0601069265005171 3 17 "GO:0002274" "myeloid leukocyte activation" 0.180670238376554
56 0.926569291029988 2 9 "GO:0002285" "lymphocyte activation involved in immune response" 0.959992632189386
221 0.766832564338611 3 6 "GO:0002312" "B cell activation involved in immune response" 0.908408146057027
-106 0.86916438077316 3 8 "GO:0002335;GO:0030183" "B cell differentiation" 0.933239157031785
-61 0.559643641679365 1 318 "GO:0002376" "immune system process" 0.768108355180071
170 0.708793160584167 3 16 "GO:0002377;GO:0002440" "immunoglobulin production" 0.876654981725407
286 0.557758117619523 5 14 "GO:0002429;GO:0002757;GO:0002768;GO:0002764" "immune response-regulating signaling pathway" 0.768108355180071
-1025 0.16839633674901 3 6 "GO:0002437" "inflammatory response to antigenic stimulus" 0.38224588028026
-53 0.899719516027747 2 19 "GO:0002443" "leukocyte mediated immunity" 0.943051391141513
-654 0.422525245944805 4 5 "GO:0002444" "myeloid leukocyte mediated immunity" 0.670748623051716
106 0.815739297249767 4 16 "GO:0002449;GO:0002460" "lymphocyte mediated immunity" 0.920363822946656
51 0.937486927617155 2 8 "GO:0002456" "T cell mediated immunity" 0.968566183226915
-439 0.238723659532048 3 24 "GO:0002474;GO:0048002;GO:0019882" "antigen processing and presentation of peptide antigen" 0.482109890539331
132 0.871765662630286 5 5 "GO:0002479;GO:0042590;GO:0002478;GO:0019884" "antigen processing and presentation of exogenous peptide antigen via MHC class I" 0.933239157031785
323 0.38545794135557 4 24 "GO:0002521;GO:0030098;GO:0046649;GO:1903131" "lymphocyte activation" 0.642844373163967
416 0.493377906446682 5 9 "GO:0002526" "acute inflammatory response" 0.728462560618401
-698 0.204517175063694 5 11 "GO:0002548;GO:0097529" "myeloid leukocyte migration" 0.435125018551151
94 0.780969165019948 4 29 "GO:0002576;GO:0045055;GO:0006887" "exocytosis" 0.908408146057027
86 0.882099262255736 3 10 "GO:0002673;GO:0050727" "regulation of acute inflammatory response" 0.936438025844385
-321 0.641079909253445 3 7 "GO:0002675;GO:0050729" "positive regulation of inflammatory response" 0.830672463869752
-184 0.309201951240532 3 103 "GO:0002682" "regulation of immune system process" 0.568887575769947
-681 0.13554069055883 2 16 "GO:0002683" "negative regulation of immune system process" 0.323976723339073
-89 0.890449217413259 3 8 "GO:0002685;GO:0030334;GO:2000145;GO:0040012" "regulation of cell motility" 0.941436084668006
-236 0.361932027993224 2 50 "GO:0002697" "regulation of immune effector process" 0.61715970344845
-571 0.278550383522518 3 12 "GO:0002698;GO:0050777" "negative regulation of immune effector process" 0.524806198100164
-171 0.621203229423226 3 28 "GO:0002699" "positive regulation of immune effector process" 0.815132156375147
177 0.698191670917897 5 16 "GO:0002700" "regulation of production of molecular mediator of immune response" 0.870213094077174
-99 0.903471707739634 3 5 "GO:0002701" "negative regulation of production of molecular mediator of immune response" 0.943051391141513
538 0.375804774109191 3 9 "GO:0002702" "positive regulation of production of molecular mediator of immune response" 0.630815156540428
-183 0.566052772386087 5 33 "GO:0002703;GO:0002819;GO:0002706;GO:0002822" "regulation of adaptive immune response" 0.768108355180071
-565 0.48828069127869 2 5 "GO:0002704" "negative regulation of leukocyte mediated immunity" 0.725405509744491
-261 0.502741667976682 2 22 "GO:0002705;GO:0002708;GO:0002824;GO:0002821" "positive regulation of leukocyte mediated immunity" 0.734730377977902
86 0.900335783344443 4 7 "GO:0002718" "regulation of cytokine production involved in immune response" 0.943051391141513
216 0.754328289275289 6 7 "GO:0002784;GO:0002759" "regulation of antimicrobial peptide production" 0.908408146057027
-802 0.325193930730702 2 5 "GO:0002832;GO:0002921" "negative regulation of response to biotic stimulus" 0.583768271485323
-440 0.523261678695087 4 7 "GO:0002864;GO:0002861" "regulation of acute inflammatory response to antigenic stimulus" 0.747310187528619
-216 0.771543089717828 3 6 "GO:0002888;GO:0002886;GO:0002883;GO:0002889;GO:0002712;GO:0002885;GO:0002891;GO:0002866;GO:0002714;GO:0002863" "positive regulation of myeloid leukocyte mediated immunity" 0.908408146057027
-387 0.501755539616148 5 10 "GO:0002920" "regulation of humoral immune response" 0.734730377977902
139 0.791598095470837 2 12 "GO:0002931" "response to ischemia" 0.908408146057027
-2215 0.000268894625441288 2 9 "GO:0002949;GO:0070525" "tRNA threonylcarbamoyladenosine modification" 0.00239687105781286
556 0.0167525824687823 2 62 "GO:0003006" "developmental process involved in reproduction" 0.06980162459726
563 0.0202520792905914 2 57 "GO:0003008" "system process" 0.0811653100250834
1163 0.118116497770314 5 6 "GO:0003009;GO:0006941;GO:0006936" "skeletal muscle contraction" 0.293587641092559
1169 0.0544051492202358 2 9 "GO:0003012" "muscle system process" 0.168598816878568
1240 0.0544603528408528 3 8 "GO:0003013" "circulatory system process" 0.168598816878568
-1117 0.0528570961106414 2 10 "GO:0003014" "renal system process" 0.167651034903077
1130 0.165906285375352 2 5 "GO:0003015" "heart process" 0.38224588028026
1281 0.116079473362086 5 5 "GO:0003044" "regulation of systemic arterial blood pressure mediated by a chemical signal" 0.293587641092559
716 0.238625413858575 4 9 "GO:0003073" "regulation of systemic arterial blood pressure" 0.482109890539331
