"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-87 0.195401956593466 8 8 "GO:0000479;GO:0000478;GO:0090502" "endonucleolytic cleavage involved in rRNA processing" 0.391882011647346
117 0.0265992106021516 3 13 "GO:0000725;GO:0006281;GO:0006310;GO:0000724;GO:0006302" "DNA recombination" 0.104083867573637
31 0.660317039406505 2 7 "GO:0001525" "angiogenesis" 0.781954388770861
-95 0.216677245449122 2 6 "GO:0001731" "formation of translation preinitiation complex" 0.423933741096108
23 0.69798820394893 4 10 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.812040472810626
134 0.060918693004876 4 7 "GO:0001822" "kidney development" 0.189058012773753
68 0.156407558090145 2 16 "GO:0001932;GO:0031399;GO:0042325;GO:0032268;GO:0051246;GO:0019220;GO:0051174" "regulation of cellular protein metabolic process" 0.379508766895588
9 0.897654291073822 5 8 "GO:0001934;GO:0031401;GO:0042327;GO:0032270;GO:0031325;GO:0051247;GO:0009893;GO:0048522;GO:0010604;GO:0051173;GO:0048518;GO:0045937;GO:0010562" "positive regulation of cellular process" 0.928607887317747
242 0.00419257873916464 3 5 "GO:0002009;GO:0035239;GO:0048729" "tube morphogenesis" 0.0269522918946298
-95 0.00280971537006116 3 37 "GO:0002181;GO:0006412;GO:0034645;GO:0043043;GO:0009059;GO:0006518;GO:0043604;GO:1901566;GO:0043603;GO:0044271" "cellular macromolecule biosynthetic process" 0.0205982370310416
-49 0.522134277485685 2 6 "GO:0002244" "hematopoietic progenitor cell differentiation" 0.746443145739501
3 0.971296017124802 2 6 "GO:0003006" "developmental process involved in reproduction" 0.971296017124802
174 2.07986582325149e-05 4 22 "GO:0003341;GO:0007018;GO:0006928" "movement of cell or subcellular component" 0.00087243532668531
29 0.61506733176754 3 11 "GO:0005975" "carbohydrate metabolic process" 0.781954388770861
100 0.195941005823673 2 6 "GO:0005976" "polysaccharide metabolic process" 0.391882011647346
109 0.012652719941398 4 19 "GO:0006259;GO:0006974;GO:0033554;GO:0051716" "cellular response to DNA damage stimulus" 0.0599339365645168
-92 0.00297530090448378 3 39 "GO:0006364;GO:0016072;GO:0034470;GO:0034660" "ncRNA processing" 0.0205982370310416
-35 0.189697664319669 2 53 "GO:0006464;GO:0036211;GO:0043412" "macromolecule modification" 0.391882011647346
30 0.351550855673594 2 37 "GO:0006950;GO:0050896" "response to stimulus" 0.564992446618276
30 0.228027121234342 2 62 "GO:0006996" "organelle organization" 0.436647678959378
13 0.817438485387771 2 12 "GO:0007005" "mitochondrion organization" 0.902092153191656
104 0.000245944833598415 2 47 "GO:0007017" "microtubule-based process" 0.00442700700477147
35 0.628436839683005 7 7 "GO:0008033;GO:0006399" "tRNA metabolic process" 0.781954388770861
59 0.242248006744088 3 14 "GO:0008104;GO:0033036;GO:0046907;GO:0006886;GO:0015031;GO:0015833;GO:0045184;GO:0042886" "peptide transport" 0.441164391212209
4 0.892524557561728 2 38 "GO:0009057;GO:0044248;GO:1901575;GO:0009056" "catabolic process" 0.928607887317747
5 0.921089063659403 6 13 "GO:0009451" "RNA modification" 0.942022906015298
188 0.00171474375241363 2 10 "GO:0009653" "anatomical structure morphogenesis" 0.0171474375241363
27 0.325908656448022 2 52 "GO:0010468" "regulation of gene expression" 0.564072674621577
111 0.189622124667987 3 5 "GO:0019637;GO:0006793" "phosphorus metabolic process" 0.391882011647346
103 0.102834210667784 5 9 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 0.27220820470884
-49 0.565905838342878 2 5 "GO:0022411" "cellular component disassembly" 0.771578191381231
-47 0.58053193622256 2 5 "GO:0022412" "cellular process involved in reproduction in multicellular organism" 0.771578191381231
11 0.861854772631882 1 9 "GO:0022414" "reproductive process" 0.923415827819874
58 0.0365760227606709 2 49 "GO:0031323;GO:0051171;GO:0080090" "regulation of cellular metabolic process" 0.131673681938415
202 0.0025607427586471 1 8 "GO:0032501" "multicellular organismal process" 0.0205982370310416
90 0.000338744484031969 1 62 "GO:0032502" "developmental process" 0.00508116726047953
116 0.170258191768792 3 5 "GO:0032879" "regulation of localization" 0.383080931479782
-18 0.626959345892395 3 27 "GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361;GO:0000956;GO:0006402;GO:0006401" "cellular nitrogen compound catabolic process" 0.781954388770861
13 0.861252577446809 2 7 "GO:0042221" "response to chemical" 0.923415827819874
86 0.264182763886753 2 6 "GO:0042592" "homeostatic process" 0.466204877447211
-82 0.00666018455877457 2 41 "GO:0044249;GO:1901576;GO:0009058" "biosynthetic process" 0.037463538143107
141 0.049412954050422 3 7 "GO:0044255;GO:0006629" "lipid metabolic process" 0.16470984683474
-101 2.9081177556177e-05 3 67 "GO:0044267" "cellular protein metabolic process" 0.00087243532668531
69 0.146431588834919 2 16 "GO:0044281" "small molecule metabolic process" 0.366078972087298
-39 0.613663784961476 1 6 "GO:0044419" "biological process involved in interspecies interaction between organisms" 0.781954388770861
40 0.468892399851687 3 12 "GO:0044772;GO:0044770" "cell cycle phase transition" 0.715259592994099
-13 0.881401978030433 3 5 "GO:0048285" "organelle fission" 0.928607887317747
151 0.00832079542268086 3 11 "GO:0048513" "animal organ development" 0.044051269884781
62 0.0355991335333894 3 44 "GO:0048519;GO:0010629;GO:0010605;GO:0009892" "negative regulation of biological process" 0.131673681938415
124 0.00296746211716126 4 21 "GO:0048523;GO:0031324;GO:0051172" "negative regulation of cellular process" 0.0205982370310416
22 0.773451635234184 2 6 "GO:0048583" "regulation of response to stimulus" 0.870133089638457
35 0.561670577633891 2 10 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.771578191381231
119 0.00128328203419352 2 27 "GO:0048856" "anatomical structure development" 0.0144369228846771
-18 0.712791081689327 2 16 "GO:0048869;GO:0030154" "cellular developmental process" 0.812040472810626
141 0.0491795601754966 2 7 "GO:0051128" "regulation of cellular component organization" 0.16470984683474
24 0.532161115989886 2 26 "GO:0051234;GO:0051179;GO:0006810;GO:0006811" "localization" 0.748351569360777
47 0.182898996343513 2 30 "GO:0051252;GO:0019219" "regulation of nucleobase-containing compound metabolic process" 0.391882011647346
23 0.707415837451488 2 10 "GO:0051276" "chromosome organization" 0.812040472810626
23 0.642707716557299 2 15 "GO:0051649;GO:0051656;GO:0051640;GO:0051641" "cellular localization" 0.781954388770861
174 0.0149418696967334 2 7 "GO:0051726" "regulation of cell cycle" 0.0672384136353003
129 0.0245578081503683 2 11 "GO:0065008" "regulation of biological quality" 0.100463760615143
40 0.375696350273136 3 18 "GO:0071702;GO:0071705;GO:0006820" "anion transport" 0.582977095251418
78 0.245091328451227 6 8 "GO:0071900;GO:0045859;GO:0043549;GO:0051338;GO:0065009;GO:0050790" "regulation of kinase activity" 0.441164391212209
80 0.00516697978350452 2 47 "GO:1903047;GO:0022402" "cell cycle process" 0.0310018787010271
