TRINITY_DN21466_c0_g1_i22	RXOD01010458.1	68.898	254	76	1	179	429	571	318	4.59e-20	101
TRINITY_DN21466_c0_g1_i5	RXOD01010458.1	69.291	254	75	1	1495	1745	571	318	3.41e-21	105
TRINITY_DN21466_c0_g1_i2	RXOD01010458.1	78.448	116	25	0	827	942	571	456	1.33e-18	97.8
TRINITY_DN21466_c0_g1_i21	RXOD01010458.1	78.448	116	25	0	999	1114	571	456	1.43e-18	97.8
TRINITY_DN21466_c0_g1_i9	RXOD01010458.1	69.291	254	75	1	1577	1827	571	318	3.50e-21	105
TRINITY_DN21466_c0_g1_i24	RXOD01010458.1	79.310	116	24	0	1178	1293	571	456	1.85e-20	102
TRINITY_DN21466_c0_g1_i11	RXOD01010458.1	69.291	254	75	1	1450	1700	571	318	3.36e-21	105
TRINITY_DN21423_c0_g1_i21	RXOD01011130.1	94.444	36	2	0	435	470	1373	1338	4.84e-07	57.2
TRINITY_DN21423_c0_g1_i7	RXOD01011130.1	94.444	36	2	0	435	470	1373	1338	4.11e-07	57.2
TRINITY_DN21423_c0_g1_i9	RXOD01011130.1	94.444	36	2	0	149	184	1373	1338	1.91e-07	57.2
TRINITY_DN21423_c0_g1_i11	RXOD01011130.1	94.444	36	2	0	453	488	1373	1338	3.34e-07	57.2
TRINITY_DN21423_c0_g1_i1	RXOD01011130.1	94.444	36	2	0	453	488	1373	1338	3.88e-07	57.2
TRINITY_DN21423_c0_g1_i8	RXOD01011130.1	94.444	36	2	0	458	493	1373	1338	3.37e-07	57.2
TRINITY_DN21423_c0_g1_i16	RXOD01011130.1	94.444	36	2	0	453	488	1373	1338	3.34e-07	57.2
TRINITY_DN21423_c0_g1_i13	RXOD01011130.1	94.444	36	2	0	453	488	1373	1338	3.48e-07	57.2
TRINITY_DN21423_c0_g1_i17	RXOD01011130.1	94.444	36	2	0	453	488	1373	1338	4.93e-07	57.2
TRINITY_DN21458_c0_g1_i26	RXOD01003982.1	73.333	105	24	3	54	156	12767	12869	8.75e-06	54.5
TRINITY_DN21458_c0_g1_i19	RXOD01003982.1	73.333	105	24	3	865	967	12767	12869	8.87e-06	54.5
TRINITY_DN5655_c0_g1_i19	RXOD01007210.1	75.962	104	25	0	1384	1487	4534	4431	3.11e-12	76.1
TRINITY_DN5655_c0_g1_i27	RXOD01007210.1	75.962	104	25	0	1678	1781	4534	4431	3.68e-12	76.1
TRINITY_DN5655_c0_g1_i15	RXOD01007210.1	75.962	104	25	0	1188	1291	4534	4431	2.73e-12	76.1
TRINITY_DN5655_c0_g1_i8	RXOD01007210.1	75.962	104	25	0	1180	1283	4534	4431	2.71e-12	76.1
TRINITY_DN5655_c0_g1_i26	RXOD01007210.1	75.962	104	25	0	909	1012	4534	4431	2.19e-12	76.1
TRINITY_DN5691_c0_g4_i2	RXOD01005809.1	74.468	94	22	2	76	168	1949	1857	3.46e-06	55.4
TRINITY_DN5691_c0_g4_i3	RXOD01005809.1	74.468	94	22	2	76	168	1949	1857	1.10e-06	55.4
TRINITY_DN5627_c0_g1_i6	RXOD01004342.1	69.811	159	44	2	65	221	13774	13930	2.76e-10	66.2
TRINITY_DN5627_c0_g1_i6	RXOD01004342.1	70.992	131	38	0	49	179	13800	13930	2.76e-10	66.2
TRINITY_DN5627_c0_g1_i6	RXOD01004342.1	72.807	114	26	3	154	264	13800	13911	1.43e-07	58.1
TRINITY_DN5627_c0_g1_i4	RXOD01004342.1	72.807	114	26	3	789	899	13800	13911	4.71e-07	58.1
TRINITY_DN5644_c12_g1_i23	RXOD01005052.1	74.046	131	30	2	1568	1696	14254	14126	1.52e-12	78.8
TRINITY_DN5644_c12_g1_i23	RXOD01005052.1	74.046	131	30	2	337	465	14254	14126	1.52e-12	78.8
TRINITY_DN5644_c12_g1_i1	RXOD01005052.1	74.046	131	30	2	1568	1696	14254	14126	1.61e-12	78.8
TRINITY_DN5644_c12_g1_i1	RXOD01005052.1	74.046	131	30	2	337	465	14254	14126	1.61e-12	78.8
TRINITY_DN5644_c12_g1_i12	RXOD01005052.1	74.046	131	30	2	337	465	14254	14126	8.84e-13	78.8
TRINITY_DN5644_c12_g1_i27	RXOD01005052.1	74.046	131	30	2	1568	1696	14254	14126	1.54e-12	78.8
TRINITY_DN5644_c12_g1_i27	RXOD01005052.1	74.046	131	30	2	337	465	14254	14126	1.54e-12	78.8
TRINITY_DN5644_c12_g1_i24	RXOD01005052.1	74.046	131	30	2	1568	1696	14254	14126	1.61e-12	78.8
TRINITY_DN5644_c12_g1_i24	RXOD01005052.1	74.046	131	30	2	337	465	14254	14126	1.61e-12	78.8
TRINITY_DN5644_c16_g1_i2	RXOD01004022.1	83.766	154	25	0	55	208	20332	20485	6.39e-40	166
TRINITY_DN5644_c16_g1_i1	RXOD01004022.1	83.766	154	25	0	55	208	20332	20485	6.92e-40	166
TRINITY_DN5651_c0_g1_i1	RXOD01011674.1	83.929	56	9	0	77	132	2299	2354	5.27e-08	61.7
TRINITY_DN5651_c0_g1_i6	RXOD01006744.1	75.610	82	19	1	3940	4020	3649	3568	9.23e-06	55.4
TRINITY_DN5620_c0_g1_i3	RXOD01003878.1	78.974	195	41	0	438	632	38809	38615	3.24e-40	168
TRINITY_DN5620_c0_g1_i3	RXOD01003878.1	75.000	96	24	0	346	441	39054	38959	8.15e-10	66.2
TRINITY_DN5620_c0_g1_i3	RXOD01003878.1	82.143	56	10	0	631	686	38533	38478	4.22e-07	57.2
TRINITY_DN5620_c0_g1_i8	RXOD01003878.1	78.974	195	41	0	355	549	38809	38615	2.69e-40	168
TRINITY_DN5620_c0_g1_i8	RXOD01003878.1	75.000	96	24	0	263	358	39054	38959	6.77e-10	66.2
TRINITY_DN5620_c0_g1_i8	RXOD01003878.1	82.143	56	10	0	548	603	38533	38478	3.51e-07	57.2
TRINITY_DN5620_c0_g1_i6	RXOD01003878.1	78.974	195	41	0	298	492	38809	38615	2.68e-40	168
TRINITY_DN5620_c0_g1_i6	RXOD01003878.1	75.000	96	24	0	206	301	39054	38959	6.75e-10	66.2
TRINITY_DN5620_c0_g1_i6	RXOD01003878.1	82.143	56	10	0	491	546	38533	38478	3.50e-07	57.2
TRINITY_DN5620_c0_g1_i11	RXOD01003878.1	78.974	195	41	0	313	507	38809	38615	2.73e-40	168
TRINITY_DN5620_c0_g1_i11	RXOD01003878.1	75.000	96	24	0	221	316	39054	38959	6.88e-10	66.2
TRINITY_DN5620_c0_g1_i11	RXOD01003878.1	82.143	56	10	0	506	561	38533	38478	3.56e-07	57.2
TRINITY_DN5620_c0_g1_i7	RXOD01003878.1	78.974	195	41	0	774	968	38809	38615	4.57e-40	168
TRINITY_DN5620_c0_g1_i7	RXOD01003878.1	75.000	96	24	0	682	777	39054	38959	1.15e-09	66.2
TRINITY_DN5620_c0_g1_i7	RXOD01003878.1	82.143	56	10	0	967	1022	38533	38478	5.95e-07	57.2
TRINITY_DN5620_c0_g1_i5	RXOD01003878.1	78.974	195	41	0	783	977	38809	38615	4.60e-40	168
TRINITY_DN5620_c0_g1_i5	RXOD01003878.1	75.000	96	24	0	691	786	39054	38959	1.16e-09	66.2
TRINITY_DN5620_c0_g1_i5	RXOD01003878.1	82.143	56	10	0	976	1031	38533	38478	6.00e-07	57.2
TRINITY_DN5649_c0_g1_i21	RXOD01009192.1	75.652	115	28	0	575	689	3561	3675	2.08e-14	82.4
TRINITY_DN5649_c0_g1_i7	RXOD01009192.1	75.652	115	28	0	555	669	3561	3675	2.06e-14	82.4
TRINITY_DN5649_c0_g1_i15	RXOD01009192.1	75.652	115	28	0	571	685	3561	3675	2.08e-14	82.4
TRINITY_DN5649_c0_g1_i20	RXOD01009192.1	75.652	115	28	0	687	801	3561	3675	2.23e-14	82.4
TRINITY_DN5649_c0_g1_i9	RXOD01009192.1	75.652	115	28	0	558	672	3561	3675	2.06e-14	82.4
TRINITY_DN5649_c0_g1_i12	RXOD01009192.1	75.652	115	28	0	698	812	3561	3675	2.24e-14	82.4
TRINITY_DN5649_c0_g1_i14	RXOD01009192.1	75.652	115	28	0	559	673	3561	3675	2.06e-14	82.4
TRINITY_DN5649_c0_g1_i11	RXOD01009192.1	75.652	115	28	0	710	824	3561	3675	2.26e-14	82.4
TRINITY_DN5649_c0_g1_i19	RXOD01009192.1	75.652	115	28	0	685	799	3561	3675	2.23e-14	82.4
TRINITY_DN5649_c0_g1_i1	RXOD01009192.1	75.652	115	28	0	578	692	3561	3675	2.09e-14	82.4
TRINITY_DN5649_c0_g1_i13	RXOD01009192.1	75.652	115	28	0	607	721	3561	3675	2.13e-14	82.4
TRINITY_DN5649_c0_g1_i3	RXOD01009192.1	75.652	115	28	0	547	661	3561	3675	2.05e-14	82.4
TRINITY_DN5649_c0_g1_i10	RXOD01009192.1	75.652	115	28	0	639	753	3561	3675	2.17e-14	82.4
TRINITY_DN5649_c0_g1_i18	RXOD01009192.1	75.652	115	28	0	573	687	3561	3675	2.08e-14	82.4
TRINITY_DN5648_c0_g1_i36	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	1.50e-08	63.5
TRINITY_DN5648_c0_g1_i14	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	2.30e-08	63.5
TRINITY_DN5648_c0_g1_i7	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	1.25e-08	63.5
TRINITY_DN5648_c0_g1_i31	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	1.30e-08	63.5
TRINITY_DN5648_c0_g1_i10	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	1.81e-08	63.5
TRINITY_DN5648_c0_g1_i9	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	1.51e-08	63.5
TRINITY_DN5648_c0_g1_i30	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	1.32e-08	63.5
TRINITY_DN5648_c0_g1_i34	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	1.50e-08	63.5
TRINITY_DN5648_c0_g1_i19	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	1.32e-08	63.5
TRINITY_DN5648_c0_g1_i18	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	1.38e-08	63.5
TRINITY_DN5648_c0_g1_i32	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	1.93e-08	63.5
TRINITY_DN5648_c0_g1_i17	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	1.38e-08	63.5
TRINITY_DN5648_c0_g1_i26	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	1.52e-08	63.5
TRINITY_DN5648_c0_g1_i22	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	1.49e-08	63.5
TRINITY_DN5648_c0_g1_i35	RXOD01005631.1	68.108	185	55	2	71	253	12138	12320	2.44e-08	63.5
TRINITY_DN5660_c0_g1_i1	RXOD01001065.1	74.468	94	22	2	1	93	228	136	5.12e-07	55.4
TRINITY_DN5637_c0_g1_i35	RXOD01007448.1	69.395	281	80	4	2993	3270	2544	2267	1.30e-21	107
TRINITY_DN5637_c0_g1_i35	RXOD01007448.1	65.909	352	115	3	2158	2505	4870	4520	4.26e-15	86.0
TRINITY_DN5637_c0_g1_i35	RXOD01007448.1	79.730	74	15	0	1406	1479	7119	7046	3.99e-09	67.1
TRINITY_DN5637_c0_g1_i36	RXOD01007448.1	69.395	281	80	4	3702	3979	2544	2267	1.60e-21	107
TRINITY_DN5637_c0_g1_i36	RXOD01007448.1	65.909	352	115	3	2867	3214	4870	4520	5.22e-15	86.0
TRINITY_DN5637_c0_g1_i36	RXOD01007448.1	79.730	74	15	0	2115	2188	7119	7046	4.89e-09	67.1
TRINITY_DN5637_c0_g1_i9	RXOD01007448.1	69.395	281	80	4	3385	3662	2544	2267	1.50e-21	107
TRINITY_DN5637_c0_g1_i9	RXOD01007448.1	65.909	352	115	3	2550	2897	4870	4520	4.91e-15	86.0
TRINITY_DN5637_c0_g1_i9	RXOD01007448.1	79.730	74	15	0	1798	1871	7119	7046	4.60e-09	67.1
TRINITY_DN5637_c0_g1_i5	RXOD01007448.1	69.395	281	80	4	3693	3970	2544	2267	1.60e-21	107
TRINITY_DN5637_c0_g1_i5	RXOD01007448.1	65.909	352	115	3	2858	3205	4870	4520	5.24e-15	86.0
TRINITY_DN5637_c0_g1_i5	RXOD01007448.1	79.730	74	15	0	2106	2179	7119	7046	4.91e-09	67.1
TRINITY_DN5637_c0_g1_i21	RXOD01007448.1	69.395	281	80	4	3385	3662	2544	2267	1.49e-21	107
TRINITY_DN5637_c0_g1_i21	RXOD01007448.1	65.909	352	115	3	2550	2897	4870	4520	4.88e-15	86.0
TRINITY_DN5637_c0_g1_i21	RXOD01007448.1	79.730	74	15	0	1798	1871	7119	7046	4.57e-09	67.1
TRINITY_DN5637_c0_g1_i25	RXOD01007448.1	69.395	281	80	4	3664	3941	2544	2267	1.58e-21	107
TRINITY_DN5637_c0_g1_i25	RXOD01007448.1	65.909	352	115	3	2829	3176	4870	4520	5.18e-15	86.0
TRINITY_DN5637_c0_g1_i25	RXOD01007448.1	79.730	74	15	0	2077	2150	7119	7046	4.85e-09	67.1
TRINITY_DN5637_c0_g1_i27	RXOD01007448.1	69.395	281	80	4	3693	3970	2544	2267	1.59e-21	107
TRINITY_DN5637_c0_g1_i27	RXOD01007448.1	65.909	352	115	3	2858	3205	4870	4520	5.21e-15	86.0
TRINITY_DN5637_c0_g1_i27	RXOD01007448.1	79.730	74	15	0	2106	2179	7119	7046	4.88e-09	67.1
TRINITY_DN5637_c0_g1_i6	RXOD01007448.1	69.395	281	80	4	3664	3941	2544	2267	1.59e-21	107
TRINITY_DN5637_c0_g1_i6	RXOD01007448.1	65.909	352	115	3	2829	3176	4870	4520	5.21e-15	86.0
TRINITY_DN5637_c0_g1_i6	RXOD01007448.1	79.730	74	15	0	2077	2150	7119	7046	4.88e-09	67.1
TRINITY_DN5637_c0_g1_i32	RXOD01007448.1	69.395	281	80	4	3702	3979	2544	2267	1.61e-21	107
TRINITY_DN5637_c0_g1_i32	RXOD01007448.1	65.909	352	115	3	2867	3214	4870	4520	5.25e-15	86.0
TRINITY_DN5637_c0_g1_i32	RXOD01007448.1	79.730	74	15	0	2115	2188	7119	7046	4.92e-09	67.1
TRINITY_DN5639_c3_g1_i17	RXOD01003843.1	78.261	92	20	0	1989	2080	43663	43754	1.17e-12	77.0
TRINITY_DN5639_c3_g1_i23	RXOD01003843.1	78.261	92	20	0	2032	2123	43663	43754	1.20e-12	77.0
TRINITY_DN5639_c3_g1_i8	RXOD01003843.1	78.261	92	20	0	1983	2074	43663	43754	1.17e-12	77.0
TRINITY_DN5639_c3_g1_i9	RXOD01003843.1	78.261	92	20	0	2027	2118	43663	43754	1.19e-12	77.0
TRINITY_DN5639_c3_g1_i5	RXOD01003843.1	78.261	92	20	0	1094	1185	43663	43754	6.79e-13	77.0
TRINITY_DN5639_c3_g1_i4	RXOD01003843.1	78.261	92	20	0	2133	2224	43663	43754	1.25e-12	77.0
TRINITY_DN5626_c0_g1_i12	RXOD01004052.1	69.744	390	104	6	1674	2053	16126	15741	4.39e-37	158
TRINITY_DN5626_c0_g1_i10	RXOD01004052.1	69.744	390	104	6	2059	2438	16126	15741	5.18e-37	158
TRINITY_DN5626_c0_g1_i7	RXOD01004052.1	69.744	390	104	6	2027	2406	16126	15741	5.12e-37	158
TRINITY_DN5626_c0_g1_i19	RXOD01004052.1	69.744	390	104	6	1688	2067	16126	15741	4.42e-37	158
TRINITY_DN5626_c0_g1_i17	RXOD01004052.1	69.744	390	104	6	1170	1549	16126	15741	3.35e-37	158
TRINITY_DN5626_c0_g1_i6	RXOD01004052.1	69.744	390	104	6	1319	1698	16126	15741	3.66e-37	158
TRINITY_DN37873_c0_g1_i7	RXOD01004695.1	86.765	68	7	2	21	87	692	626	4.43e-12	76.1
TRINITY_DN37873_c0_g1_i5	RXOD01004695.1	86.765	68	7	2	21	87	692	626	2.95e-12	76.1
TRINITY_DN37873_c0_g1_i3	RXOD01004695.1	86.765	68	7	2	21	87	692	626	5.19e-12	76.1
TRINITY_DN37873_c0_g1_i1	RXOD01004695.1	86.765	68	7	2	21	87	692	626	4.03e-12	76.1
TRINITY_DN37873_c0_g1_i6	RXOD01004695.1	86.765	68	7	2	21	87	692	626	5.18e-12	76.1
TRINITY_DN37831_c0_g1_i1	RXOD01004070.1	73.684	114	15	3	33	131	11102	11215	6.54e-12	71.6
TRINITY_DN37838_c3_g1_i1	RXOD01000205.1	94.118	34	2	0	56	89	912	879	3.48e-06	53.6
TRINITY_DN37855_c7_g1_i1	RXOD01007326.1	77.465	71	16	0	121	191	4464	4394	1.03e-07	57.2
TRINITY_DN37815_c3_g1_i1	RXOD01008922.1	75.000	88	19	2	77	163	1801	1716	1.63e-06	54.5
TRINITY_DN37804_c0_g1_i10	RXOD01008002.1	68.182	1144	336	14	3375	4504	6170	5041	4.22e-105	385
TRINITY_DN37804_c0_g1_i10	RXOD01008002.1	75.362	138	29	3	4944	5077	4383	4247	1.58e-15	87.8
TRINITY_DN37804_c0_g1_i10	RXOD01008002.1	75.472	106	26	0	3259	3364	6693	6588	9.98e-12	75.2
TRINITY_DN37804_c0_g1_i10	RXOD01008002.1	71.831	142	38	2	4762	4902	4735	4595	4.24e-10	69.8
TRINITY_DN37804_c0_g1_i5	RXOD01008002.1	68.182	1144	336	14	3430	4559	6170	5041	4.27e-105	385
TRINITY_DN37804_c0_g1_i5	RXOD01008002.1	75.362	138	29	3	4999	5132	4383	4247	1.60e-15	87.8
TRINITY_DN37804_c0_g1_i5	RXOD01008002.1	75.472	106	26	0	3314	3419	6693	6588	1.01e-11	75.2
TRINITY_DN37804_c0_g1_i5	RXOD01008002.1	71.831	142	38	2	4817	4957	4735	4595	4.29e-10	69.8
TRINITY_DN37804_c0_g1_i2	RXOD01008002.1	68.182	1144	336	14	3459	4588	6170	5041	4.29e-105	385
TRINITY_DN37804_c0_g1_i2	RXOD01008002.1	75.362	138	29	3	5028	5161	4383	4247	1.61e-15	87.8
TRINITY_DN37804_c0_g1_i2	RXOD01008002.1	75.472	106	26	0	3343	3448	6693	6588	1.01e-11	75.2
TRINITY_DN37804_c0_g1_i2	RXOD01008002.1	71.831	142	38	2	4846	4986	4735	4595	4.31e-10	69.8
TRINITY_DN37804_c0_g1_i8	RXOD01008002.1	68.182	1144	336	14	3291	4420	6170	5041	4.16e-105	385
TRINITY_DN37804_c0_g1_i8	RXOD01008002.1	75.362	138	29	3	4860	4993	4383	4247	1.56e-15	87.8
TRINITY_DN37804_c0_g1_i8	RXOD01008002.1	75.472	106	26	0	3175	3280	6693	6588	9.82e-12	75.2
TRINITY_DN37804_c0_g1_i8	RXOD01008002.1	71.831	142	38	2	4678	4818	4735	4595	4.17e-10	69.8
TRINITY_DN37804_c0_g1_i3	RXOD01008002.1	75.362	138	29	3	458	591	4383	4247	2.11e-16	87.8
TRINITY_DN37804_c0_g1_i3	RXOD01008002.1	71.831	142	38	2	276	416	4735	4595	5.67e-11	69.8
TRINITY_DN63056_c0_g1_i3	RXOD01008401.1	85.714	56	8	0	15	70	1168	1223	5.85e-10	66.2
TRINITY_DN63087_c0_g1_i2	RXOD01006279.1	85.417	48	6	1	25	71	9399	9446	9.54e-06	52.7
TRINITY_DN63082_c0_g1_i1	RXOD01003899.1	69.780	182	49	2	403	578	11410	11229	5.79e-13	77.9
TRINITY_DN63082_c0_g1_i2	RXOD01003899.1	69.780	182	49	2	403	578	11410	11229	6.57e-13	77.9
TRINITY_DN63082_c0_g1_i5	RXOD01003899.1	69.780	182	49	2	397	572	11410	11229	6.53e-13	77.9
TRINITY_DN63082_c0_g1_i7	RXOD01003899.1	69.780	182	49	2	397	572	11410	11229	5.76e-13	77.9
TRINITY_DN63082_c0_g1_i4	RXOD01003899.1	69.780	182	49	2	387	562	11410	11229	6.48e-13	77.9
TRINITY_DN63058_c0_g1_i1	RXOD01005130.1	72.414	116	24	2	1462	1573	14601	14712	7.33e-09	64.4
TRINITY_DN80219_c0_g1_i1	RXOD01006938.1	77.465	71	10	2	177	241	935	1005	1.49e-06	53.6
TRINITY_DN80219_c0_g1_i4	RXOD01006938.1	77.465	71	10	2	221	285	935	1005	1.77e-06	53.6
TRINITY_DN28725_c0_g1_i6	RXOD01005796.1	70.000	140	41	1	266	405	1227	1365	1.31e-07	60.8
TRINITY_DN28725_c0_g1_i25	RXOD01005796.1	70.000	140	41	1	266	405	1227	1365	1.11e-07	60.8
TRINITY_DN28725_c0_g1_i47	RXOD01005796.1	70.000	140	41	1	271	410	1227	1365	1.19e-07	60.8
TRINITY_DN28725_c0_g1_i2	RXOD01005796.1	70.000	140	41	1	271	410	1227	1365	1.06e-07	60.8
TRINITY_DN28725_c0_g1_i21	RXOD01005796.1	70.000	140	41	1	271	410	1227	1365	1.30e-07	60.8
TRINITY_DN28725_c0_g1_i26	RXOD01005796.1	70.000	140	41	1	271	410	1227	1365	1.11e-07	60.8
TRINITY_DN28725_c0_g1_i36	RXOD01005796.1	70.000	140	41	1	271	410	1227	1365	1.04e-07	60.8
TRINITY_DN28725_c0_g1_i33	RXOD01005796.1	70.000	140	41	1	271	410	1227	1365	1.02e-07	60.8
TRINITY_DN28725_c0_g1_i42	RXOD01005796.1	70.000	140	41	1	266	405	1227	1365	1.30e-07	60.8
TRINITY_DN28725_c0_g1_i7	RXOD01005796.1	70.000	140	41	1	266	405	1227	1365	1.00e-07	60.8
TRINITY_DN28725_c0_g1_i19	RXOD01005796.1	70.000	140	41	1	266	405	1227	1365	1.04e-07	60.8
TRINITY_DN28725_c0_g1_i22	RXOD01005796.1	70.000	140	41	1	266	405	1227	1365	1.05e-07	60.8
TRINITY_DN28725_c0_g1_i29	RXOD01005796.1	70.000	140	41	1	271	410	1227	1365	1.31e-07	60.8
TRINITY_DN28725_c0_g1_i3	RXOD01005796.1	70.000	140	41	1	271	410	1227	1365	1.01e-07	60.8
TRINITY_DN28794_c0_g1_i7	RXOD01004559.1	67.949	1014	299	13	1638	2638	3804	2804	1.59e-88	329
TRINITY_DN28794_c0_g1_i7	RXOD01004559.1	70.167	419	123	2	1209	1626	4341	3924	4.29e-45	186
TRINITY_DN28794_c0_g1_i7	RXOD01004559.1	71.429	112	32	0	909	1020	4889	4778	4.29e-07	59.0
TRINITY_DN28794_c0_g1_i17	RXOD01004559.1	67.949	1014	299	13	1645	2645	3804	2804	1.60e-88	329
TRINITY_DN28794_c0_g1_i17	RXOD01004559.1	70.167	419	123	2	1216	1633	4341	3924	4.30e-45	186
TRINITY_DN28794_c0_g1_i17	RXOD01004559.1	71.429	112	32	0	916	1027	4889	4778	4.30e-07	59.0
