baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN2992_c6_g1_i21	18.9468131830838	21.3911768030347	3.90972701084606	5.47127120223304	4.46818922681569e-08	0.000196270169366111
TRINITY_DN53462_c2_g1_i42	16.7500812198277	21.2213540425226	3.90619840416734	5.432738393391	5.54957387172654e-08	0.000196270169366111
TRINITY_DN32736_c2_g1_i9	15.6517152381996	20.3173025671841	3.90238119731897	5.20638593204133	1.92553966594968e-07	0.000497732864247698
TRINITY_DN3603_c1_g1_i3	13.8307595827649	20.9567202941275	3.88755261817588	5.39072325250245	7.01746746374606e-08	0.000196270169366111
TRINITY_DN4030_c1_g2_i2	14.5533492565716	21.0240014723115	3.89901807239325	5.39212721817593	6.96284421908363e-08	0.000196270169366111
TRINITY_DN91630_c0_g1_i1	15.9263067336066	21.1452905444218	3.90320781438434	5.41741345836004	6.04674009926404e-08	0.000196270169366111
TRINITY_DN38617_c0_g1_i6	20.5943621555258	21.5088027920052	3.90948949788417	5.50169089945015	3.76166018139828e-08	0.000196270169366111
TRINITY_DN270899_c4_g1_i1	958.229559736346	13.6978673385298	3.13274382386187	4.37248243351218	1.22841703986485e-05	0.0294472495583938
TRINITY_DN38501_c6_g1_i10	14.8279407519786	21.0509928342414	3.89986881157137	5.39787204425457	6.74359322457785e-08	0.000196270169366111
TRINITY_DN1_c2_g1_i21	870.620389982352	13.5595283916273	3.10735012007956	4.36369506738435	1.27883803404525e-05	0.0305705341482784
TRINITY_DN529679_c0_g1_i1	17.8484472014557	21.3077349649077	3.90858818547772	5.45151700659491	4.9941944656435e-08	0.000196270169366111
TRINITY_DN7813_c1_g1_i5	14.0371888302688	20.9768180395312	3.88817613497504	5.3950277228544	6.85129733117804e-08	0.000196270169366111
TRINITY_DN13537_c3_g1_i3	20.5943621555258	21.5088027920052	3.90948949788417	5.50169089945015	3.76166018139828e-08	0.000196270169366111
TRINITY_DN48949_c1_g1_i7	14.8279407519786	21.0509928342414	3.89986881157137	5.39787204425457	6.74359322457785e-08	0.000196270169366111
TRINITY_DN27633_c1_g1_i2	14.5533492565716	21.0240014723115	3.89901807239325	5.39212721817593	6.96284421908363e-08	0.000196270169366111
TRINITY_DN106666_c1_g1_i4	13.6243303352609	20.9349941933511	3.88692541431763	5.38600357913644	7.20415286532246e-08	0.000196270169366111
TRINITY_DN75802_c0_g1_i3	15.1025322473856	21.0726201529914	3.900713188577	5.40224803369325	6.58108635103748e-08	0.000196270169366111
TRINITY_DN14400_c0_g1_i1	15.6517152381996	20.3173025671841	3.90238119731897	5.20638593204133	1.92553966594968e-07	0.000497732864247698
TRINITY_DN58250_c0_g1_i9	16.7500812198277	21.2213540425226	3.90619840416734	5.432738393391	5.54957387172654e-08	0.000196270169366111
TRINITY_DN1439_c7_g1_i23	20.8689536509328	21.5273652380338	3.90945355985613	5.50648956649226	3.6605964792715e-08	0.000196270169366111
TRINITY_DN149164_c0_g1_i5	15.3771237427926	21.1003002257478	3.90155128630411	5.40818220173542	6.36676374229217e-08	0.000196270169366111
TRINITY_DN53070_c1_g1_i7	20.3197706601188	21.4901287032334	3.90952640759454	5.49686239783092	3.86608132339299e-08	0.000196270169366111
TRINITY_DN13688_c0_g1_i3	13.8307595827649	20.9567202941275	3.88755261817588	5.39072325250245	7.01746746374606e-08	0.000196270169366111
TRINITY_DN52632_c0_g1_i8	14.8279407519786	21.0509928342414	3.89986881157137	5.39787204425457	6.74359322457785e-08	0.000196270169366111
TRINITY_DN16307_c0_g1_i19	19.7705876693048	21.4519741653168	3.90960330413499	5.4869950981032	4.08828473608177e-08	0.000196270169366111
TRINITY_DN20369_c0_g1_i3	16.2008982290136	21.1529783827722	3.90402627950474	5.41824692467379	6.01862557763289e-08	0.000196270169366111
TRINITY_DN132520_c0_g1_i3	13.8307595827649	20.9567202941275	3.88755261817588	5.39072325250245	7.01746746374606e-08	0.000196270169366111
TRINITY_DN34440_c0_g1_i8	15.6517152381996	20.3173025671841	3.90238119731897	5.20638593204133	1.92553966594968e-07	0.000497732864247698
TRINITY_DN52915_c0_g1_i22	18.6722216876767	21.3724645003555	3.90977067311919	5.46642406607053	4.59205004690772e-08	0.000196270169366111
TRINITY_DN54120_c1_g1_i7	17.0246727152347	21.240203013697	3.90689387989461	5.4365958397288	5.43081333808905e-08	0.000196270169366111
TRINITY_DN25016_c0_g1_i4	15.1025322473856	21.0726201529914	3.900713188577	5.40224803369325	6.58108635103748e-08	0.000196270169366111
TRINITY_DN57128_c2_g1_i3	15.9263067336066	21.1452905444218	3.90320781438434	5.41741345836004	6.04674009926404e-08	0.000196270169366111
TRINITY_DN112428_c0_g1_i1	18.9468131830838	21.3911768030347	3.90972701084606	5.47127120223304	4.46818922681569e-08	0.000196270169366111
TRINITY_DN42611_c0_g1_i20	18.9468131830838	21.3911768030347	3.90972701084606	5.47127120223304	4.46818922681569e-08	0.000196270169366111
TRINITY_DN8698_c1_g1_i5	980.849428492513	13.7315219508309	3.1567584753296	4.34988044164423	1.36211776483096e-05	0.0324708821735275
TRINITY_DN10357_c5_g1_i9	20.5943621555258	21.5088027920052	3.90948949788417	5.50169089945015	3.76166018139828e-08	0.000196270169366111
TRINITY_DN7214_c1_g1_i9	14.0371888302688	20.9768180395312	3.88817613497504	5.3950277228544	6.85129733117804e-08	0.000196270169366111
TRINITY_DN33191_c0_g1_i4	13.8307595827649	20.9567202941275	3.88755261817588	5.39072325250245	7.01746746374606e-08	0.000196270169366111
TRINITY_DN108513_c0_g1_i1	14.8279407519786	21.0509928342414	3.89986881157137	5.39787204425457	6.74359322457785e-08	0.000196270169366111
TRINITY_DN1639_c0_g1_i9	13.6243303352609	20.9349941933511	3.88692541431763	5.38600357913644	7.20415286532246e-08	0.000196270169366111
TRINITY_DN27721_c1_g1_i2	15.1025322473856	21.0726201529914	3.900713188577	5.40224803369325	6.58108635103748e-08	0.000196270169366111
TRINITY_DN25852_c0_g1_i1	15.3771237427926	21.1003002257478	3.90155128630411	5.40818220173542	6.36676374229217e-08	0.000196270169366111
TRINITY_DN112784_c3_g1_i21	20.3197706601188	21.4901287032334	3.90952640759454	5.49686239783092	3.86608132339299e-08	0.000196270169366111
TRINITY_DN407_c0_g3_i25	1335.91419296939	12.1714439807877	2.68873454705614	4.52682991488097	5.98750923689602e-06	0.0149372168298956
TRINITY_DN159213_c0_g1_i5	18.1230386968627	21.3308353667687	3.909515070001	5.45613330165863	4.86614675203227e-08	0.000196270169366111
TRINITY_DN7766_c0_g1_i17	18.6722216876767	21.3724645003555	3.90977067311919	5.46642406607053	4.59205004690772e-08	0.000196270169366111
TRINITY_DN5502_c13_g1_i2	14.5533492565716	21.0240014723115	3.89901807239325	5.39212721817593	6.96284421908363e-08	0.000196270169366111
TRINITY_DN44214_c2_g1_i12	14.5533492565716	21.0240014723115	3.89901807239325	5.39212721817593	6.96284421908363e-08	0.000196270169366111
TRINITY_DN18969_c0_g1_i1	17.8484472014557	21.3077349649077	3.90858818547772	5.45151700659491	4.9941944656435e-08	0.000196270169366111
TRINITY_DN42432_c0_g1_i2	14.5533492565716	21.0240014723115	3.89901807239325	5.39212721817593	6.96284421908363e-08	0.000196270169366111
TRINITY_DN26832_c0_g1_i17	20.3197706601188	21.4901287032334	3.90952640759454	5.49686239783092	3.86608132339299e-08	0.000196270169366111
TRINITY_DN2167_c10_g2_i14	887.016457452113	13.5864613751157	3.13032122924745	4.34027704510759	1.42303188563017e-05	0.0338290156463518
TRINITY_DN21140_c3_g1_i3	6542.84318644239	12.9046872454127	2.62603716539392	4.91412970671986	8.91776987850035e-07	0.00227771255319065
TRINITY_DN10480_c0_g1_i4	15.3771237427926	21.1003002257478	3.90155128630411	5.40818220173542	6.36676374229217e-08	0.000196270169366111
TRINITY_DN52632_c6_g1_i1	18.6722216876767	21.3724645003555	3.90977067311919	5.46642406607053	4.59205004690772e-08	0.000196270169366111
TRINITY_DN107285_c0_g2_i1	18.1230386968627	21.3308353667687	3.909515070001	5.45613330165863	4.86614675203227e-08	0.000196270169366111
TRINITY_DN8809_c1_g1_i11	13.6243303352609	20.9349941933511	3.88692541431763	5.38600357913644	7.20415286532246e-08	0.000196270169366111
TRINITY_DN16599_c0_g1_i6	18.6722216876767	21.3724645003555	3.90977067311919	5.46642406607053	4.59205004690772e-08	0.000196270169366111
TRINITY_DN55114_c1_g1_i12	16.2008982290136	21.1529783827722	3.90402627950474	5.41824692467379	6.01862557763289e-08	0.000196270169366111
TRINITY_DN17965_c0_g1_i14	14.0371888302688	20.9768180395312	3.88817613497504	5.3950277228544	6.85129733117804e-08	0.000196270169366111
TRINITY_DN39619_c4_g1_i2	7621.99758731233	12.5523495382555	2.62936837682022	4.77390298328431	1.80689450779862e-06	0.0046013453322379
TRINITY_DN5363_c10_g2_i2	18.9468131830838	21.3911768030347	3.90972701084606	5.47127120223304	4.46818922681569e-08	0.000196270169366111
TRINITY_DN37770_c0_g1_i17	15.6517152381996	20.3173025671841	3.90238119731897	5.20638593204133	1.92553966594968e-07	0.000497732864247698
TRINITY_DN30777_c0_g1_i2	16.4754897244207	21.1949090435394	3.90483810610419	5.42785858660995	5.70341992317444e-08	0.000196270169366111
TRINITY_DN247792_c0_g1_i4	2608.35669669477	15.1425596704696	3.17334043299922	4.77180434629824	1.82582824237444e-06	0.00463580491668224
TRINITY_DN912_c0_g1_i12	578.326063505445	-26.1171756563889	3.64442062302504	-7.16634504024686	7.70264949492778e-13	1.10171894368393e-07
TRINITY_DN151722_c0_g1_i3	20.5943621555258	21.5088027920052	3.90948949788417	5.50169089945015	3.76166018139828e-08	0.000196270169366111
TRINITY_DN211606_c0_g1_i1	21.1435451463398	21.5457341872452	3.90941855561109	5.51123751032519	3.56319514965289e-08	0.000196270169366111
TRINITY_DN216798_c0_g2_i1	2188.20124849287	14.8891658491556	3.1418186316585	4.73902780355463	2.14746040450849e-06	0.00543634985889065
TRINITY_DN2_c4_g2_i4	14.5533492565716	21.0240014723115	3.89901807239325	5.39212721817593	6.96284421908363e-08	0.000196270169366111
TRINITY_DN752_c6_g1_i7	13.6243303352609	20.9349941933511	3.88692541431763	5.38600357913644	7.20415286532246e-08	0.000196270169366111
TRINITY_DN51472_c0_g1_i4	17.0246727152347	21.240203013697	3.90689387989461	5.4365958397288	5.43081333808905e-08	0.000196270169366111
TRINITY_DN17204_c0_g1_i5	14.8279407519786	21.0509928342414	3.89986881157137	5.39787204425457	6.74359322457785e-08	0.000196270169366111
TRINITY_DN12117_c1_g1_i8	17.5738557060487	21.2878396648689	3.90826415138911	5.44687841974616	5.12614762661116e-08	0.000196270169366111
TRINITY_DN9094_c0_g1_i18	13.8307595827649	20.9567202941275	3.88755261817588	5.39072325250245	7.01746746374606e-08	0.000196270169366111
TRINITY_DN7810_c1_g1_i29	17.8484472014557	21.3077349649077	3.90858818547772	5.45151700659491	4.9941944656435e-08	0.000196270169366111
TRINITY_DN2062_c1_g1_i1	16.2008982290136	21.1529783827722	3.90402627950474	5.41824692467379	6.01862557763289e-08	0.000196270169366111
TRINITY_DN99555_c0_g1_i19	15.9263067336066	21.1452905444218	3.90320781438434	5.41741345836004	6.04674009926404e-08	0.000196270169366111
TRINITY_DN268934_c0_g1_i6	20.3197706601188	21.4901287032334	3.90952640759454	5.49686239783092	3.86608132339299e-08	0.000196270169366111
TRINITY_DN726_c0_g1_i2	13.8307595827649	20.9567202941275	3.88755261817588	5.39072325250245	7.01746746374606e-08	0.000196270169366111
TRINITY_DN155128_c0_g3_i1	19.4959961738978	21.4325045485456	3.90964337767119	5.48195896100171	4.20641823336484e-08	0.000196270169366111
TRINITY_DN1_c39_g1_i13	14.5533492565716	21.0240014723115	3.89901807239325	5.39212721817593	6.96284421908363e-08	0.000196270169366111
TRINITY_DN3418_c0_g1_i1	14.5533492565716	21.0240014723115	3.89901807239325	5.39212721817593	6.96284421908363e-08	0.000196270169366111
TRINITY_DN2779_c1_g1_i1	17.0246727152347	21.240203013697	3.90689387989461	5.4365958397288	5.43081333808905e-08	0.000196270169366111
TRINITY_DN1291_c1_g1_i1	18.6722216876767	21.3724645003555	3.90977067311919	5.46642406607053	4.59205004690772e-08	0.000196270169366111
TRINITY_DN20407_c0_g1_i5	13.8307595827649	20.9567202941275	3.88755261817588	5.39072325250245	7.01746746374606e-08	0.000196270169366111
TRINITY_DN123420_c1_g1_i1	18.6722216876767	21.3724645003555	3.90977067311919	5.46642406607053	4.59205004690772e-08	0.000196270169366111
TRINITY_DN32041_c1_g1_i25	18.1230386968627	21.3308353667687	3.909515070001	5.45613330165863	4.86614675203227e-08	0.000196270169366111
TRINITY_DN486823_c0_g1_i1	2504.37323700408	12.0748720101132	2.74927313787436	4.39202342021537	1.12300598559032e-05	0.0272245519140056
TRINITY_DN5357_c7_g1_i3	18.3976301922697	21.351976528995	3.90981563929985	5.46112106012718	4.73137259118315e-08	0.000196270169366111
TRINITY_DN48889_c0_g1_i16	17.2992642106417	21.2659980055581	3.90758239238075	5.44223918272942	5.2614963689608e-08	0.000196270169366111
TRINITY_DN22478_c1_g1_i6	17.8484472014557	21.3077349649077	3.90858818547772	5.45151700659491	4.9941944656435e-08	0.000196270169366111
TRINITY_DN3218_c8_g1_i3	14.8279407519786	21.0509928342414	3.89986881157137	5.39787204425457	6.74359322457785e-08	0.000196270169366111
TRINITY_DN23446_c1_g2_i7	21.1435451463398	21.5457341872452	3.90941855561109	5.51123751032519	3.56319514965289e-08	0.000196270169366111
TRINITY_DN7000_c0_g1_i49	13.8307595827649	20.9567202941275	3.88755261817588	5.39072325250245	7.01746746374606e-08	0.000196270169366111
TRINITY_DN7560_c0_g3_i1	885.458357111775	11.1137989911185	2.47583259447614	4.48891375608942	7.15872702956362e-06	0.0177046872429974
TRINITY_DN45024_c0_g1_i9	15.9263067336066	21.1452905444218	3.90320781438434	5.41741345836004	6.04674009926404e-08	0.000196270169366111
TRINITY_DN23234_c0_g1_i6	18.9468131830838	21.3911768030347	3.90972701084606	5.47127120223304	4.46818922681569e-08	0.000196270169366111
TRINITY_DN20524_c0_g1_i7	16.4754897244207	21.1949090435394	3.90483810610419	5.42785858660995	5.70341992317444e-08	0.000196270169366111
TRINITY_DN9249_c1_g1_i22	20.8689536509328	21.5273652380338	3.90945355985613	5.50648956649226	3.6605964792715e-08	0.000196270169366111
TRINITY_DN122081_c1_g1_i2	14.0371888302688	20.9768180395312	3.88817613497504	5.3950277228544	6.85129733117804e-08	0.000196270169366111
TRINITY_DN24674_c0_g1_i6	18.1230386968627	21.3308353667687	3.909515070001	5.45613330165863	4.86614675203227e-08	0.000196270169366111
TRINITY_DN310076_c0_g1_i2	1371.15861662206	11.6005793034679	2.63683491813772	4.39943328407562	1.08533936816212e-05	0.0263859528709615
TRINITY_DN14311_c1_g1_i9	17.5738557060487	21.2878396648689	3.90826415138911	5.44687841974616	5.12614762661116e-08	0.000196270169366111
TRINITY_DN2044_c5_g1_i13	18.9468131830838	21.3911768030347	3.90972701084606	5.47127120223304	4.46818922681569e-08	0.000196270169366111
TRINITY_DN1755_c2_g2_i1	18.6722216876767	21.3724645003555	3.90977067311919	5.46642406607053	4.59205004690772e-08	0.000196270169366111
TRINITY_DN194402_c0_g1_i2	15.3771237427926	21.1003002257478	3.90155128630411	5.40818220173542	6.36676374229217e-08	0.000196270169366111
TRINITY_DN7961_c0_g1_i34	13.8307595827649	20.9567202941275	3.88755261817588	5.39072325250245	7.01746746374606e-08	0.000196270169366111
TRINITY_DN12885_c3_g1_i2	14.8279407519786	21.0509928342414	3.89986881157137	5.39787204425457	6.74359322457785e-08	0.000196270169366111
TRINITY_DN59147_c0_g1_i8	1074.21600580455	13.8626956296334	3.23452820683319	4.28584780937988	1.82043587102027e-05	0.0428020383244733
TRINITY_DN17843_c0_g1_i5	14.5533492565716	21.0240014723115	3.89901807239325	5.39212721817593	6.96284421908363e-08	0.000196270169366111
TRINITY_DN65501_c0_g2_i20	15.1025322473856	21.0726201529914	3.900713188577	5.40224803369325	6.58108635103748e-08	0.000196270169366111
TRINITY_DN2749_c2_g1_i10	14.0371888302688	20.9768180395312	3.88817613497504	5.3950277228544	6.85129733117804e-08	0.000196270169366111
TRINITY_DN45388_c0_g1_i3	13.8307595827649	20.9567202941275	3.88755261817588	5.39072325250245	7.01746746374606e-08	0.000196270169366111
TRINITY_DN17440_c1_g1_i2	13.6243303352609	20.9349941933511	3.88692541431763	5.38600357913644	7.20415286532246e-08	0.000196270169366111
TRINITY_DN69841_c0_g1_i5	1614.23705886801	14.4502758248179	3.1687615042819	4.56022828013135	5.10980419743264e-06	0.0127847449993648
TRINITY_DN973_c2_g2_i7	13.6243303352609	20.9349941933511	3.88692541431763	5.38600357913644	7.20415286532246e-08	0.000196270169366111
TRINITY_DN2916_c3_g3_i1	1058.03557932606	12.8788820033458	2.92568487739885	4.40200586974906	1.07254654566264e-05	0.0261490199540507
TRINITY_DN4370_c2_g2_i12	20.8689536509328	21.5273652380338	3.90945355985613	5.50648956649226	3.6605964792715e-08	0.000196270169366111
TRINITY_DN136008_c0_g2_i1	20.5943621555258	21.5088027920052	3.90948949788417	5.50169089945015	3.76166018139828e-08	0.000196270169366111
TRINITY_DN133996_c0_g1_i4	16.2008982290136	21.1529783827722	3.90402627950474	5.41824692467379	6.01862557763289e-08	0.000196270169366111
TRINITY_DN47986_c2_g1_i6	20.3197706601188	21.4901287032334	3.90952640759454	5.49686239783092	3.86608132339299e-08	0.000196270169366111
TRINITY_DN8458_c1_g1_i13	2427.76777028997	11.5850608950742	2.62965618587731	4.40554204663419	1.05519680904453e-05	0.0257993214804414
TRINITY_DN1945_c0_g1_i18	13.6243303352609	20.9349941933511	3.88692541431763	5.38600357913644	7.20415286532246e-08	0.000196270169366111
TRINITY_DN792_c3_g2_i6	693.234797448793	-26.4378893570915	3.63712286285129	-7.26890191891007	3.62421414976076e-13	6.22050693708147e-08
TRINITY_DN319_c32_g1_i3	17.5738557060487	21.2878396648689	3.90826415138911	5.44687841974616	5.12614762661116e-08	0.000196270169366111
TRINITY_DN51336_c0_g2_i1	15.3771237427926	21.1003002257478	3.90155128630411	5.40818220173542	6.36676374229217e-08	0.000196270169366111
TRINITY_DN3_c1987_g1_i3	18.1230386968627	21.3308353667687	3.909515070001	5.45613330165863	4.86614675203227e-08	0.000196270169366111
TRINITY_DN24166_c0_g1_i1	14.0371888302688	20.9768180395312	3.88817613497504	5.3950277228544	6.85129733117804e-08	0.000196270169366111
TRINITY_DN44184_c1_g2_i1	20.0451791647118	21.4712028134692	3.90956432893186	5.49196815987304	3.97479063797633e-08	0.000196270169366111
TRINITY_DN165103_c0_g1_i1	18.6722216876767	21.3724645003555	3.90977067311919	5.46642406607053	4.59205004690772e-08	0.000196270169366111
TRINITY_DN747_c0_g1_i18	21.1435451463398	21.5457341872452	3.90941855561109	5.51123751032519	3.56319514965289e-08	0.000196270169366111
TRINITY_DN84440_c0_g1_i10	19.4959961738978	21.4325045485456	3.90964337767119	5.48195896100171	4.20641823336484e-08	0.000196270169366111
TRINITY_DN25541_c0_g1_i9	19.7705876693048	21.4519741653168	3.90960330413499	5.4869950981032	4.08828473608177e-08	0.000196270169366111
TRINITY_DN92356_c1_g1_i6	1543.48485078489	11.1867953253349	2.60192611338179	4.29942851482248	1.7123909688722e-05	0.0404835170359099
TRINITY_DN29146_c0_g1_i5	15.1025322473856	21.0726201529914	3.900713188577	5.40224803369325	6.58108635103748e-08	0.000196270169366111
TRINITY_DN43397_c0_g1_i7	18.9468131830838	21.3911768030347	3.90972701084606	5.47127120223304	4.46818922681569e-08	0.000196270169366111
TRINITY_DN1565_c12_g1_i4	13.8307595827649	20.9567202941275	3.88755261817588	5.39072325250245	7.01746746374606e-08	0.000196270169366111
TRINITY_DN67858_c4_g1_i10	13.6243303352609	20.9349941933511	3.88692541431763	5.38600357913644	7.20415286532246e-08	0.000196270169366111
TRINITY_DN32764_c0_g1_i1	20.3197706601188	21.4901287032334	3.90952640759454	5.49686239783092	3.86608132339299e-08	0.000196270169366111
TRINITY_DN20205_c1_g1_i15	17.8484472014557	21.3077349649077	3.90858818547772	5.45151700659491	4.9941944656435e-08	0.000196270169366111
TRINITY_DN3_c0_g1_i71	18.3976301922697	21.351976528995	3.90981563929985	5.46112106012718	4.73137259118315e-08	0.000196270169366111
TRINITY_DN7363_c0_g1_i16	672.577524952893	25.5659312971433	3.61280767047026	7.07647171647406	1.47870916540081e-12	1.58626122815978e-07
TRINITY_DN12985_c0_g2_i2	15.6517152381996	20.3173025671841	3.90238119731897	5.20638593204133	1.92553966594968e-07	0.000497732864247698
TRINITY_DN2997_c3_g1_i1	19.2214046784908	20.6965583431283	3.90968490140563	5.29366403304966	1.19889603105532e-07	0.000323546222705431
TRINITY_DN436_c5_g1_i12	14.5533492565716	21.0240014723115	3.89901807239325	5.39212721817593	6.96284421908363e-08	0.000196270169366111
TRINITY_DN10607_c1_g2_i4	18.1230386968627	21.3308353667687	3.909515070001	5.45613330165863	4.86614675203227e-08	0.000196270169366111
TRINITY_DN338407_c0_g1_i1	16.4754897244207	21.1949090435394	3.90483810610419	5.42785858660995	5.70341992317444e-08	0.000196270169366111
TRINITY_DN36181_c0_g1_i5	14.5533492565716	21.0240014723115	3.89901807239325	5.39212721817593	6.96284421908363e-08	0.000196270169366111
TRINITY_DN183065_c0_g1_i2	15.3771237427926	21.1003002257478	3.90155128630411	5.40818220173542	6.36676374229217e-08	0.000196270169366111
TRINITY_DN12942_c0_g1_i13	18.9468131830838	21.3911768030347	3.90972701084606	5.47127120223304	4.46818922681569e-08	0.000196270169366111
TRINITY_DN1541_c0_g2_i12	13.8307595827649	20.9567202941275	3.88755261817588	5.39072325250245	7.01746746374606e-08	0.000196270169366111
TRINITY_DN15050_c0_g1_i14	17.8484472014557	21.3077349649077	3.90858818547772	5.45151700659491	4.9941944656435e-08	0.000196270169366111
TRINITY_DN3482_c0_g1_i26	17.5738557060487	21.2878396648689	3.90826415138911	5.44687841974616	5.12614762661116e-08	0.000196270169366111
TRINITY_DN61628_c0_g1_i10	14.8279407519786	21.0509928342414	3.89986881157137	5.39787204425457	6.74359322457785e-08	0.000196270169366111
TRINITY_DN9575_c0_g1_i20	18.3976301922697	21.351976528995	3.90981563929985	5.46112106012718	4.73137259118315e-08	0.000196270169366111
TRINITY_DN29091_c0_g1_i4	13.8307595827649	20.9567202941275	3.88755261817588	5.39072325250245	7.01746746374606e-08	0.000196270169366111
TRINITY_DN173854_c0_g1_i15	16.2008982290136	21.1529783827722	3.90402627950474	5.41824692467379	6.01862557763289e-08	0.000196270169366111
TRINITY_DN13562_c1_g1_i19	20.5943621555258	21.5088027920052	3.90948949788417	5.50169089945015	3.76166018139828e-08	0.000196270169366111
