"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
197 0.724603414985868 5 14 "GO:0001702;GO:0007369" "gastrulation with mouth forming second" 0.926246446757953
342 0.554541535610005 4 13 "GO:0001707;GO:0001704" "formation of primary germ layer" 0.844562979665173
-704 0.340102755370616 2 8 "GO:0001708" "cell fate specification" 0.671881317427965
-659 0.148021760435162 4 21 "GO:0001731" "formation of translation preinitiation complex" 0.454523340466666
-451 0.109899314544609 4 55 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.402399781571006
-40 0.935030171976896 4 18 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.994929575522379
-8 0.993069444593709 5 5 "GO:0001738" "morphogenesis of a polarized epithelium" 0.997760529448183
1329 0.00693421637351754 4 18 "GO:0001745;GO:0048592;GO:0090596" "sensory organ morphogenesis" 0.064226758213728
9 0.989590256693343 3 10 "GO:0001754;GO:0046530;GO:0030182" "neuron differentiation" 0.997760529448183
452 0.309774864992453 5 22 "GO:0001755;GO:0001667" "ameboidal-type cell migration" 0.653070144480358
454 0.513825406140274 4 9 "GO:0001756;GO:0009952;GO:0035282" "segmentation" 0.822649384252187
-36 0.913320854093514 4 40 "GO:0001764" "neuron migration" 0.984782981990144
241 0.759867009122023 5 7 "GO:0001765;GO:0071709" "membrane assembly" 0.940065054615231
815 0.241572468494949 3 9 "GO:0001771;GO:0009988;GO:0008037" "cell recognition" 0.596019409168761
679 0.127329187302559 2 22 "GO:0001776;GO:0048872" "homeostasis of number of cells" 0.433379462806903
263 0.738837760893267 5 7 "GO:0001779;GO:0030101" "natural killer cell differentiation" 0.929339744168475
888 0.0890675839367755 2 16 "GO:0001782;GO:0002260" "lymphocyte homeostasis" 0.344679348796426
1191 0.0585096835625339 2 11 "GO:0001816" "cytokine production" 0.264463769702653
84 0.824024242549685 2 31 "GO:0001817" "regulation of cytokine production" 0.975029968429227
-472 0.522474115321419 3 8 "GO:0001818;GO:0051241" "negative regulation of multicellular organismal process" 0.829207514484836
393 0.513973863081455 3 12 "GO:0001819" "positive regulation of cytokine production" 0.822649384252187
241 0.360322819319963 2 63 "GO:0001822" "kidney development" 0.683537469428489
-454 0.594254937846674 2 6 "GO:0001824" "blastocyst development" 0.866036509339637
417 0.507577937628154 3 11 "GO:0001825" "blastocyst formation" 0.818689188877789
356 0.508601602293989 3 15 "GO:0001835;GO:0035188;GO:0071684" "hatching" 0.818689188877789
-372 0.53664367214267 3 12 "GO:0001836;GO:0008637" "release of cytochrome c from mitochondria" 0.83297712846321
1028 0.227611661492887 3 6 "GO:0001837;GO:0048762" "epithelial to mesenchymal transition" 0.582166003765798
279 0.417432003774853 4 37 "GO:0001843;GO:0060606;GO:0035148" "tube formation" 0.732450565629789
110 0.848751023758606 5 13 "GO:0001881;GO:0043112" "receptor recycling" 0.978661894742066
367 0.28633676002745 4 37 "GO:0001889;GO:0048732" "liver development" 0.639447705199641
417 0.655285582321111 3 5 "GO:0001890" "placenta development" 0.889991235604394
72 0.938540754128288 3 5 "GO:0001893;GO:0060135" "maternal placenta development" 0.994929575522379
290 0.616791025768707 2 13 "GO:0001895;GO:0001894" "tissue homeostasis" 0.875656394914238
82 0.901357269550873 3 10 "GO:0001909;GO:0001906" "leukocyte mediated cytotoxicity" 0.984782981990144
-115 0.892375148647341 5 6 "GO:0001913" "T cell mediated cytotoxicity" 0.984782981990144
199 0.662001609119745 3 21 "GO:0001914;GO:0001910;GO:0031341;GO:0002709" "regulation of T cell mediated immunity" 0.894834924087179
261 0.628117648902062 2 15 "GO:0001916;GO:0001912;GO:0002711;GO:0031343" "positive regulation of leukocyte mediated cytotoxicity" 0.885003669899414
1358 0.0241883983354186 2 12 "GO:0001919" "regulation of receptor recycling" 0.150180714939687
1801 0.0224096871819278 2 7 "GO:0001921" "positive regulation of receptor recycling" 0.142263744469542
78 0.531046277034415 5 296 "GO:0001932;GO:0031399;GO:0042325;GO:0032268;GO:0019220;GO:0051174;GO:0051246" "regulation of protein metabolic process" 0.831625705353667
58 0.842675951781743 5 51 "GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0045936;GO:0010563;GO:0051248" "negative regulation of phosphorylation" 0.978661894742066
157 0.372376000578124 5 143 "GO:0001934;GO:0031401;GO:0042327;GO:0032270;GO:0045937;GO:0051247;GO:0010562;GO:0051173" "positive regulation of nitrogen compound metabolic process" 0.696663709690861
-383 0.561821200407699 2 10 "GO:0001936;GO:0050678" "regulation of endothelial cell proliferation" 0.848092269463794
441 0.636729911378947 2 5 "GO:0001945" "lymph vessel development" 0.886089654997796
8 0.98764190802967 4 15 "GO:0001947;GO:0003143;GO:0060562" "embryonic heart tube morphogenesis" 0.997760529448183
1093 0.0823486247604828 5 11 "GO:0001952;GO:0010810;GO:0030155" "regulation of cell-substrate adhesion" 0.327654739363893
1612 0.0410294532506177 2 7 "GO:0001954;GO:0010811;GO:0045785" "positive regulation of cell-matrix adhesion" 0.204467259755067
13 0.987580402574594 3 6 "GO:0001958;GO:0036075" "replacement ossification" 0.997760529448183
785 0.319510160029637 3 7 "GO:0001959;GO:0060759" "regulation of response to cytokine stimulus" 0.658843943126806
-645 0.413212317091915 3 7 "GO:0001964;GO:0050905" "neuromuscular process" 0.730564648845227
1968 0.0349219005986836 3 5 "GO:0001974;GO:0048771" "blood vessel remodeling" 0.189719940752464
1100 0.196458283980134 2 6 "GO:0001990;GO:0003044;GO:0050886" "regulation of systemic arterial blood pressure mediated by a chemical signal" 0.536226717143844
268 0.352079917195434 4 53 "GO:0002009;GO:0048729" "morphogenesis of an epithelium" 0.67886434272153
811 0.272042552482853 5 8 "GO:0002011" "morphogenesis of an epithelial sheet" 0.622537736086216
-310 0.739801768543028 2 5 "GO:0002024;GO:1990845" "diet induced thermogenesis" 0.929339744168475
682 0.301217097554767 5 10 "GO:0002026" "regulation of the force of heart contraction" 0.64736738502103
10 0.984826784826493 5 16 "GO:0002027" "regulation of heart rate" 0.997760529448183
615 0.404964395034784 3 8 "GO:0002028;GO:0010959" "regulation of metal ion transport" 0.726364708554454
-214 0.785811062736256 3 7 "GO:0002040" "sprouting angiogenesis" 0.950713598385406
-1377 0.106146024636184 8 6 "GO:0002049;GO:0002048;GO:0019290;GO:0009237" "siderophore biosynthetic process" 0.397168900128768
-89 0.910290666486758 2 7 "GO:0002062" "chondrocyte differentiation" 0.984782981990144
415 0.626217010170656 3 6 "GO:0002064" "epithelial cell development" 0.884531526866052
520 0.430663420387746 4 10 "GO:0002082;GO:0043467;GO:1903578" "regulation of ATP metabolic process" 0.750576509489751
-401 0.415585870124762 5 18 "GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157" "protein deacylation" 0.731482917820843
365 0.695487961917199 2 5 "GO:0002088" "lens development in camera-type eye" 0.909608098340781
-288 0.465260351161429 2 28 "GO:0002090;GO:0048259;GO:0030100;GO:0060627" "regulation of vesicle-mediated transport" 0.778081283616434
-274 0.623911547316924 4 14 "GO:0002091;GO:0048261;GO:0045806;GO:0051051;GO:0051129" "negative regulation of transport" 0.883483770010181
13 0.978878554518247 3 18 "GO:0002092;GO:0048260;GO:0045807;GO:0051050;GO:0051130" "positive regulation of transport" 0.997760529448183
334 0.278852727108038 2 46 "GO:0002097" "tRNA wobble base modification" 0.625205519111276
215 0.554571443284565 2 33 "GO:0002098" "tRNA wobble uridine modification" 0.844562979665173
270 0.682476801287278 8 10 "GO:0002100;GO:0006382;GO:0016553" "adenosine to inosine editing" 0.89842562867498
1404 0.0153072492332549 5 13 "GO:0002115;GO:0006816" "calcium ion transport" 0.109380311056385
224 0.722485025856499 2 11 "GO:0002119" "nematode larval development" 0.925632742877374
-853 0.360891764711794 2 5 "GO:0002143;GO:0034227" "tRNA wobble position uridine thiolation" 0.683537469428489
-276 0.18051954293155 2 104 "GO:0002181;GO:0006412;GO:0043043;GO:0006518" "peptide metabolic process" 0.509967708781629
-450 0.541619225520783 3 8 "GO:0002183;GO:0006413" "cytoplasmic translational initiation" 0.835792390060586
474 0.229775254583669 2 28 "GO:0002218;GO:0045089;GO:0045088" "regulation of innate immune response" 0.582166003765798
1104 0.0669083584777229 5 12 "GO:0002223;GO:0002220;GO:0002758" "innate immune response activating cell surface receptor signaling pathway" 0.284960240570801
551 0.263301843475154 2 18 "GO:0002224;GO:0002221" "pattern recognition receptor signaling pathway" 0.622182169156498
662 0.316066127677651 5 10 "GO:0002230;GO:0050691;GO:0050688" "regulation of defense response to virus" 0.65630228847108
358 0.333322374983386 2 32 "GO:0002244" "hematopoietic progenitor cell differentiation" 0.671881317427965
-1357 0.145965201447989 3 5 "GO:0002251" "organ or tissue specific immune response" 0.453133729769856
-26 0.931203923031396 2 47 "GO:0002252" "immune effector process" 0.994929575522379
328 0.339410983138871 5 37 "GO:0002253" "activation of immune response" 0.671881317427965
121 0.887423544573356 2 6 "GO:0002262" "myeloid cell homeostasis" 0.984782981990144
-40 0.933820944984909 3 19 "GO:0002274" "myeloid leukocyte activation" 0.994929575522379
298 0.63577384901045 4 11 "GO:0002285" "lymphocyte activation involved in immune response" 0.886089654997796
567 0.471919208923258 2 7 "GO:0002312" "B cell activation involved in immune response" 0.778628905419853
944 0.174998779083523 3 9 "GO:0002335;GO:0030183" "B cell differentiation" 0.499365202940356
-19 0.969541500685729 2 17 "GO:0002366;GO:0002263" "cell activation involved in immune response" 0.997760529448183
294 0.0106458976179299 1 344 "GO:0002376" "immune system process" 0.0847173542835267
269 0.5848990619053 4 18 "GO:0002377;GO:0002440" "production of molecular mediator of immune response" 0.865099397844227
739 0.144645351090771 4 17 "GO:0002429;GO:0002757;GO:0002768;GO:0002764" "immune response-regulating signaling pathway" 0.451517256167324
-453 0.594729496679255 3 6 "GO:0002437" "inflammatory response to antigenic stimulus" 0.866036509339637
67 0.885705025540326 2 20 "GO:0002443" "leukocyte mediated immunity" 0.984782981990144
-434 0.532923038148498 3 9 "GO:0002456" "T cell mediated immunity" 0.831625705353667
28 0.954617112906325 3 18 "GO:0002460;GO:0002449" "lymphocyte mediated immunity" 0.996614003863986
-89 0.835415844959824 3 24 "GO:0002474;GO:0048002;GO:0019882" "antigen processing and presentation of peptide antigen" 0.978661894742066
51 0.956896988128386 5 5 "GO:0002479;GO:0042590;GO:0002478;GO:0019884" "antigen processing and presentation of exogenous peptide antigen via MHC class I" 0.996614003863986
117 0.866284234475703 2 9 "GO:0002526" "acute inflammatory response" 0.984782981990144
-801 0.203401376927414 2 11 "GO:0002548;GO:0097529" "monocyte chemotaxis" 0.547246561733281
209 0.751590666854009 5 10 "GO:0002673;GO:0050727" "regulation of inflammatory response" 0.937966292141974
471 0.580769898336242 2 6 "GO:0002675;GO:0050729" "positive regulation of acute inflammatory response" 0.865099397844227
275 0.164496468133979 3 113 "GO:0002682" "regulation of immune system process" 0.486599499977477
217 0.668700013860541 4 17 "GO:0002683" "negative regulation of immune system process" 0.897194222963063
243 0.741826946230057 5 8 "GO:0002685;GO:0030334;GO:2000145;GO:0040012" "regulation of cell migration" 0.929339744168475
76 0.788496608483757 2 55 "GO:0002697" "regulation of immune effector process" 0.951924324344707
-120 0.848734137768875 2 11 "GO:0002698" "negative regulation of immune effector process" 0.978661894742066
-1 0.997760529448183 2 30 "GO:0002699" "positive regulation of immune effector process" 0.997760529448183
-246 0.607728366522109 2 19 "GO:0002700" "regulation of production of molecular mediator of immune response" 0.875656394914238
-99 0.907409565261405 3 6 "GO:0002701" "negative regulation of production of molecular mediator of immune response" 0.984782981990144
-345 0.583264927060372 3 11 "GO:0002702" "positive regulation of production of molecular mediator of immune response" 0.865099397844227
355 0.314908302199406 5 35 "GO:0002703;GO:0002706;GO:0002822;GO:0002819" "regulation of adaptive immune response" 0.65630228847108
-181 0.831453995075869 3 6 "GO:0002704" "negative regulation of leukocyte mediated immunity" 0.978661894742066
238 0.592773486580906 2 22 "GO:0002705;GO:0002708;GO:0002824;GO:0002821" "positive regulation of leukocyte mediated immunity" 0.866036509339637
-62 0.937142963488324 3 7 "GO:0002718" "regulation of cytokine production involved in immune response" 0.994929575522379
-813 0.217935698838034 6 10 "GO:0002784;GO:0002759;GO:0002225;GO:0002760;GO:0002922" "regulation of antimicrobial peptide production" 0.57006328631245
226 0.774264511062094 3 7 "GO:0002864;GO:0002861" "regulation of acute inflammatory response to antigenic stimulus" 0.949884849720595
28 0.971510257647397 7 7 "GO:0002888;GO:0002891;GO:0002883;GO:0002886;GO:0002889;GO:0002712;GO:0002714" "positive regulation of myeloid leukocyte mediated immunity" 0.997760529448183
-716 0.235021905646761 2 12 "GO:0002920" "regulation of humoral immune response" 0.589095482787305
9 0.987523502691606 3 13 "GO:0002931" "response to ischemia" 0.997760529448183
-1703 0.00680091868553156 6 11 "GO:0002949;GO:0070525" "tRNA threonylcarbamoyladenosine modification" 0.0640419842887555
150 0.562893099201633 2 65 "GO:0003006" "developmental process involved in reproduction" 0.848092269463794
498 0.0654024513647439 2 60 "GO:0003008" "system process" 0.284249115546772
969 0.299190732079188 3 5 "GO:0003009;GO:0006941;GO:0006936" "striated muscle contraction" 0.64736738502103
1508 0.0409680216757813 2 8 "GO:0003012" "muscle system process" 0.204467259755067
1177 0.135551619881492 3 7 "GO:0003013" "circulatory system process" 0.444667047452113
532 0.420485409736929 2 10 "GO:0003014" "renal system process" 0.735524013936114
1669 0.0736585239430089 2 5 "GO:0003015" "heart process" 0.301572942230435
412 0.532190700059662 4 10 "GO:0003073" "regulation of systemic arterial blood pressure" 0.831625705353667
189 0.824892610458709 3 6 "GO:0003091;GO:0050891;GO:0030104;GO:0050878" "renal water homeostasis" 0.975029968429227
-58 0.873658753745387 5 33 "GO:0003333;GO:1905039;GO:1903825" "amino acid transmembrane transport" 0.984782981990144
-1030 0.00124894608242093 4 43 "GO:0003341;GO:0007018" "microtubule-based movement" 0.0213834708050856
-425 0.463048493488827 4 13 "GO:0003351;GO:0006858;GO:0099111" "microtubule-based transport" 0.778081283616434
455 0.593035439423621 3 6 "GO:0003352;GO:0060632;GO:0032886" "regulation of microtubule-based process" 0.866036509339637
1801 0.0535983808595619 2 5 "GO:0003360" "brainstem development" 0.248073801976041
-1328 0.154722436318899 5 5 "GO:0003382" "epithelial cell morphogenesis" 0.464990300639244
-699 1.44179842735142e-06 2 213 "GO:0005975" "carbohydrate metabolic process" 0.000101827013931694
