"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-13 0.380731351925443 3 7 "GO:0030334;GO:2000145;GO:0040012;GO:0051270" "regulation of locomotion" 0.960956818062261
-17 0.354901710954162 4 5 "GO:0030335;GO:2000147;GO:0040017;GO:0051272" "positive regulation of cell migration" 0.960956818062261
-12 0.339747632119638 2 10 "GO:0031329;GO:0009894" "regulation of catabolic process" 0.960956818062261
-21 0.194241701512384 2 6 "GO:0031331;GO:0009896" "positive regulation of catabolic process" 0.960956818062261
0 0.994094696755756 2 13 "GO:0031401" "positive regulation of protein modification process" 0.994094696755756
-10 0.485004407021258 3 8 "GO:0032101" "regulation of response to external stimulus" 0.960956818062261
-10 0.455533264949722 3 10 "GO:0032269;GO:0051248" "negative regulation of cellular protein metabolic process" 0.960956818062261
5 0.754575783257519 2 6 "GO:0032271;GO:1902903" "regulation of supramolecular fiber organization" 0.983405992384463
-17 0.343001431128238 4 5 "GO:0032535;GO:0090066" "regulation of cellular component size" 0.960956818062261
3 0.859288707706183 2 7 "GO:0032787" "monocarboxylic acid metabolic process" 0.983405992384463
9 0.61901005906394 2 5 "GO:0032880" "regulation of protein localization" 0.974038832239755
-15 0.209685545106431 3 12 "GO:0033043" "regulation of organelle organization" 0.960956818062261
-13 0.372125598665644 2 8 "GO:0033365;GO:0072594" "protein localization to organelle" 0.960956818062261
-5 0.74517141871387 3 7 "GO:0033674" "positive regulation of kinase activity" 0.983405992384463
6 0.737355619345297 2 5 "GO:0034470;GO:0034660" "ncRNA processing" 0.983405992384463
3 0.791243381894978 3 12 "GO:0034613;GO:0070727" "cellular macromolecule localization" 0.983405992384463
-2 0.875021546218142 4 12 "GO:0034622;GO:0065003;GO:0043933" "protein-containing complex subunit organization" 0.983405992384463
2 0.883992952261127 4 10 "GO:0034645;GO:0009059" "macromolecule biosynthetic process" 0.983405992384463
-13 0.261012820301132 2 12 "GO:0035556" "intracellular signal transduction" 0.960956818062261
-9 0.610879883890182 2 5 "GO:0040008" "regulation of growth" 0.974038832239755
-14 0.445328134581657 4 5 "GO:0042127" "regulation of cell population proliferation" 0.960956818062261
-29 0.0462512283140237 3 8 "GO:0042176;GO:0030162;GO:1903050;GO:1903362" "regulation of proteolysis" 0.960956818062261
-1 0.943501017267255 3 10 "GO:0042592" "homeostatic process" 0.984068850014347
24 0.11281457685165 5 7 "GO:0043254" "regulation of protein-containing complex assembly" 0.960956818062261
-7 0.660099637803236 2 6 "GO:0043410;GO:0043408" "regulation of MAPK cascade" 0.980504576301098
-13 0.284841101858973 3 11 "GO:0043549;GO:0051347;GO:0051338;GO:0043085" "regulation of kinase activity" 0.960956818062261
-5 0.68397029661914 2 11 "GO:0043603" "cellular amide metabolic process" 0.980504576301098
10 0.42588781376682 2 10 "GO:0044087" "regulation of cellular component biogenesis" 0.960956818062261
1 0.961966084221915 2 6 "GO:0044089" "positive regulation of cellular component biogenesis" 0.984068850014347
3 0.852878020115145 3 6 "GO:0044092" "negative regulation of molecular function" 0.983405992384463
-17 0.12920108818831 3 13 "GO:0044093" "positive regulation of molecular function" 0.960956818062261
-9 0.454744890268861 2 13 "GO:0044248;GO:0009056;GO:1901575" "catabolic process" 0.960956818062261
-8 0.557007611793552 2 8 "GO:0044265;GO:0009057" "macromolecule catabolic process" 0.974038832239755
-27 0.0238517096132857 2 12 "GO:0045595" "regulation of cell differentiation" 0.960956818062261
3 0.862289362306057 6 5 "GO:0045860" "positive regulation of protein kinase activity" 0.983405992384463
-46 0.00144167503763475 4 8 "GO:0045944;GO:0045893;GO:1903508;GO:1902680;GO:0010557;GO:0031328;GO:0009891" "positive regulation of macromolecule biosynthetic process" 0.206159530381769
2 0.935483068579156 2 5 "GO:0046034" "ATP metabolic process" 0.984068850014347
12 0.387174487931055 4 8 "GO:0046394;GO:0016053;GO:0044283" "small molecule biosynthetic process" 0.960956818062261
7 0.611640744472215 3 9 "GO:0048468" "cell development" 0.974038832239755
8 0.518169286655653 2 10 "GO:0048513" "animal organ development" 0.974038832239755
14 0.411493803820875 2 6 "GO:0048589;GO:0040007" "developmental growth" 0.960956818062261
14 0.431659592425214 2 5 "GO:0048609" "multicellular organismal reproductive process" 0.960956818062261
9 0.599894922678792 2 6 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.974038832239755
8 0.62218174054868 2 6 "GO:0048878" "chemical homeostasis" 0.974038832239755
6 0.63164240894487 2 10 "GO:0051049" "regulation of transport" 0.974038832239755
21 0.171001426514944 2 7 "GO:0051050" "positive regulation of transport" 0.960956818062261
-18 0.331359286750712 2 5 "GO:0051051" "negative regulation of transport" 0.960956818062261
-17 0.245759461420744 2 8 "GO:0051094;GO:0045597" "positive regulation of developmental process" 0.960956818062261
-13 0.413667700643275 3 7 "GO:0051129" "negative regulation of cellular component organization" 0.960956818062261
3 0.841844298745135 3 11 "GO:0051130" "positive regulation of cellular component organization" 0.983405992384463
-15 0.240689325945774 2 11 "GO:0051240" "positive regulation of multicellular organismal process" 0.960956818062261
-31 0.0629175152169986 2 6 "GO:0051241;GO:0051093" "negative regulation of multicellular organismal process" 0.960956818062261
-25 0.0295573035971986 3 13 "GO:0051254;GO:0045935;GO:0010628" "positive regulation of gene expression" 0.960956818062261
3 0.844575299112223 2 6 "GO:0051276" "chromosome organization" 0.983405992384463
18 0.268126745792469 2 6 "GO:0051301" "cell division" 0.960956818062261
-10 0.485004407021258 2 8 "GO:0051493" "regulation of cytoskeleton organization" 0.960956818062261
-13 0.436050591270167 2 6 "GO:0051603" "proteolysis involved in cellular protein catabolic process" 0.960956818062261
6 0.63164240894487 3 10 "GO:0051656;GO:0051640" "organelle localization" 0.974038832239755
3 0.814979601095166 2 12 "GO:0051707;GO:0043207;GO:0044419;GO:0009607" "biological process involved in interspecies interaction between organisms" 0.983405992384463
10 0.402004400990466 2 11 "GO:0051726" "regulation of cell cycle" 0.960956818062261
4 0.819774085060851 4 6 "GO:0055085;GO:0098655;GO:0034220" "ion transmembrane transport" 0.983405992384463
12 0.339747632119638 3 10 "GO:0055086" "nucleobase-containing small molecule metabolic process" 0.960956818062261
12 0.474425127442683 3 6 "GO:0060341;GO:0043269" "regulation of ion transport" 0.960956818062261
-20 0.277027961720594 2 5 "GO:0060548" "negative regulation of cell death" 0.960956818062261
-3 0.880502248810274 2 5 "GO:0060627" "regulation of vesicle-mediated transport" 0.983405992384463
-21 0.242819543738829 3 5 "GO:0061136" "regulation of proteasomal protein catabolic process" 0.960956818062261
-1 0.942735140138316 3 11 "GO:0070887" "cellular response to chemical stimulus" 0.984068850014347
-1 0.944683760089098 5 5 "GO:0070925" "organelle assembly" 0.984068850014347
-1 0.972325237836843 2 5 "GO:0071214;GO:0104004" "cellular response to abiotic stimulus" 0.986117085182046
1 0.961966084221915 4 6 "GO:0071310" "cellular response to organic substance" 0.984068850014347
-5 0.735681756630631 5 8 "GO:0071900;GO:0045859" "regulation of protein kinase activity" 0.983405992384463
-16 0.273091853536879 4 8 "GO:0080134" "regulation of response to stress" 0.960956818062261
10 0.549352519431963 3 6 "GO:0090150;GO:0072657" "establishment of protein localization to membrane" 0.974038832239755
26 0.110746033186406 2 6 "GO:0090407;GO:1901137" "organophosphate biosynthetic process" 0.960956818062261
8 0.601677167009096 3 7 "GO:0098542;GO:0006952" "defense response to other organism" 0.974038832239755
6 0.674344716505334 2 9 "GO:1901362" "organic cyclic compound biosynthetic process" 0.980504576301098
-15 0.392142071427347 2 5 "GO:1901565" "organonitrogen compound catabolic process" 0.960956818062261
5 0.646595825357515 4 15 "GO:1901566;GO:0044271" "organonitrogen compound biosynthetic process" 0.974038832239755
17 0.337148054577903 3 5 "GO:1901615" "organic hydroxy compound metabolic process" 0.960956818062261
-21 0.137698800120082 3 8 "GO:1901700" "response to oxygen-containing compound" 0.960956818062261
-15 0.418237380692616 3 5 "GO:1901701" "cellular response to oxygen-containing compound" 0.960956818062261
-7 0.685667535874894 3 5 "GO:1901990;GO:1901987" "regulation of mitotic cell cycle phase transition" 0.980504576301098
-16 0.157467009402962 2 13 "GO:1902531" "regulation of intracellular signal transduction" 0.960956818062261
-20 0.148623041815046 3 9 "GO:1902533" "positive regulation of intracellular signal transduction" 0.960956818062261
2 0.882553431777367 2 7 "GO:2000026" "regulation of multicellular organismal development" 0.983405992384463
-15 0.172501326031205 3 14 "GO:2000113;GO:0010558;GO:0031327;GO:0009890;GO:0051253;GO:0045934" "negative regulation of cellular macromolecule biosynthetic process" 0.960956818062261
