"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-31 0.0878290624120508 2 13 "GO:0006629;GO:0044255" "lipid metabolic process" 0.628598096380282
40 0.16686959921631 3 5 "GO:0006790" "sulfur compound metabolic process" 0.66406502174021
-19 0.472397885109232 3 6 "GO:0006812" "cation transport" 0.912376307514889
-60 0.0373075189224841 4 5 "GO:0006839" "mitochondrial transport" 0.584201873008135
6 0.739580862401262 5 13 "GO:0006886" "intracellular protein transport" 0.934204519395463
40 0.125655814934825 4 6 "GO:0006897" "endocytosis" 0.655831167963225
6 0.831160629808758 3 5 "GO:0006915;GO:0012501;GO:0008219" "apoptotic process" 0.942749541660736
35 0.0624147086259952 2 12 "GO:0006928" "movement of cell or subcellular component" 0.584201873008135
26 0.21470542996091 3 10 "GO:0006952" "defense response" 0.718633813067912
49 0.065240818305477 2 6 "GO:0006979" "response to oxidative stress" 0.584201873008135
8 0.752460880129345 4 6 "GO:0007005" "mitochondrion organization" 0.937272437669745
21 0.280632891570603 5 11 "GO:0007010" "cytoskeleton organization" 0.787638680565948
-12 0.629252684767001 5 7 "GO:0007015;GO:0097435" "supramolecular fiber organization" 0.914422195455658
20 0.332702450097529 2 10 "GO:0007017" "microtubule-based process" 0.798507261981772
50 0.0571539658420532 2 6 "GO:0007018" "microtubule-based movement" 0.584201873008135
11 0.535325712741882 2 13 "GO:0007049" "cell cycle" 0.914422195455658
7 0.612402795931406 2 22 "GO:0007165" "signal transduction" 0.914422195455658
17 0.515497574881586 3 6 "GO:0007346;GO:0010564;GO:1901990;GO:1901987" "regulation of cell cycle process" 0.914422195455658
5 0.863178209044242 2 6 "GO:0007389" "pattern specification process" 0.942749541660736
-27 0.0989164517146637 2 17 "GO:0008380" "RNA splicing" 0.628598096380282
-41 0.153139708339214 2 5 "GO:0008610" "lipid biosynthetic process" 0.66406502174021
11 0.538287406236792 5 13 "GO:0009117;GO:0006753;GO:0019637;GO:0055086" "organophosphate metabolic process" 0.914422195455658
8 0.717255058390071 6 8 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "purine nucleotide metabolic process" 0.934204519395463
-36 0.140892421885539 2 7 "GO:0009266" "response to temperature stimulus" 0.660852550272647
34 0.16884638293212 3 7 "GO:0009314" "response to radiation" 0.66406502174021
9 0.616470590835876 2 13 "GO:0009605" "response to external stimulus" 0.914422195455658
54 0.0601312231579982 2 5 "GO:0009617" "response to bacterium" 0.584201873008135
0 0.979869571848381 2 21 "GO:0009628" "response to abiotic stimulus" 0.994907537804433
5 0.757017816671896 2 17 "GO:0009653" "anatomical structure morphogenesis" 0.937272437669745
-10 0.634138597553955 2 9 "GO:0009725;GO:0009719" "response to endogenous stimulus" 0.914422195455658
-10 0.743723105721303 2 5 "GO:0009888" "tissue development" 0.934204519395463
37 0.0206378662588474 2 17 "GO:0009967;GO:0010647;GO:0023056;GO:0048584" "positive regulation of response to stimulus" 0.53911340555483
-3 0.84672381867207 5 15 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of response to stimulus" 0.942749541660736
-5 0.875752112304135 3 5 "GO:0009991" "response to extracellular stimulus" 0.942749541660736
-15 0.391309688679434 3 15 "GO:0010033" "response to organic substance" 0.828903319030629
-16 0.481149111584108 2 8 "GO:0010035" "response to inorganic substance" 0.914422195455658
-18 0.461585913709685 2 7 "GO:0010243;GO:1901698" "response to organonitrogen compound" 0.911043482706375
13 0.434548739020126 2 17 "GO:0010628;GO:0051254;GO:0045935" "positive regulation of gene expression" 0.901116858810156
-21 0.171915310196704 3 18 "GO:0010629" "negative regulation of gene expression" 0.66406502174021
23 0.355843188164602 2 7 "GO:0010638" "positive regulation of organelle organization" 0.80622540597521
-25 0.340746400671673 2 6 "GO:0015980" "energy derivation by oxidation of organic compounds" 0.798507261981772
-60 0.0226488645143004 2 6 "GO:0016042" "lipid catabolic process" 0.53911340555483
13 0.441893974830615 2 15 "GO:0016192" "vesicle-mediated transport" 0.906803260850325
27 0.277367215544477 3 7 "GO:0016197" "endosomal transport" 0.787638680565948
20 0.336523298802515 2 10 "GO:0016310" "phosphorylation" 0.798507261981772
1 0.987028935898238 2 6 "GO:0016567;GO:0032446" "protein modification by small protein conjugation" 0.994907537804433
15 0.462475497790305 5 10 "GO:0018193" "peptidyl-amino acid modification" 0.911043482706375
8 0.614690890641052 2 19 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 0.914422195455658
0 0.98985724573436 2 10 "GO:0022402" "cell cycle process" 0.994907537804433
-6 0.831160629808758 2 5 "GO:0022412" "cellular process involved in reproduction in multicellular organism" 0.942749541660736
-4 0.792476823150777 1 23 "GO:0022414" "reproductive process" 0.942749541660736
58 0.0277169065706277 4 6 "GO:0022603" "regulation of anatomical structure morphogenesis" 0.53911340555483
26 0.254226752406411 6 8 "GO:0022618;GO:0071826" "ribonucleoprotein complex assembly" 0.787638680565948
-43 0.077031154889496 2 7 "GO:0022904;GO:0022900" "respiratory electron transport chain" 0.628598096380282
31 0.136922193244258 2 10 "GO:0030030" "cell projection organization" 0.657894440710215
42 0.0832789835608227 2 7 "GO:0030036;GO:0030029" "actin filament-based process" 0.628598096380282
29 0.278918616371569 2 6 "GO:0030154" "cell differentiation" 0.787638680565948
21 0.360815723859778 6 8 "GO:0030162" "regulation of proteolysis" 0.807735200004276
-8 0.77075195381979 3 5 "GO:0030163" "protein catabolic process" 0.937272437669745
54 0.0606173021895296 4 5 "GO:0030334;GO:2000145;GO:0040012;GO:0051270" "regulation of cellular component movement" 0.584201873008135
-7 0.662400149018111 2 20 "GO:0031324;GO:0051172" "negative regulation of cellular metabolic process" 0.922053155840579
12 0.549994615403964 4 11 "GO:0031329;GO:0009894" "regulation of catabolic process" 0.914422195455658
17 0.530304788530889 2 6 "GO:0031331;GO:0009896" "positive regulation of cellular catabolic process" 0.914422195455658
-13 0.569588999867935 2 8 "GO:0031334;GO:0044089" "positive regulation of cellular component biogenesis" 0.914422195455658
-13 0.664627147864783 2 5 "GO:0031400" "negative regulation of protein modification process" 0.922053155840579
57 0.00906790784100712 4 9 "GO:0031401" "positive regulation of protein modification process" 0.53911340555483
48 0.0516303932130302 2 7 "GO:0032101" "regulation of response to external stimulus" 0.584201873008135
2 0.945865770691486 2 8 "GO:0032259" "methylation" 0.970497691803244
-9 0.694134624608851 3 8 "GO:0032269;GO:0051248" "negative regulation of protein metabolic process" 0.930790962264506
43 0.0144819116445536 2 14 "GO:0032270;GO:0051247" "positive regulation of cellular protein metabolic process" 0.53911340555483
28 0.0536695771844797 1 22 "GO:0032501" "multicellular organismal process" 0.584201873008135
44 0.124750563146251 3 5 "GO:0032535;GO:0090066" "regulation of cellular component size" 0.655831167963225
-21 0.337135408981686 4 9 "GO:0032787;GO:0006631" "monocarboxylic acid metabolic process" 0.798507261981772
21 0.171072663450123 3 19 "GO:0032879" "regulation of localization" 0.66406502174021
0 1 4 5 "GO:0032940;GO:0046903;GO:0140352" "secretion by cell" 1
28 0.132530749438984 5 12 "GO:0033043" "regulation of organelle organization" 0.657107566046225
9 0.559253640593066 2 21 "GO:0033554" "cellular response to stress" 0.914422195455658
-28 0.293609297245416 2 6 "GO:0033993" "response to lipid" 0.787638680565948
-9 0.635917973489468 3 12 "GO:0034613;GO:0070727;GO:0033365" "cellular protein localization" 0.914422195455658
19 0.198145251475517 2 21 "GO:0034622;GO:0065003;GO:0043933" "protein-containing complex subunit organization" 0.709720264375943
21 0.179475947502102 3 19 "GO:0034645;GO:0009059" "macromolecule biosynthetic process" 0.670144994453159
11 0.524365735197516 4 15 "GO:0034654;GO:0018130;GO:0019438;GO:1901362" "organic cyclic compound biosynthetic process" 0.914422195455658
22 0.336096221433437 3 8 "GO:0034655;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "aromatic compound catabolic process" 0.798507261981772
7 0.694549601283667 6 14 "GO:0034660;GO:0034470" "ncRNA metabolic process" 0.930790962264506
-10 0.722323337888106 2 5 "GO:0034976" "response to endoplasmic reticulum stress" 0.934204519395463
-1 0.960590912486071 3 13 "GO:0035556" "intracellular signal transduction" 0.980499532433969
24 0.331253227470649 1 7 "GO:0040011;GO:0048870" "locomotion" 0.798507261981772
47 0.041936391918555 2 8 "GO:0042127" "regulation of cell population proliferation" 0.584201873008135
29 0.236885060857593 2 7 "GO:0042592" "homeostatic process" 0.752683177241062
32 0.0945032376911097 5 12 "GO:0042981;GO:0043067;GO:0010941" "regulation of programmed cell death" 0.628598096380282
8 0.7193702025954 7 8 "GO:0043066;GO:0043069;GO:0060548" "negative regulation of apoptotic process" 0.934204519395463
33 0.217829165176133 2 6 "GO:0043068;GO:0010942;GO:0043065" "positive regulation of programmed cell death" 0.718633813067912
10 0.599778026420598 2 12 "GO:0043085;GO:0044093" "positive regulation of molecular function" 0.914422195455658
9 0.652696777051555 5 10 "GO:0043254;GO:0044087" "regulation of cellular component biogenesis" 0.922053155840579
-16 0.467083206869766 3 9 "GO:0043270;GO:0043269" "regulation of ion transport" 0.911043482706375
-4 0.898205989398599 5 5 "GO:0043405" "regulation of MAP kinase activity" 0.946238395248791
41 0.0910803114065506 2 7 "GO:0043408" "regulation of MAPK cascade" 0.628598096380282
21 0.214330995274013 2 15 "GO:0043603;GO:0043604" "cellular amide metabolic process" 0.718633813067912
6 0.847826859146123 3 5 "GO:0044070" "regulation of anion transport" 0.942749541660736
19 0.270909246025014 3 15 "GO:0044265;GO:0009057" "macromolecule catabolic process" 0.787638680565948
-2 0.92336910099135 2 8 "GO:0044282" "small molecule catabolic process" 0.957387962606821
3 0.908471287799635 2 9 "GO:0044283" "small molecule biosynthetic process" 0.951961934556001
11 0.7090567549285 2 5 "GO:0044403" "biological process involved in symbiotic interaction" 0.934204519395463
14 0.458327352742231 1 12 "GO:0044419" "biological process involved in interspecies interaction between organisms" 0.911043482706375
-5 0.849235299855412 2 7 "GO:0045595" "regulation of cell differentiation" 0.942749541660736
30 0.306107593912904 4 5 "GO:0045862" "positive regulation of proteolysis" 0.793463105274238
-5 0.858068930339433 4 6 "GO:0045892;GO:1903507;GO:1902679" "negative regulation of RNA biosynthetic process" 0.942749541660736
34 0.095848060870434 4 10 "GO:0045893;GO:1903508;GO:1902680;GO:0010557;GO:0031328;GO:0009891" "positive regulation of macromolecule biosynthetic process" 0.628598096380282
13 0.623442339211036 3 6 "GO:0045936;GO:0010563" "negative regulation of phosphorus metabolic process" 0.914422195455658
-11 0.711703173948414 5 5 "GO:0046394;GO:0016053" "carboxylic acid biosynthetic process" 0.934204519395463
-18 0.492670265953084 3 6 "GO:0046395;GO:0016054" "organic acid catabolic process" 0.914422195455658
-19 0.513205883582922 6 5 "GO:0046459" "short-chain fatty acid metabolic process" 0.914422195455658
-38 0.0295509161387815 3 14 "GO:0048024;GO:0043484;GO:0050684;GO:1903311" "regulation of mRNA metabolic process" 0.53911340555483
17 0.550509307046105 3 5 "GO:0048193" "Golgi vesicle transport" 0.914422195455658
-10 0.727653704434836 2 5 "GO:0048468" "cell development" 0.934204519395463
9 0.633881612000113 2 11 "GO:0048513" "animal organ development" 0.914422195455658
-18 0.527038875927813 2 5 "GO:0048609" "multicellular organismal reproductive process" 0.914422195455658
41 0.153139708339214 2 5 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.66406502174021
12 0.67498271887965 3 5 "GO:0048812;GO:0120039;GO:0048858;GO:0032990;GO:0032989" "plasma membrane bounded cell projection morphogenesis" 0.927309172130368
-7 0.677830054755193 2 18 "GO:0048869" "cellular developmental process" 0.927309172130368
4 0.818854310016401 2 15 "GO:0050793" "regulation of developmental process" 0.942749541660736
-47 0.106676386579523 4 5 "GO:0051028;GO:0050658;GO:0050657;GO:0051236;GO:0015931" "nucleic acid transport" 0.654625345506518
-5 0.769606862154734 4 14 "GO:0051049" "regulation of transport" 0.937272437669745
-19 0.356048783349458 2 10 "GO:0051050" "positive regulation of transport" 0.80622540597521
-5 0.840234586986171 2 6 "GO:0051093" "negative regulation of developmental process" 0.942749541660736
15 0.29586427594863 2 21 "GO:0051128" "regulation of cellular component organization" 0.787638680565948
32 0.225201688188834 2 6 "GO:0051129" "negative regulation of cellular component organization" 0.727290697921316
12 0.521312109966506 5 12 "GO:0051130" "positive regulation of cellular component organization" 0.914422195455658
11 0.576237502609851 2 11 "GO:0051239" "regulation of multicellular organismal process" 0.914422195455658
8 0.744518322563897 2 7 "GO:0051240" "positive regulation of multicellular organismal process" 0.934204519395463
-14 0.51348725996378 3 10 "GO:0051253;GO:0045934" "negative regulation of nucleobase-containing compound metabolic process" 0.914422195455658
-13 0.659473113253233 4 5 "GO:0051276" "chromosome organization" 0.922053155840579
-25 0.385905170168173 2 5 "GO:0051321" "meiotic cell cycle" 0.826340418729675
12 0.651298195520442 2 6 "GO:0051336" "regulation of hydrolase activity" 0.922053155840579
37 0.203311863606575 4 5 "GO:0051347" "positive regulation of transferase activity" 0.715222091615987
48 0.0491458352182936 2 7 "GO:0051493" "regulation of cytoskeleton organization" 0.584201873008135
41 0.116303995394559 5 6 "GO:0051495;GO:0110053;GO:1902903;GO:0032956;GO:0032970" "regulation of supramolecular fiber organization" 0.654625345506518
44 0.126505504480216 3 5 "GO:0051640" "organelle localization" 0.655831167963225
2 0.92336910099135 2 8 "GO:0051726" "regulation of cell cycle" 0.957387962606821
-65 0.00279762351662459 3 9 "GO:0055085;GO:0034220" "transmembrane transport" 0.53911340555483
27 0.315033809152484 4 6 "GO:0060341;GO:0032880" "regulation of cellular localization" 0.798507261981772
14 0.628894540319118 4 5 "GO:0060627" "regulation of vesicle-mediated transport" 0.914422195455658
-20 0.375875993989152 4 8 "GO:0061024" "membrane organization" 0.813709569405087
27 0.344533590195181 2 5 "GO:0062197" "cellular response to chemical stress" 0.798507261981772
4 0.800790426956532 2 21 "GO:0065009;GO:0050790" "regulation of molecular function" 0.942749541660736
17 0.425597419674318 5 9 "GO:0070647" "protein modification by small protein conjugation or removal" 0.89194352846639
3 0.874159649491869 2 14 "GO:0070887" "cellular response to chemical stimulus" 0.942749541660736
-8 0.77075195381979 3 5 "GO:0071214;GO:0104004" "cellular response to environmental stimulus" 0.937272437669745
-14 0.618838198116308 2 5 "GO:0071310" "cellular response to organic substance" 0.914422195455658
13 0.520063564908438 3 10 "GO:0071900;GO:0045859;GO:0043549;GO:0051338" "regulation of transferase activity" 0.914422195455658
-4 0.886967709370271 5 5 "GO:0072594" "establishment of protein localization to organelle" 0.944500749978072
-2 0.945561436438596 4 6 "GO:0072657" "protein localization to membrane" 0.970497691803244
45 0.0301027789903712 4 10 "GO:0080134" "regulation of response to stress" 0.53911340555483
45 0.0866124875730065 2 6 "GO:0080135" "regulation of cellular response to stress" 0.628598096380282
-14 0.566441567581663 2 7 "GO:0097305" "response to alcohol" 0.914422195455658
6 0.783019666223646 3 9 "GO:0098542;GO:0051707;GO:0043207;GO:0009607" "response to external biotic stimulus" 0.940578501500355
-62 0.0180863551365285 3 6 "GO:0098656" "anion transmembrane transport" 0.53911340555483
6 0.825621661829178 2 5 "GO:0120036" "plasma membrane bounded cell projection organization" 0.942749541660736
-11 0.584630764130202 3 10 "GO:1901135" "carbohydrate derivative metabolic process" 0.914422195455658
-46 0.109798514867488 4 5 "GO:1901137" "carbohydrate derivative biosynthetic process" 0.654625345506518
-16 0.534574749597838 4 6 "GO:1901293;GO:0090407;GO:0009165" "organophosphate biosynthetic process" 0.914422195455658
16 0.449263650176166 2 9 "GO:1901565" "organonitrogen compound catabolic process" 0.911043482706375
-4 0.812143000291965 4 18 "GO:1901566" "organonitrogen compound biosynthetic process" 0.942749541660736
-9 0.560838540238904 3 18 "GO:1901700" "response to oxygen-containing compound" 0.914422195455658
24 0.334265430710702 2 7 "GO:1901701" "cellular response to oxygen-containing compound" 0.798507261981772
32 0.0526984188174776 3 16 "GO:1902531" "regulation of intracellular signal transduction" 0.584201873008135
7 0.798062103256517 2 5 "GO:1902532" "negative regulation of intracellular signal transduction" 0.942749541660736
59 0.0161794264333395 3 7 "GO:1902533" "positive regulation of intracellular signal transduction" 0.53911340555483
-8 0.739956810193554 2 7 "GO:1903047" "mitotic cell cycle process" 0.934204519395463
21 0.287184222271097 7 11 "GO:2000113;GO:0010558;GO:0031327;GO:0009890" "negative regulation of biosynthetic process" 0.787638680565948
36 0.218873242558755 3 5 "GO:2001233" "regulation of apoptotic signaling pathway" 0.718633813067912
