"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-136 0.482767200776043 3 8 "GO:0000727" "double-strand break repair via break-induced replication" 0.80751000644231
101 0.349601733895933 3 26 "GO:0000902" "cell morphogenesis" 0.74342689997915
-83 0.734248006697622 2 5 "GO:0000904" "cell morphogenesis involved in differentiation" 0.904883172417404
83 0.734248006697622 3 5 "GO:0000959" "mitochondrial RNA metabolic process" 0.904883172417404
-427 0.0557315269076075 4 6 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.370249462380713
-69 0.564809269704768 4 21 "GO:0001501;GO:0048731" "system development" 0.834776472016281
356 0.0844967977984511 2 7 "GO:0001503" "ossification" 0.430531303068298
-209 0.392061839119703 2 5 "GO:0001505" "regulation of neurotransmitter levels" 0.767981533505522
-197 0.280832730509003 4 9 "GO:0001510;GO:0043414;GO:0032259" "macromolecule methylation" 0.691544556434758
249 0.227594774604131 6 7 "GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006636;GO:0046456;GO:0006690;GO:0033559;GO:0006633;GO:0072330" "fatty acid biosynthetic process" 0.652295273434258
-306 0.138845010583 3 7 "GO:0001522" "pseudouridine synthesis" 0.495213871079367
30 0.831391072783269 4 15 "GO:0001523;GO:0016101;GO:0006721;GO:0006720" "isoprenoid metabolic process" 0.951747216693597
63 0.408562530658731 2 52 "GO:0001525" "angiogenesis" 0.780646263937218
199 0.159704683557232 4 15 "GO:0001558;GO:0040008" "regulation of cell growth" 0.525796958173041
-252 0.258745623945156 2 6 "GO:0001568" "blood vessel development" 0.67526296980809
74 0.741796675168366 3 6 "GO:0001649" "osteoblast differentiation" 0.904883172417404
176 0.361600786446545 3 8 "GO:0001654;GO:0007423" "eye development" 0.74342689997915
195 0.0707335983438879 3 26 "GO:0001666;GO:0036293;GO:0070482;GO:0009628" "response to oxygen levels" 0.430531303068298
109 0.528419280993795 6 10 "GO:0001676" "long-chain fatty acid metabolic process" 0.813537598076778
-73 0.47227957764117 3 29 "GO:0001701;GO:0043009;GO:0009792;GO:0009790" "embryo development" 0.80751000644231
-237 0.250430833951192 4 7 "GO:0001702;GO:0007369" "gastrulation" 0.67526296980809
-125 0.238550747638053 2 27 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.671708684138728
-25 0.87198402184034 2 12 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.952064187111392
145 0.452712078730682 4 8 "GO:0001745;GO:0048592;GO:0090596;GO:0009887" "eye morphogenesis" 0.80751000644231
143 0.559681375279194 5 5 "GO:0001754;GO:0046530;GO:0030182" "photoreceptor cell differentiation" 0.834776472016281
322 0.148677786589615 4 6 "GO:0001755;GO:0001667" "ameboidal-type cell migration" 0.513178166615768
-191 0.293874821565327 4 9 "GO:0001764" "neuron migration" 0.691544556434758
-101 0.651777264375613 6 6 "GO:0001782;GO:0002260;GO:0001776;GO:0048872" "B cell homeostasis" 0.902564577402035
271 0.0413560081614729 2 17 "GO:0001822" "kidney development" 0.3687577394398
11 0.942757368834318 3 14 "GO:0001843;GO:0060606;GO:0035148" "tube formation" 0.969952292935308
-53 0.700210663750291 3 16 "GO:0001889;GO:0048732" "liver development" 0.904883172417404
11 0.863279595500996 4 74 "GO:0001932;GO:0031399;GO:0042325;GO:0032268;GO:0019220;GO:0051246;GO:0051174" "regulation of phosphorylation" 0.952064187111392
173 0.169608911373632 5 19 "GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0051248;GO:0045936;GO:0010563" "negative regulation of phosphorylation" 0.541735925879959
-133 0.152718726800056 4 35 "GO:0001934;GO:0031401;GO:0042327;GO:0032270;GO:0045937;GO:0031325;GO:0051247;GO:0010562;GO:0051173" "positive regulation of cellular metabolic process" 0.51381867855458
-13 0.929370765683174 3 15 "GO:0002009;GO:0048729" "tissue morphogenesis" 0.96765306702318
16 0.947959930390346 2 5 "GO:0002026" "regulation of the force of heart contraction" 0.970638397624565
144 0.518146062327081 3 6 "GO:0002027" "regulation of heart rate" 0.813537598076778
561 0.0217283552667175 3 5 "GO:0002040" "sprouting angiogenesis" 0.258326001504308
-371 0.0549242319884564 5 8 "GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157" "macromolecule deacylation" 0.370249462380713
-206 0.257741572766099 2 9 "GO:0002090;GO:0048259;GO:0030100;GO:0060627" "regulation of vesicle-mediated transport" 0.67526296980809
13 0.959076904507433 5 5 "GO:0002091;GO:0048261;GO:0045806;GO:0051051;GO:0051129" "negative regulation of endocytosis" 0.972014874552121
310 0.0339266609076341 3 14 "GO:0002098;GO:0002097" "tRNA wobble uridine modification" 0.345728830201605
81 0.69385393949039 2 7 "GO:0002164;GO:0009791" "post-embryonic development" 0.904883172417404
-235 0.0155053331751888 5 32 "GO:0002181;GO:0006412;GO:0034645;GO:0043043;GO:0009059;GO:0006518" "macromolecule biosynthetic process" 0.258326001504308
202 0.364558986316594 3 6 "GO:0002218;GO:0045089;GO:0045088" "regulation of innate immune response" 0.74342689997915
-269 0.228608156577427 3 6 "GO:0002244" "hematopoietic progenitor cell differentiation" 0.652295273434258
136 0.293465152643688 3 18 "GO:0002250;GO:0006955" "immune response" 0.691544556434758
83 0.631944355192969 2 10 "GO:0002252" "immune effector process" 0.889711131653259
310 0.109263717879299 3 8 "GO:0002253" "activation of immune response" 0.458479129924902
196 0.0187928390994848 1 44 "GO:0002376" "immune system process" 0.258326001504308
-124 0.578042160584806 3 6 "GO:0002456;GO:0002443;GO:0002449;GO:0002460" "leukocyte mediated immunity" 0.841503553504411
263 0.0831797573551249 4 13 "GO:0002576;GO:0045055;GO:0006887;GO:0032940;GO:0046903;GO:0140352" "secretion" 0.430531303068298
-32 0.841353397855005 4 12 "GO:0002697" "regulation of immune effector process" 0.952064187111392
-179 0.301209252591781 3 10 "GO:0002699;GO:0002702;GO:0002700;GO:0010628" "positive regulation of gene expression" 0.691544556434758
-217 0.331830587760665 3 6 "GO:0002784;GO:0002759;GO:0002920" "regulation of humoral immune response" 0.722572090147741
52 0.741417859310204 4 12 "GO:0002831;GO:0031347;GO:0032101;GO:0080134" "regulation of response to biotic stimulus" 0.904883172417404
-35 0.846268125306074 2 9 "GO:0002833;GO:0031349;GO:0032103" "positive regulation of response to biotic stimulus" 0.952064187111392
150 0.323111583790097 2 13 "GO:0003006" "developmental process involved in reproduction" 0.720269572198758
-21 0.870313933892325 2 18 "GO:0003008" "system process" 0.952064187111392
24 0.922498038190559 2 5 "GO:0003143;GO:0060562" "embryonic heart tube morphogenesis" 0.96765306702318
-377 0.0512917836042076 4 8 "GO:0003341;GO:0007018" "cilium movement" 0.370249462380713
175 0.472783472683476 2 5 "GO:0003360" "brainstem development" 0.80751000644231
377 0.00127897598872436 2 22 "GO:0005975" "carbohydrate metabolic process" 0.0541348508885615
501 0.00379305273219923 4 10 "GO:0005976" "polysaccharide metabolic process" 0.115959040670091
-43 0.565619572160564 4 56 "GO:0006259;GO:0006281" "DNA metabolic process" 0.834776472016281
-110 0.146238530089962 2 53 "GO:0006364;GO:0016072" "rRNA processing" 0.513033531791014
-72 0.0809227413032383 3 197 "GO:0006396" "RNA processing" 0.430531303068298
286 0.0198479914600856 2 20 "GO:0006400;GO:0008033;GO:0006399" "tRNA processing" 0.258326001504308
136 0.0476381050321078 4 65 "GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361;GO:0000956" "cellular macromolecule catabolic process" 0.370249462380713
-74 0.108534087688307 2 151 "GO:0006464;GO:0036211;GO:0043412" "macromolecule modification" 0.458479129924902
-162 0.40169772765137 3 8 "GO:0006486;GO:0043413;GO:0070085" "protein glycosylation" 0.774444267724263
62 0.685192801661396 4 13 "GO:0006508" "proteolysis" 0.904883172417404
649 0.000174208177368039 2 10 "GO:0006520" "cellular amino acid metabolic process" 0.0150582244359779
203 0.0432679253771664 6 30 "GO:0006631;GO:0032787" "monocarboxylic acid metabolic process" 0.370249462380713
215 0.214577141077275 3 10 "GO:0006790" "sulfur compound metabolic process" 0.629034358774477
-115 0.450766456192089 4 13 "GO:0006796;GO:0006793" "phosphorus metabolic process" 0.80751000644231
38 0.586637433214122 4 64 "GO:0006811" "ion transport" 0.842553091998806
174 0.314863493802135 2 10 "GO:0006814;GO:0015672" "monovalent inorganic cation transport" 0.709271449196388
289 0.0951918670712845 3 10 "GO:0006865;GO:0015849;GO:0003333;GO:1905039;GO:1903825;GO:0098656;GO:0034220;GO:0055085" "anion transmembrane transport" 0.45516383653253
-366 0.134265944587242 4 5 "GO:0006915;GO:0012501;GO:0008219" "apoptotic process" 0.490881783409402
-93 0.381120618071425 2 27 "GO:0006928" "movement of cell or subcellular component" 0.762082525197208
4 0.929308161950719 2 129 "GO:0006950;GO:0050896" "response to stimulus" 0.96765306702318
138 0.424965957367917 3 10 "GO:0006952" "defense response" 0.797743112953809
-127 0.0779244061348706 3 59 "GO:0006974;GO:0033554;GO:0051716" "cellular response to stimulus" 0.430531303068298
-138 0.362410158135691 2 13 "GO:0006979" "response to oxidative stress" 0.74342689997915
-91 0.0379891899668665 2 170 "GO:0006996" "organelle organization" 0.353464637083019
-111 0.268633784882636 4 30 "GO:0007005" "mitochondrion organization" 0.691544556434758
-538 0.0275854381076274 2 5 "GO:0007154" "cell communication" 0.295164187751613
-63 0.363285854591884 2 65 "GO:0007165;GO:0000165;GO:0035556" "signal transduction" 0.74342689997915
216 0.294823700333779 4 7 "GO:0007166" "cell surface receptor signaling pathway" 0.691544556434758
34 0.68412513600003 2 43 "GO:0007275" "multicellular organism development" 0.904883172417404
-101 0.559080773214949 1 10 "GO:0007610" "behavior" 0.834776472016281
63 0.690481656441108 5 12 "GO:0008016;GO:1903522;GO:0044057" "regulation of system process" 0.904883172417404
-13 0.89377505120407 3 32 "GO:0008104;GO:0033036;GO:0015031;GO:0015833;GO:0045184;GO:0042886" "peptide transport" 0.965999297766015
83 0.733320634979098 2 5 "GO:0008217" "regulation of blood pressure" 0.904883172417404
114 0.508278613117779 2 10 "GO:0008610" "lipid biosynthetic process" 0.813537598076778
655 0.00151779955762322 6 7 "GO:0008652;GO:0006547;GO:0000105" "histidine metabolic process" 0.0541348508885615
79 0.16612257475655 2 97 "GO:0009057;GO:0044248;GO:1901575;GO:0009056" "catabolic process" 0.538639863604571
62 0.498090284347593 2 36 "GO:0009451" "RNA modification" 0.80751000644231
333 0.172672153892149 2 5 "GO:0009605" "response to external stimulus" 0.543409425484116
25 0.706473691553916 2 71 "GO:0009653" "anatomical structure morphogenesis" 0.904883172417404
-143 0.0754215902352104 4 47 "GO:0009893;GO:0048522;GO:0010604" "positive regulation of metabolic process" 0.430531303068298
179 0.463719835681639 2 5 "GO:0016054" "organic acid catabolic process" 0.80751000644231
-51 0.248174061388478 3 165 "GO:0016071" "mRNA metabolic process" 0.67526296980809
216 0.114749946451624 2 16 "GO:0016192" "vesicle-mediated transport" 0.472240164243222
-369 0.0985604367253417 2 6 "GO:0018130;GO:1901362" "heterocycle biosynthetic process" 0.45516383653253
-260 0.153665399193893 3 9 "GO:0019637" "organophosphate metabolic process" 0.51381867855458
365 0.135336566453994 2 5 "GO:0019725" "cellular homeostasis" 0.490881783409402
299 0.000284600056981223 3 45 "GO:0019752;GO:0006082;GO:0043436" "organic acid metabolic process" 0.0152261030484954
-214 0.129917973761309 2 15 "GO:0022411" "cellular component disassembly" 0.490881783409402
87 0.721300654495266 2 5 "GO:0022412" "cellular process involved in reproduction in multicellular organism" 0.904883172417404
46 0.653726679893997 1 29 "GO:0022414" "reproductive process" 0.902564577402035
-26 0.583290172200877 4 146 "GO:0022607" "cellular component assembly" 0.842553091998806
32 0.541818916155316 2 114 "GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0043933" "protein-containing complex subunit organization" 0.828208914694554
7 0.962930623388082 3 14 "GO:0030001;GO:0006812" "metal ion transport" 0.972014874552121
2 0.986567903870826 2 26 "GO:0030154" "cell differentiation" 0.991199678067403
-413 0.0905554289097409 4 5 "GO:0031118" "rRNA pseudouridine synthesis" 0.450671204341501
-331 0.0128158272823875 5 17 "GO:0031570;GO:0000075;GO:0045786" "cell cycle checkpoint" 0.258326001504308
-175 0.103839106222777 7 26 "GO:0032147;GO:0045860;GO:0033674;GO:0051347;GO:0043085;GO:0044093" "activation of protein kinase activity" 0.45516383653253
21 0.72150277126479 1 86 "GO:0032501" "multicellular organismal process" 0.904883172417404
-17 0.795869379169068 6 75 "GO:0034470;GO:0034660" "ncRNA metabolic process" 0.930498643639205
52 0.777636592120746 2 9 "GO:0035239" "tube morphogenesis" 0.929688439742121
-24 0.856269635273335 1 17 "GO:0040011;GO:0016477;GO:0048870" "locomotion" 0.952064187111392
59 0.604255449452091 2 23 "GO:0042592" "homeostatic process" 0.856362027700314
-69 0.479038003519642 4 32 "GO:0043405;GO:0043408;GO:1902531;GO:0009966;GO:0010646;GO:0023051" "regulation of signaling" 0.80751000644231
11 0.866877891178537 3 67 "GO:0044249;GO:1901576;GO:0009058" "biosynthetic process" 0.952064187111392
116 0.127391299602571 2 53 "GO:0044255;GO:0006629" "lipid metabolic process" 0.490881783409402
276 0.258608965002739 2 5 "GO:0044262" "cellular carbohydrate metabolic process" 0.67526296980809
-58 0.177452394043817 3 175 "GO:0044267;GO:0019538;GO:1901564" "organonitrogen compound metabolic process" 0.550359598918505
291 3.04836284888984e-05 2 63 "GO:0044281" "small molecule metabolic process" 0.00652349649662426
221 0.284546875576954 3 7 "GO:0044282" "small molecule catabolic process" 0.691544556434758
114 0.104219756963056 2 62 "GO:0044772;GO:0044770" "mitotic cell cycle phase transition" 0.45516383653253
435 0.0750234061759011 2 5 "GO:0045321;GO:0001775" "leukocyte activation" 0.430531303068298
492 0.000211096604242681 4 17 "GO:0046394;GO:0016053;GO:0044283" "small molecule biosynthetic process" 0.0150582244359779
148 0.0762149126346352 3 44 "GO:0048513" "animal organ development" 0.430531303068298
-77 0.303762562172277 3 55 "GO:0048518" "positive regulation of biological process" 0.691544556434758
-21 0.795505062049127 2 47 "GO:0048583" "regulation of response to stimulus" 0.930498643639205
-109 0.25424309061589 4 33 "GO:0048584" "positive regulation of response to stimulus" 0.67526296980809
130 0.431464396046713 4 11 "GO:0048585" "negative regulation of response to stimulus" 0.802898963078231
-138 0.327911726351582 2 15 "GO:0048598" "embryonic morphogenesis" 0.722572090147741
440 0.0486550033986114 2 6 "GO:0048608" "reproductive structure development" 0.370249462380713
69 0.281230046377644 2 75 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.691544556434758
53 0.272746112127034 2 139 "GO:0048856" "anatomical structure development" 0.691544556434758
-27 0.759607847668658 2 39 "GO:0048869" "cellular developmental process" 0.918395928819733
238 0.285570641837407 3 6 "GO:0048878" "chemical homeostasis" 0.691544556434758
82 0.495668660378094 4 21 "GO:0050776;GO:0002682" "regulation of immune system process" 0.80751000644231
45 0.742072272987273 2 16 "GO:0050778;GO:0002684" "positive regulation of immune system process" 0.904883172417404
433 0.0250042963039857 3 8 "GO:0050877" "nervous system process" 0.281627337318576
-26 0.858501432715955 4 14 "GO:0051049;GO:0032879" "regulation of localization" 0.952064187111392
10 0.925648815173728 2 29 "GO:0051128" "regulation of cellular component organization" 0.96765306702318
28 0.603504852395314 1 109 "GO:0051179;GO:0006810;GO:0051234" "localization" 0.856362027700314
43 0.744202982922725 3 17 "GO:0051239" "regulation of multicellular organismal process" 0.904883172417404
-10 0.913271957785508 2 38 "GO:0051276" "chromosome organization" 0.96765306702318
-1 0.991257644858899 2 52 "GO:0051641;GO:0051649" "establishment of localization in cell" 0.991257644858899
-40 0.659309233732484 2 36 "GO:0051656;GO:0051640" "organelle localization" 0.904437025761228
-68 0.454056715633618 2 37 "GO:0051726" "regulation of cell cycle" 0.80751000644231
18 0.942405104503139 3 5 "GO:0061024" "membrane organization" 0.969952292935308
81 0.694110269490052 2 7 "GO:0061982" "meiosis I cell cycle process" 0.904883172417404
37 0.638466717306184 2 49 "GO:0065008" "regulation of biological quality" 0.893018807212571
35 0.6718908526979 2 44 "GO:0071705;GO:0071702;GO:0006820" "organic substance transport" 0.904883172417404
-20 0.795917860850354 2 53 "GO:0071900;GO:0045859;GO:0043549;GO:0051338;GO:0065009;GO:0050790" "regulation of protein kinase activity" 0.930498643639205
-155 0.525404064418319 2 5 "GO:0090407" "organophosphate biosynthetic process" 0.813537598076778
-33 0.821784625744237 2 14 "GO:1901565" "organonitrogen compound catabolic process" 0.950604918428469
-17 0.831666960381788 2 49 "GO:1901566;GO:0043604;GO:0043603;GO:0044271" "organonitrogen compound biosynthetic process" 0.951747216693597
-31 0.845715652909976 2 12 "GO:1903046" "meiotic cell cycle process" 0.952064187111392
40 0.378794592082735 3 156 "GO:1903047;GO:0022402" "cell cycle process" 0.762082525197208
