Accession_ID,pvalue
Q9HDC9,0.79444401869
Q5ZKI2,NA
Q8BG19,0.206401359153962
P57780,0.546893104276582
P08571,0.610599564427168
P55809,0.872920178548611
Q86UW6,0.147765945194396
Q46339,0.0626616391096674
Q54VQ7,NA
P33993,0.985197905446568
P49154,NA
Q5ZM55,0.0186559472678542
Q9JJI6,0.671147892308934
Q504N2,0.764826403361907
Q9UHX3,NA
Q9UHX3,NA
Q9LT96,NA
O55240,NA
Q99PU7,NA
O05118,NA
Q06732,NA
Q9NBX4,0.453772314455188
Q9XYC2,0.760013716353037
Q29RN6,0.158768620999198
Q5ZJJ1,0.495967454825078
P00946,0.679400350646043
Q71RI9,NA
Q9VCA8,0.30539922827967
P21328,NA
Q96MD7,NA
Q93ZE9,0.441970986634513
Q17QB7,0.221548915886582
O14324,0.451607161211728
Q9HC44,0.94732133560441
Q8RWZ3,NA
Q9RPT1,NA
P23545,NA
Q8VYF5,NA
P48809,0.983403440853166
Q9NXR1,NA
Q6TLF6,0.30001339439929
Q6GQN0,0.199777940053535
Q2M2Z5,0.762783479234711
Q9NBX4,0.283584518976934
Q12792,NA
O35740,0.496679532915658
O30569,NA
O43296,0.506650648960169
Q3Y8L7,0.884639871261741
Q86T82,0.242873384078253
Q9LFP3,NA
P55286,NA
Q94571,0.656358512436004
Q94571,0.656358512436004
Q925H1,0.423971084973258
Q95SX7,NA
Q8BUH7,NA
Q0IH28,NA
Q96CB5,NA
P52875,0.40239073022073
P98073,0.637059897847367
Q8PDQ6,NA
Q69Z69,NA
O00370,0.162198256692083
Q7L2R6,NA
Q90476,NA
O60508,NA
A5VCZ5,0.0853952061456809
O43306,0.350967244696387
Q61140,0.86395294562896
Q8MIP0,0.86395294562896
Q5FVD6,0.942720509717552
Q9VCE1,0.558353168145874
C4M572,0.417928610127747
Q43468,NA
P94478,NA
P20350,NA
Q3V384,NA
P26182,0.435493921896298
P39263,NA
Q810K9,0.764826403361907
Q9NRA8,0.949435712999917
P23677,0.748147487037844
P17405,NA
Q08DH5,0.334147925341947
P82116,NA
P51815,NA
Q9Y289,NA
Q06732,NA
Q94887,0.361714390280828
Q9CWM4,0.646455287246504
O60925,0.477053913806003
Q9JLZ8,0.254544815736867
Q8GCY1,0.118442202753332
Q8Q0U0,0.463453817212573
Q6A6R2,NA
Q8CH09,NA
P01111,0.76278347923471
Q86WZ6,0.627484116555377
Q25009,0.863952945628961
P00408,0.949435712999917
Q5PPN5,NA
Q8TBH0,0.86395294562896
P80363,0.403915684525152
Q5E9A3,NA
Q8TEB9,0.814997094002162
P21866,NA
Q9I310,NA
Q9ULH0,0.346079597692333
P21506,0.95666868418658
Q8RY89,0.857839008875381
Q91V37,0.193498942319837
Q8IZJ3,0.643032949775094
P17019,0.545097195807257
Q96RQ3,0.0665088501358505
P49010,0.382689532032537
Q9S7Q2,0.0595266874292928
Q05344,0.562018309418924
B7GHM5,NA
P99028,0.453772314455188
Q2G8I5,2.87323784758192e-08
A4IPF5,0.24291657792561
Q9C505,0.933356142300167
Q8WNM1,0.762783479234711
P36241,0.256909076205153
Q5ZMD4,NA
Q1GP30,NA
P61209,NA
Q8CDK2,NA
B1B1W5,0.793130241629668
Q94DT9,0.684720400639871
Q6ZT12,0.706192771007866
Q5XJK1,0.559752176859001
Q13123,0.454483604881073
Q6NXK5,0.863952945628961
Q54GN8,0.119350700269012
Q8T6A5,NA
Q8NHA8,NA
Q26263,0.637059897847367
Q54RY6,NA
P35220,0.156442594279827
P0CQ75,0.113514516354653
Q8NCE2,NA
Q5XGZ8,NA
A1A5Z0,NA
Q96EI5,0.637059897847367
P53470,0.676497516766512
Q32LM0,NA
A8WHP3,0.382689532032537
Q552J0,0.64698233198745
Q9VEG6,NA
Q6GLW1,0.451748436143201
Q3UPH7,0.762783479234711
P98199,0.465198779670627
Q6NRT5,NA
Q5ZKT6,NA
Q9JLC3,0.995916534868366
Q9NBX4,NA
O75175,0.0787566401437714
Q9SIC9,0.109773157735964
Q557J3,0.935790563061373
Q9GRW0,0.473704854360485
Q9STS3,0.391286878343637
Q8IZF0,0.30539922827967
Q9BV73,NA
Q653S3,0.0626474297544185
P44718,NA
P0C5A0,0.184978865610299
Q01804,0.762783479234711
O21241,NA
P33450,0.559752176859001
P73925,0.14849995705716
Q8BGZ4,0.946496499538859
Q9W1B0,0.923399420340076
P81577,NA
Q9UBT2,0.820856417272654
Q64525,0.328010200488484
Q5JVG2,0.411383435969952
Q9NPI1,0.727565939043709
P0DMQ6,0.843953506664521
Q05975,0.888536656798371
Q8INR6,NA
P08821,0.136620687493804
Q00184,0.0704398168537601
P54978,NA
P18740,NA
P18740,NA
P05186,0.312256484744724
P32020,0.675245778895615
Q8N5A5,0.764826403361907
Q00737,0.825638351377874
Q9GQF1,0.814272219240068
Q502P7,0.848519848928453
B2UGW0,2.59732192401972e-08
Q00578,0.0151263815879867
Q9H7R5,0.41441845453866
Q8VD75,0.885476867633185
Q9P0S9,0.614491981564131
P9WK18,NA
Q8L7M0,0.312256484744724
P46835,7.05705551686534e-08
Q9BQD7,0.637059897847367
Q05118,0.559752176859001
P57429,0.144116089175208
P37818,0.710667707536162
Q9UPT9,0.708648377823733
P21328,NA
Q25008,NA
Q96MD7,0.76278347923471
P51959,NA
P97779,0.86395294562896
Q54FE6,NA
Q4P5N0,0.706192771007866
Q9ULE0,NA
Q9NRA2,0.493302017801107
Q6AYS7,0.725891789681651
A1A5Z0,NA
Q91820,NA
Q501J2,0.550095628218891
Q501J2,0.550095628218891
Q6WV17,NA
O93574,0.272625134955412
B2UJ81,NA
Q58WW2,0.948040667330261
Q16222,0.863952945628961
Q9W3C0,0.231096038664404
Q86U02,0.424486883789048
Q15276,0.564288731240894
Q8VCZ8,0.828710414595513
Q03278,0.559752176859001
Q15034,NA
Q5HZM1,0.319029093408194
D9IFD5,NA
Q8N8J7,0.548916384417287
P50085,0.15557774321982
Q5JXC2,0.940045366845077
Q9CYR6,0.764826403361907
Q8N6M0,0.0907715680449183
Q9NUQ6,0.76278347923471
Q8K2Y7,0.76278347923471
Q8XRM7,NA
C5J049,NA
Q9H237,0.863952945628961
P56649,0.863952945628961
Q8BI84,NA
Q8IVJ1,NA
P16100,NA
Q8N769,0.389677049558821
Q9D3D0,0.747281002268781
Q9BXJ9,0.480185272495434
Q45670,0.678896501989106
Q86TM6,0.199988921245547
P22579,0.129923855882591
P21328,0.637059897847367
O81983,0.159048815245717
Q9VIK9,NA
A6QLV3,0.764826403361907
Q50KB1,0.248417860100153
Q54J33,0.671147892308934
O08863,0.310666914847974
Q2IRH1,0.0581152353608171
Q9NXF1,0.555448944377083
P13751,0.222892882955763
Q95SX7,0.909785909284312
O75751,0.348940095218984
Q61768,0.492347947128029
P99029,0.777695261446498
P80508,0.716623229645508
Q12834,0.127720178904993
Q95SX7,NA
A4QQN1,NA
A2T929,0.346079597692333
Q8C8R3,0.551357212778244
O00370,0.0381741037619058
Q16760,0.555448944377083
T2KPJ3,0.162198256692083
P35573,0.762783479234711
Q2TBG9,NA
Q14746,NA
Q96LD4,0.679400350646043
P01920,0.764826403361907
Q6ZT07,NA
Q6ZT07,NA
Q5F226,0.725513173457398
Q9X448,0.118376254150009
Q5UNW1,NA
Q4VGL6,0.571894423305143
P25441,0.874755655083972
A4IFA3,0.120150988077605
Q8WYA6,0.50138016065384
P34561,0.424390522987598
Q46EH1,0.850967512289544
Q9CR27,0.808476288579257
Q94545,NA
Q8Q0U0,NA
Q87ZT0,0.104761983472884
Q92574,0.573905554022372
Q05B79,NA
Q9SL02,0.184085104831104
Q5RD06,0.615792991358592
Q54BM8,NA
Q04202,0.637059897847367
O15245,NA
P20825,0.559752176859001
P73321,5.48047630770228e-08
Q9W0Y2,0.663789487640553
A6NC98,NA
O75208,0.575624682077723
Q93ZG9,NA
Q9CRC8,0.819685603463177
Q9CWM4,NA
Q92WS1,NA
P29356,0.783961918101449
Q7Z3E1,0.317222230172817
Q9H3S3,0.727565939043709
Q99JY4,NA
Q47TL8,0.129923855882591
Q92835,0.603272386943599
Q8SQK7,NA
Q8CFQ3,0.294782462700893
P47734,NA
A0JN41,NA
Q9LU46,NA
Q8IZU2,0.986100895910362
O00370,NA
P91660,NA
A5D3M2,0.459245559524824
Q8IWZ3,NA
Q5RA77,0.781603950527084
P61763,0.163443555476943
Q93HB4,0.86395294562896
Q9DC29,0.762783479234711
A2SLG4,0.86395294562896
P61955,0.693078841551885
Q53EP0,0.764826403361907
E9Q6J5,0.76278347923471
Q08E20,0.494350454828189
Q9NXR1,0.632175779460534
B0RLE6,0.108934345590632
Q6P2Q9,0.522792904408595
Q3UDW8,0.685808439206255
P02564,0.211889294465747
B2GUE2,0.359075947834436
B2GUE2,0.359075947834436
O99256,NA
P45982,0.0880884867071902
Q13451,0.60422758873821
P11688,NA
O05940,NA
Q3T106,0.910091676630837
Q641G7,0.209197884673327
Q8RWS8,0.564089448063186
C4NZN9,0.45659694903222
P77228,0.0640744172604959
Q5MIZ7,0.698119720398103
Q08IB7,0.220006131055693
Q08IB7,0.220006131055693
P48771,0.491317220355527
Q8SS97,0.488711378453612
O95104,0.550095628218891
P35556,NA
Q9JHC9,NA
A7T167,NA
Q96A37,0.811793380331988
Q12R52,0.129923855882591
Q9NTJ4,0.850995800814977
P49796,0.762783479234711
Q8BMP6,0.283584518976934
P46871,0.727565939043709
Q0RHA0,0.0600173794115895
O74298,NA
Q974N6,NA
Q9S7Q2,0.943670306895891
P55012,0.272866092485686
Q9GRW0,NA
Q6PDI5,0.76278347923471
Q9VFS5,0.10091373488722
Q96PY6,0.876078736053918
Q8R4V0,0.851038884680261
P50452,0.753235051076993
Q969Q5,0.371105513102652
P18562,0.0603258927841651
Q8TCU6,0.98251000126561
Q5F478,0.228411268799176
Q91XI1,0.637059897847367
Q9JI38,0.986618047258118
P17019,0.910708940066332
Q8NDW4,0.17568631422875
O89033,0.145218312882937
O01393,NA
Q5EA36,0.606763691189612
Q8R0P8,0.515338417900027
Q93VV0,0.550095628218891
Q8VIJ8,0.334413653526558
P10815,0.129509840617265
Q1MHI1,NA
P53408,NA
Q6GNG3,0.307028191111884
Q962Q5,0.308299177350416
C4NZN9,0.643791929792396
Q9ZQF1,0.417632780535939
Q960C5,NA
Q8CGY8,NA
Q8CGY8,NA
Q7RXY2,0.238418367533124
Q9S7Q2,0.941483457439921
Q5JJ32,NA
Q31JF8,4.22926576833371e-08
Q3MHM6,NA
Q2KIG2,0.660637405548632
Q62523,0.94732133560441
Q0VGE8,NA
P17032,NA
Q2KJ61,0.764826403361907
O60268,0.757742303143946
O28210,0.86395294562896
O95573,0.976690840543951
Q7Z7G8,0.792528218005911
Q15928,0.764826403361907
P34795,0.442141561844274
Q13188,0.177568316374668
Q8WYA0,0.467494704542916
Q14694,0.591059269935859
Q2KJD0,0.490312617151539
Q9Z1Q9,0.794268101455372
O15084,0.0732929581281614
B1XVE9,NA
Q09575,0.453772314455188
P40228,0.136665095498676
Q9CZX2,0.946830424495265
Q9NW82,0.764826403361907
O51900,NA
Q1HFZ0,0.65655005811287
P97789,0.949435712999917
Q63886,0.679400350646043
Q12962,0.701060565820004
Q3UB74,0.494613148585149
Q86VL8,0.167717195102269
Q08AN1,0.910672511772535
Q9M306,NA
Q9FFE3,0.36627161019722
P16885,0.86395294562896
Q9FN02,NA
Q9NP66,0.605857030537811
Q9K6K2,NA
Q91BH1,0.123704312374303
A8Y9I2,NA
Q8RW96,0.717402424491344
Q8NBP5,0.834494968078032
B1WY59,0.426398642950946
Q6QNM1,0.213842215241194
Q14CZ7,0.632221206861367
O06924,0.180004906171703
O16011,0.527079146236338
Q80V94,0.473945631074864
O95573,0.460303944747276
Q1QEC2,NA
P48193,0.86395294562896
Q641I1,0.827195775818985
Q641I1,0.827195775818985
Q6DIE4,NA
P28583,0.492347947128029
P17508,NA
Q498J9,0.546893104276582
P77961,NA
Q17QE5,0.714812498596567
P9WN64,0.118442202753332
O00141,0.564089448063186
Q9Y6X3,0.477115819337986
Q03250,0.588806438704197
A8HUA1,0.11531286838054
Q8KA65,0.108934345590632
Q92802,NA
Q3URY6,0.315003543765572
C3PEA3,0.0704398168537601
Q7L5Y1,0.689662750461462
Q9WTR6,NA
C0H4K2,0.14359085917078
P0A9Y8,NA
Q9VFP2,0.947496310060336
A5FZX8,2.59732192401972e-08
Q63170,0.453772314455188
Q54LR6,0.586525681276907
Q60596,NA
P53794,0.86395294562896
P18828,0.76278347923471
P77935,NA
Q8NE65,0.76278347923471
Q7RTR2,NA
O96790,NA
O83004,NA
P39459,NA
Q86YV9,0.76278347923471
P83944,0.492347947128029
O00463,0.762783479234711
Q8SRP9,0.550095628218891
Q3TZ89,0.142041881351047
Q571F8,0.145218312882937
B1XX46,NA
Q9W0K4,NA
Q8N5W8,0.550095628218891
Q1RLX4,NA
Q94K41,0.383050671185637
Q4FZQ6,NA
Q8N434,0.665827169788088
Q3B7N2,0.703273051789784
P0CG53,0.892610603761767
P0CG53,0.892610603761767
P26356,NA
A8CAG3,0.301090571072516
A8CAG3,0.301090571072516
Q3V1N1,0.960175404367194
Q19204,0.764826403361907
Q04222,NA
Q9P2E3,0.671147892308934
Q0D5B9,0.30539922827967
Q7ZSX3,0.863952945628961
Q5XJ57,0.142690853779353
Q55FV8,NA
P82600,0.559752176859001
Q0KHQ5,0.994778442148908
Q99832,0.423397140456696
F1QXD3,NA
Q58466,8.00312090106218e-08
Q9DCK3,0.794911579103424
Q9NRL3,0.949435712999917
Q9Y3Q4,0.764826403361907
Q9KH33,0.863952945628961
Q8VIG1,NA
Q8R035,0.86395294562896
Q9TXJ0,0.493302017801107
Q9Y388,0.649512642295043
Q9V3L1,NA
Q9V3L1,NA
Q8BZW8,NA
Q924M5,NA
Q99501,0.762783479234711
P49848,NA
O00142,0.261749833774961
Q96DW6,0.925800503365251
Q8TF45,0.949610034429631
Q12802,0.912777463202835
Q90336,0.719929363419368
P07949,NA
Q9BY31,0.396276672077204
P55037,NA
A3LZZ0,0.86395294562896
Q96EP0,0.764826403361907
Q9D154,0.863952945628961
Q8R2E9,0.762783479234711
Q7SBD5,NA
Q4UN27,0.76695065785103
Q4N655,0.94620740594619
Q71UM5,0.87772099880578
O00750,0.980429117427675
O34442,0.546207657061914
O15943,NA
P46718,0.627484116555377
Q2W4T8,NA
Q9Y294,0.321451631270624
Q29GB8,0.34319310417304
Q86TM6,NA
Q7S7Z6,0.0922770829178174
Q2RMZ4,NA
Q5ZC88,NA
A5FZ52,NA
Q8NEZ3,NA
Q8NEZ3,NA
Q8N976,NA
Q963B7,0.657474491165883
Q8N976,0.548916384417287
Q8WUH2,0.63783728104091
P10394,0.637059897847367
O00909,0.182497260437862
Q1MTN8,0.98367848151166
O88350,NA
Q9NP94,0.192236801702969
O94892,NA
Q7ZYR8,NA
Q95SX7,0.764826403361907
Q3MHM7,0.86395294562896
P08648,0.109260495929424
P73511,0.0487334927562949
O97067,0.248244524158918
Q8BPX9,NA
Q9FHN8,0.10758629179768
Q96DM1,0.19987820578637
Q9P1C3,0.762783479234711
Q2KWX0,0.108934345590632
Q9Y394,NA
Q5PNP1,0.836881666462016
P02751,NA
P13567,3.9813478787634e-08
Q9CQU8,0.714731558873003
Q8BH10,NA
Q46087,NA
P48603,0.764826403361907
Q14584,0.898359464434332
Q9BUV8,0.431964365242169
O14678,0.443691256266062
P97526,NA
Q9P6P9,0.743586248101334
Q92478,0.95165318571759
D3Z7P3,0.0624093541198949
O60281,0.76278347923471
A5V807,0.124899255599345
Q8NHA8,0.598262687981688
Q23551,0.31379688548895
P42722,NA
O00625,0.151948376073101
Q9LN71,0.797018667331089
O93209,NA
P45844,0.94732133560441
P0AE25,0.104761983472884
Q8N2A0,0.158824413650271
F4IUX6,NA
Q6GQI5,0.940624479503218
Q6IR34,NA
P55210,0.465198779670627
Q1HPS0,0.566779109253127
Q7JK24,0.176676098497988
Q06732,NA
Q7ZVE0,NA
Q32P84,0.624932120494156
P21328,NA
Q38998,NA
B2IBH3,1.51668882368939e-07
Q6ZMW2,0.791055836908426
Q9M2G8,NA
Q86U02,0.459245559524824
P23610,0.400471395160533
Q9TXJ0,NA
Q54NF1,0.86395294562896
Q7JYV2,0.0329026685401434
G5E8K5,0.287099784300064
Q9LSD0,NA
P23764,NA
Q5W0Z9,NA
Q2G9R1,0.368110830300613
Q54ED4,0.0386577417016559
P55809,0.260012726680603
Q1GR84,NA
Q8NCG7,0.762783479234711
Q6P1M3,NA
P10394,NA
P03030,0.129923855882591
O15084,NA
Q54RJ1,0.19936750743983
Q96CB5,0.0940451479445678
Q2KIE4,0.751134263315137
P39059,0.13729276814874
A4XZ99,0.0973523156935761
P48553,NA
Q947D2,0.994087054185302
Q9JIM1,0.171284561427822
Q92887,NA
Q90ZM2,NA
Q8BX90,NA
P0CG82,NA
Q8NCM2,0.619650546708638
Q23978,NA
Q9JLG8,NA
Q8JZR0,NA
Q84ND9,0.877061872549702
Q5U651,0.764826403361907
Q8BVK9,0.847511675152026
Q8BU30,0.79428698882508
Q66KU2,0.534101629082116
Q9Y2X0,0.815275457200084
Q66KC4,NA
P23610,NA
P15330,0.121549907970239
O54890,NA
Q90Z08,0.541705873119045
Q01415,0.564089448063186
Q8L7R3,2.50197637765045e-08
Q8WSF3,0.382689532032537
Q6WCQ1,0.433135141975176
Q8C0D5,NA
P17026,0.548916384417287
Q05319,0.815275457200084
Q7VUZ0,NA
Q9ZPX5,0.24291657792561
E1WA34,0.129923855882591
Q9NXP7,0.653485781909365
O15554,0.949435712999917
P13567,0.186202115233681
Q5AW93,0.128414371274443
Q6F482,0.347377271348302
Q8IVS2,NA
A8WJR8,NA
Q9JJG9,0.783154919295444
Q6DJ13,0.810708405126586
P18603,0.460717339771274
P56181,0.94732133560441
F4JTE7,0.163970086622519
P76113,3.71021831887049e-08
Q5BJP5,0.726236715475134
E0SIS4,NA
Q2TBN3,0.876415076068896
B1H2N3,0.42737915597538
Q5ZMS4,0.94732133560441
Q68FU7,0.963152378864845
O43432,NA
Q90W58,0.698229363493163
Q17QT7,0.762783479234711
Q52I78,0.619650546708638
Q8R087,0.563689910232904
P35084,0.640468894077893
Q9Y6Q9,0.762783479234711
P26368,0.751134263315137
Q9Z2F7,0.311591017520773
B2U6Q7,NA
Q5RGJ5,0.191059221075447
Q9VXD9,0.753848466703393
Q8R4P9,NA
Q9URY3,NA
Q93VG8,0.0876704106435761
O75460,0.946496499538859
Q9VYS3,0.921914516484109
Q12705,0.237849282633206
Q9UMX5,0.94732133560441
O00370,0.556480420344963
P48454,0.949435712999917
Q03445,NA
Q8IX12,0.86440777855995
O18499,0.699782464661584
Q26061,0.635317974675708
Q7XXL2,0.133223563995264
P49530,NA
Q810L3,0.762783479234711
Q08CA1,0.586938276779777
P21841,0.863952945628961
O18638,0.479973895102661
Q13242,0.900431300440869
Q80V31,0.0201831327151023
Q0K799,0.123897787276461
Q13127,0.949435712999917
O94983,NA
P0AEJ1,0.186202115233681
Q24186,0.698119720398103
O61491,NA
A1DC16,0.679400350646043
Q9Z3R6,0.0704398168537601
Q8VI75,0.125200307454697
Q5DTI8,0.182181462670302
Q9VZE7,0.558892604428439
Q6BTA4,NA
P20825,NA
P20825,NA
P9WQK2,NA
Q755M2,0.493360625345792
P52324,0.0804905035023977
Q13371,0.237849282633206
Q9CZD3,NA
Q5EA59,0.632221206861367
O95169,0.526297335156508
Q09916,0.127315152117151
O60121,0.36627161019722
Q9V3C5,NA
Q1GNH1,0.0853952061456809
Q94FL9,NA
Q8TBZ5,0.981817587034808
A9VHV9,0.619650546708638
Q2G8P1,0.10091373488722
Q9VS29,NA
P53384,0.86395294562896
P17014,NA
Q6AJW3,0.220006131055693
Q32KH7,NA
Q9H173,NA
Q8W4M7,NA
Q9NVI1,0.702585262725224
O70348,0.86395294562896
Q9BR76,0.881470133820961
Q3J4E3,0.0722387256582692
P36508,0.995386047981382
Q8IXJ9,0.764826403361907
Q6IBW4,0.727565939043709
Q3US17,0.551626495583523
Q8R3G9,0.793130241629668
Q923Z0,NA
Q9JJN4,0.173279444856715
Q5RFB9,0.869754884804567
Q54VC7,NA
Q09575,0.334147925341947
Q9FNI6,NA
P08651,0.764826403361907
P14318,0.702585262725224
P52732,NA
P55884,0.559752176859001
O81983,0.519761360827619
Q00168,NA
P25441,0.990018230511038
Q28BX9,0.430229119592337
Q2G5F5,NA
Q26061,0.86395294562896
Q6GYQ0,0.723660746618557
P35079,0.867734861735847
Q54RY8,0.644708289449566
Q6A8I2,0.113476443281134
P37899,NA
Q8TDX7,0.853275356240046
Q5RD50,0.900916902375475
B2UEM4,0.0613107289047479
Q8LKS5,0.0391690493225414
Q9BKZ9,0.41441845453866
Q6QNM1,NA
Q9NYG2,NA
A7SCH8,NA
P01900,0.997837398041004
