"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-483 0.12864354464767 2 8 "GO:0000447" "endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.785261637120152
42 0.916290787131807 2 5 "GO:0000455" "enzyme-directed rRNA pseudouridine synthesis" 0.995415542931365
158 0.560061820721797 3 11 "GO:0000460" "maturation of 5.8S rRNA" 0.968377369285405
-334 0.0897947480607862 4 21 "GO:0000462;GO:0030490" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.715909431150407
148 0.440879406859083 2 22 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.968377369285405
-381 0.052863609740003 7 21 "GO:0000469;GO:0090501;GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.638434024458617
39 0.81042798859703 3 31 "GO:0000470" "maturation of LSU-rRNA" 0.995415542931365
-343 0.140126402243305 2 15 "GO:0000479;GO:0000478;GO:0090502" "endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.790217051122645
-12 0.976553428177298 2 5 "GO:0000492;GO:0000491" "box C/D snoRNP assembly" 0.995415542931365
301 0.454037060724917 4 5 "GO:0000712" "resolution of meiotic recombination intermediates" 0.968377369285405
-143 0.45699729027261 5 22 "GO:0000723;GO:0032200;GO:0060249" "anatomical structure homeostasis" 0.968377369285405
-207 0.373557109701409 3 15 "GO:0000727" "double-strand break repair via break-induced replication" 0.968377369285405
46 0.740034406865131 2 42 "GO:0000902" "cell morphogenesis" 0.995415542931365
47 0.881606382446202 2 8 "GO:0000904" "cell morphogenesis involved in differentiation" 0.995415542931365
258 0.00448732484795492 3 101 "GO:0000956;GO:0006402;GO:0006401;GO:0034655;GO:0044265;GO:0019439;GO:0044270;GO:0046700;GO:1901361" "cellular macromolecule catabolic process" 0.262957236090158
475 0.195767587037289 2 6 "GO:0000959" "mitochondrial RNA metabolic process" 0.896248484405089
246 0.502175478762792 6 6 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.968377369285405
-2 0.993089402069668 2 13 "GO:0001503" "ossification" 0.996490393172646
199 0.587100899795209 3 6 "GO:0001504;GO:0006836;GO:0098657" "neurotransmitter uptake" 0.968377369285405
-52 0.84843760046346 3 11 "GO:0001505" "regulation of neurotransmitter levels" 0.995415542931365
-78 0.832330475614189 2 6 "GO:0001508;GO:0042391" "regulation of membrane potential" 0.995415542931365
-833 0.00134491201828632 4 12 "GO:0001510;GO:0043414;GO:0032259" "macromolecule methylation" 0.244194199154031
-193 0.519786314015058 2 9 "GO:0001522;GO:0031118" "pseudouridine synthesis" 0.968377369285405
-31 0.895036989784143 3 15 "GO:0001523;GO:0016101;GO:0006721;GO:0006720" "terpenoid metabolic process" 0.995415542931365
28 0.772920303936035 2 88 "GO:0001525" "angiogenesis" 0.995415542931365
-238 0.454332426132777 2 8 "GO:0001541" "ovarian follicle development" 0.968377369285405
323 0.0678559063183314 4 26 "GO:0001558;GO:0040008" "regulation of cell growth" 0.685578639699003
-58 0.863740843788297 6 7 "GO:0001561;GO:0009062;GO:0019395;GO:0072329;GO:0034440;GO:0030258" "monocarboxylic acid catabolic process" 0.995415542931365
-205 0.470426071734788 2 10 "GO:0001568" "blood vessel development" 0.968377369285405
-44 0.844960580979717 4 16 "GO:0001649" "osteoblast differentiation" 0.995415542931365
-24 0.924834429177106 5 13 "GO:0001654;GO:0007423" "eye development" 0.995415542931365
-143 0.723206823423082 5 5 "GO:0001656" "metanephros development" 0.995415542931365
337 0.261065341536573 3 9 "GO:0001662;GO:0002209;GO:0042596;GO:0033555" "behavioral fear response" 0.959230033736961
93 0.457387497819323 3 53 "GO:0001666;GO:0036293;GO:0070482;GO:0009628" "response to abiotic stimulus" 0.968377369285405
-948 0.0183644901074052 3 5 "GO:0001672;GO:1902275" "regulation of chromatin assembly or disassembly" 0.462342400628747
157 0.545373547589964 4 12 "GO:0001676" "long-chain fatty acid metabolic process" 0.968377369285405
44 0.883912635847864 5 9 "GO:0001678;GO:0042593;GO:0033500" "cellular glucose homeostasis" 0.995415542931365
-33 0.813809005198113 6 41 "GO:0001701;GO:0043009;GO:0009792;GO:0009790" "embryo development ending in birth or egg hatching" 0.995415542931365
138 0.644483232118273 4 9 "GO:0001702;GO:0007369" "gastrulation" 0.968377369285405
-427 0.244390091413509 5 6 "GO:0001731" "formation of translation preinitiation complex" 0.959230033736961
-174 0.230172422355687 7 39 "GO:0001732" "formation of cytoplasmic translation initiation complex" 0.936673885419671
270 0.191050398345679 4 19 "GO:0001736;GO:0007164" "establishment of planar polarity" 0.888535979607682
-47 0.861230425807382 3 11 "GO:0001745;GO:0048592;GO:0090596;GO:0009887" "animal organ morphogenesis" 0.995415542931365
-55 0.881952015301648 3 6 "GO:0001754;GO:0046530;GO:0030182" "eye photoreceptor cell differentiation" 0.995415542931365
323 0.342494687554606 3 7 "GO:0001755;GO:0001667" "neural crest cell migration" 0.968377369285405
-95 0.620212382484121 2 22 "GO:0001764" "neuron migration" 0.968377369285405
-223 0.456771483433596 4 9 "GO:0001782;GO:0002260;GO:0001776;GO:0048872" "leukocyte homeostasis" 0.968377369285405
188 0.608411417236511 3 6 "GO:0001817" "regulation of cytokine production" 0.968377369285405
153 0.354717105104875 3 30 "GO:0001822" "kidney development" 0.968377369285405
409 0.309770517154869 2 5 "GO:0001824" "blastocyst development" 0.968377369285405
-17 0.9639052524836 5 6 "GO:0001837;GO:0048762" "epithelial to mesenchymal transition" 0.995415542931365
18 0.931650635121 2 18 "GO:0001843;GO:0060606;GO:0035148" "tube formation" 0.995415542931365
395 0.245866088360437 4 7 "GO:0001867;GO:0006956;GO:0045087;GO:0006959" "innate immune response" 0.959230033736961
-150 0.637900240436563 3 8 "GO:0001881;GO:0043112" "receptor recycling" 0.968377369285405
-148 0.393371879322546 3 27 "GO:0001889;GO:0048732" "gland development" 0.968377369285405
197 0.561976259745039 2 7 "GO:0001919" "regulation of receptor recycling" 0.968377369285405
-23 0.783623701669227 3 119 "GO:0001932;GO:0031399;GO:0042325;GO:0032268;GO:0051246;GO:0019220;GO:0051174" "regulation of phosphate metabolic process" 0.995415542931365
81 0.652947532329852 4 25 "GO:0001933;GO:0031400;GO:0042326;GO:0032269;GO:0051248;GO:0045936;GO:0010563" "negative regulation of protein modification process" 0.96865745120376
4 0.970743523325924 4 57 "GO:0001934;GO:0031401;GO:0042327;GO:0032270;GO:0045937;GO:0010562;GO:0051247;GO:0051173" "positive regulation of nitrogen compound metabolic process" 0.995415542931365
-325 0.419675820423365 5 5 "GO:0001947" "heart looping" 0.968377369285405
-112 0.496863635633866 4 30 "GO:0002009;GO:0048729" "morphogenesis of an epithelium" 0.968377369285405
714 0.0356539078791309 5 7 "GO:0002011" "morphogenesis of an epithelial sheet" 0.601345746347124
798 0.0189355249404265 2 7 "GO:0002026" "regulation of the force of heart contraction" 0.462342400628747
541 0.0461165414020639 5 11 "GO:0002027" "regulation of heart rate" 0.601345746347124
603 0.100336385945729 7 6 "GO:0002028;GO:0010959" "regulation of sodium ion transport" 0.758785053276234
469 0.201485359543992 3 6 "GO:0002040" "sprouting angiogenesis" 0.901736294530782
-137 0.555993367421847 6 15 "GO:0002084;GO:0035601;GO:0042159;GO:0098734;GO:0098732;GO:0030163;GO:0042157" "macromolecule depalmitoylation" 0.968377369285405
-382 0.0472046149009688 3 22 "GO:0002090;GO:0048259;GO:0030100;GO:0060627" "regulation of vesicle-mediated transport" 0.601345746347124
-513 0.106691189567983 5 8 "GO:0002091;GO:0048261;GO:0045806;GO:0051129" "negative regulation of receptor internalization" 0.758785053276234
-196 0.415454346212325 5 14 "GO:0002092;GO:0048260;GO:0045807;GO:0051050;GO:0051130" "positive regulation of cellular component organization" 0.968377369285405
166 0.435736749815904 3 18 "GO:0002098;GO:0002097" "tRNA wobble uridine modification" 0.968377369285405
-68 0.854215194047775 3 6 "GO:0002119" "nematode larval development" 0.995415542931365
296 0.27533019537435 2 11 "GO:0002164;GO:0009791" "post-embryonic development" 0.968377369285405
-49 0.684660536961774 4 57 "GO:0002181;GO:0006412;GO:0034645;GO:0043043;GO:0009059;GO:0006518" "macromolecule biosynthetic process" 0.995415542931365
305 0.405624425674714 2 6 "GO:0002183;GO:0006413" "cytoplasmic translational initiation" 0.968377369285405
21 0.929918528866794 3 14 "GO:0002218;GO:0045089;GO:0031349;GO:0045088" "positive regulation of defense response" 0.995415542931365
209 0.511180867482731 7 8 "GO:0002223;GO:0002220;GO:0002429;GO:0002758;GO:0002757;GO:0002768;GO:0002764" "immune response-regulating cell surface receptor signaling pathway" 0.968377369285405
126 0.641746368925474 5 11 "GO:0002224;GO:0002221" "pattern recognition receptor signaling pathway" 0.968377369285405
-398 0.32227164422515 5 5 "GO:0002225;GO:0002760;GO:0002922" "positive regulation of antimicrobial peptide production" 0.968377369285405
-499 0.0546916828019703 3 12 "GO:0002244" "hematopoietic progenitor cell differentiation" 0.638434024458617
421 0.0419432847272979 3 19 "GO:0002250" "adaptive immune response" 0.601345746347124
51 0.820256950967869 2 16 "GO:0002252" "immune effector process" 0.995415542931365
106 0.638418323841915 5 16 "GO:0002253" "activation of immune response" 0.968377369285405
411 0.307403676398605 3 5 "GO:0002274" "myeloid leukocyte activation" 0.968377369285405
171 0.108255225993741 1 73 "GO:0002376" "immune system process" 0.758785053276234
-145 0.692170495368575 3 6 "GO:0002456;GO:0002443;GO:0002449;GO:0002460" "leukocyte mediated immunity" 0.995415542931365
34 0.871565299643541 4 18 "GO:0002697" "regulation of immune effector process" 0.995415542931365
382 0.229705322973627 2 8 "GO:0002705;GO:0002703" "regulation of leukocyte mediated immunity" 0.936673885419671
-341 0.315990045965806 4 7 "GO:0002784;GO:0002759;GO:0002920" "regulation of humoral immune response" 0.968377369285405
129 0.72465108843235 3 6 "GO:0002819;GO:0002709;GO:0002706;GO:0002822" "regulation of adaptive immune response" 0.995415542931365
-112 0.568924189230608 4 21 "GO:0002831;GO:0031347;GO:0032101;GO:0080134" "regulation of response to external stimulus" 0.968377369285405
-111 0.60998843374855 5 17 "GO:0002833;GO:0032103" "positive regulation of response to biotic stimulus" 0.968377369285405
172 0.612118667550874 3 7 "GO:0002931" "response to ischemia" 0.968377369285405
-54 0.783308869545106 2 21 "GO:0003006" "developmental process involved in reproduction" 0.995415542931365
-76 0.634196367272248 2 32 "GO:0003008" "system process" 0.968377369285405
-134 0.693754476931581 2 7 "GO:0003014" "renal system process" 0.995415542931365
359 0.371503923988458 4 5 "GO:0003073" "regulation of systemic arterial blood pressure" 0.968377369285405
-338 0.288398601266184 3 8 "GO:0003143;GO:0060562" "embryonic heart tube morphogenesis" 0.968377369285405
33 0.894550712158942 7 13 "GO:0003333;GO:0006865;GO:1905039;GO:0015849;GO:1903825;GO:0098656;GO:0034220;GO:0055085" "organic acid transport" 0.995415542931365
74 0.774495528151089 2 12 "GO:0003341;GO:0007018" "cilium movement" 0.995415542931365
-271 0.50048181543598 3 5 "GO:0003351;GO:0006858;GO:0099111" "epithelial cilium movement involved in extracellular fluid movement" 0.968377369285405
15 0.970594861213908 2 5 "GO:0003360" "brainstem development" 0.995415542931365
95 0.58558799161261 2 27 "GO:0005975" "carbohydrate metabolic process" 0.968377369285405
53 0.831105852366267 2 13 "GO:0005976" "polysaccharide metabolic process" 0.995415542931365
298 0.459158456017202 2 5 "GO:0006091" "generation of precursor metabolites and energy" 0.968377369285405
-130 0.17825817021136 2 89 "GO:0006259" "DNA metabolic process" 0.888535979607682
-161 0.14024329917535 4 69 "GO:0006281;GO:0000724;GO:0000725;GO:0006302;GO:0006310" "DNA repair" 0.790217051122645
-115 0.263310599298862 7 79 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.959230033736961
-8 0.890372112451046 3 300 "GO:0006396" "RNA processing" 0.995415542931365
272 0.12390090323207 3 26 "GO:0006400;GO:0008033;GO:0006399" "tRNA processing" 0.785261637120152
316 0.189652465342712 2 14 "GO:0006486;GO:0043413;GO:0070085" "protein glycosylation" 0.888535979607682
432 0.282940676552984 3 5 "GO:0006487" "protein N-linked glycosylation" 0.968377369285405
78 0.654694488744213 2 27 "GO:0006508" "proteolysis" 0.96865745120376
501 0.037318260057529 5 14 "GO:0006520" "cellular amino acid metabolic process" 0.601345746347124
7 0.953864107396482 2 49 "GO:0006631;GO:0032787" "monocarboxylic acid metabolic process" 0.995415542931365
168 0.53599021199072 5 11 "GO:0006633;GO:0072330;GO:0001516;GO:0006693;GO:0046457;GO:0006692;GO:0006636;GO:0046456;GO:0006690;GO:0033559" "fatty acid biosynthetic process" 0.968377369285405
664 0.00427638729512007 2 15 "GO:0006790" "sulfur compound metabolic process" 0.262957236090158
-360 0.0904049452305975 4 18 "GO:0006796;GO:0006793" "phosphorus metabolic process" 0.715909431150407
-73 0.321127020042393 3 158 "GO:0006810;GO:0051234;GO:0051179" "localization" 0.968377369285405
-117 0.215431879239436 2 93 "GO:0006811" "ion transport" 0.901736294530782
358 0.186845295779515 2 11 "GO:0006814;GO:0015672" "monovalent inorganic cation transport" 0.888535979607682
-268 0.400127525199236 3 8 "GO:0006816;GO:0070838;GO:0072511" "divalent inorganic cation transport" 0.968377369285405
-214 0.18713376520024 3 31 "GO:0006886;GO:0046907" "intracellular transport" 0.888535979607682
189 0.466712971865284 2 12 "GO:0006887;GO:0002576;GO:0045055" "exocytosis" 0.968377369285405
8 0.975988457465948 2 12 "GO:0006915;GO:0012501;GO:0008219" "apoptotic process" 0.995415542931365
8 0.951355073708724 2 46 "GO:0006928" "movement of cell or subcellular component" 0.995415542931365
51 0.406986744046698 2 226 "GO:0006950;GO:0050896" "response to stimulus" 0.968377369285405
234 0.203886120139105 2 24 "GO:0006952" "defense response" 0.901736294530782
430 0.0117919763572603 2 28 "GO:0006955" "immune response" 0.462342400628747
-166 0.0795239497010741 4 93 "GO:0006974;GO:0033554;GO:0051716" "cellular response to stimulus" 0.715909431150407
214 0.289094841775423 3 20 "GO:0006979" "response to oxidative stress" 0.968377369285405
-31 0.577726906418961 3 280 "GO:0006996" "organelle organization" 0.968377369285405
-39 0.769600541439023 4 47 "GO:0007005" "mitochondrion organization" 0.995415542931365
-624 0.12079358158081 2 5 "GO:0007154" "cell communication" 0.785261637120152
22 0.951584588519288 2 6 "GO:0007155;GO:0022610" "cell adhesion" 0.995415542931365
-20 0.817203248742164 3 108 "GO:0007165" "signal transduction" 0.995415542931365
140 0.575872050303737 4 13 "GO:0007166" "cell surface receptor signaling pathway" 0.968377369285405
69 0.552397524171584 2 61 "GO:0007275" "multicellular organism development" 0.968377369285405
-290 0.471182225530585 2 5 "GO:0007389" "pattern specification process" 0.968377369285405
-458 0.254394606587136 2 5 "GO:0007600" "sensory perception" 0.959230033736961
107 0.59581438657535 1 20 "GO:0007610" "behavior" 0.968377369285405
122 0.762370133306502 4 5 "GO:0007611;GO:0050890" "learning or memory" 0.995415542931365
653 0.104497043557819 2 5 "GO:0007631" "feeding behavior" 0.758785053276234
488 0.0155759855143794 5 20 "GO:0008016;GO:1903522;GO:0044057" "regulation of system process" 0.462342400628747
-167 0.210746375204823 3 46 "GO:0008104;GO:0015031;GO:0033036;GO:0015833;GO:0045184;GO:0042886" "protein localization" 0.901736294530782
243 0.475331786715454 3 7 "GO:0008217" "regulation of blood pressure" 0.968377369285405
24 0.919143951539073 4 14 "GO:0008610" "lipid biosynthetic process" 0.995415542931365
-529 0.18881644928591 2 5 "GO:0008643" "carbohydrate transport" 0.888535979607682
146 0.088208534362699 2 115 "GO:0009057" "macromolecule catabolic process" 0.715909431150407
-4 0.95929476785295 2 112 "GO:0009058;GO:0044249;GO:1901576" "biosynthetic process" 0.995415542931365
-21 0.875299475182722 2 45 "GO:0009451" "RNA modification" 0.995415542931365
86 0.701398597439927 2 16 "GO:0009605" "response to external stimulus" 0.995415542931365
71 0.399231860940204 2 119 "GO:0009653" "anatomical structure morphogenesis" 0.968377369285405
94 0.428095160285126 4 59 "GO:0009966;GO:0010646;GO:0023051" "regulation of signaling" 0.968377369285405
84 0.719002605199243 2 15 "GO:0009968;GO:0010648;GO:0023057" "negative regulation of signaling" 0.995415542931365
-347 0.388535036193267 3 5 "GO:0010035" "response to inorganic substance" 0.968377369285405
187 0.53349258319345 2 9 "GO:0010467" "gene expression" 0.968377369285405
-143 0.539495141251118 2 15 "GO:0010628;GO:0002699;GO:0002702;GO:0002700" "positive regulation of immune effector process" 0.968377369285405
25 0.918816641769911 2 13 "GO:0016054;GO:0044282;GO:0046395" "small molecule catabolic process" 0.995415542931365
56 0.336562808545879 3 257 "GO:0016071" "mRNA metabolic process" 0.968377369285405
54 0.789930746905305 3 20 "GO:0016192" "vesicle-mediated transport" 0.995415542931365
-34 0.835988869743894 3 31 "GO:0016477;GO:0048870;GO:0040011" "locomotion" 0.995415542931365
-541 0.0463557028245744 2 11 "GO:0018130;GO:1901362" "heterocycle biosynthetic process" 0.601345746347124
67 0.639441796552917 2 40 "GO:0018193;GO:0000413;GO:0018208" "peptidyl-amino acid modification" 0.968377369285405
-445 0.162313818503189 2 8 "GO:0019438" "aromatic compound biosynthetic process" 0.864689978571534
-632 0.0150747361373289 2 12 "GO:0019637" "organophosphate metabolic process" 0.462342400628747
155 0.157586801848492 3 69 "GO:0019752;GO:0043436;GO:0006082" "organic acid metabolic process" 0.855054313733484
138 0.455113538409253 2 24 "GO:0022411" "cellular component disassembly" 0.968377369285405
-94 0.782019368755758 2 7 "GO:0022412" "cellular process involved in reproduction in multicellular organism" 0.995415542931365
-24 0.855434445273825 1 46 "GO:0022414" "reproductive process" 0.995415542931365
-28 0.931081938315641 2 8 "GO:0022602;GO:0048511" "ovulation cycle process" 0.995415542931365
-18 0.758648876017046 3 258 "GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0043933;GO:0022607" "cellular component assembly" 0.995415542931365
118 0.539281291916568 4 22 "GO:0030001;GO:0006812" "cation transport" 0.968377369285405
-89 0.47640980414421 2 52 "GO:0030154" "cell differentiation" 0.968377369285405
-28 0.761375768590435 3 95 "GO:0031325;GO:0009893;GO:0048522;GO:0010604" "positive regulation of cellular process" 0.995415542931365
68 0.572974530381717 6 57 "GO:0032147;GO:0043406;GO:0045860;GO:0033674;GO:0051347;GO:0043085;GO:0044093;GO:0043405;GO:0043410;GO:0071902;GO:0043408;GO:1902533;GO:1902531;GO:0009967;GO:0010647;GO:0023056" "regulation of intracellular signal transduction" 0.968377369285405
7 0.923044606039306 1 141 "GO:0032501" "multicellular organismal process" 0.995415542931365
191 0.383069173383215 4 17 "GO:0032940;GO:0046903;GO:0140352" "secretion" 0.968377369285405
516 0.0853657013680654 5 9 "GO:0032984" "protein-containing complex disassembly" 0.715909431150407
-20 0.817203248742164 6 108 "GO:0034470;GO:0034660" "ncRNA metabolic process" 0.995415542931365
-202 0.616106497671967 3 5 "GO:0034613;GO:0070727" "cellular protein localization" 0.968377369285405
-597 0.137425202925015 2 5 "GO:0034654" "nucleobase-containing compound biosynthetic process" 0.790217051122645
-173 0.458229635732753 2 15 "GO:0035239" "tube morphogenesis" 0.968377369285405
139 0.643683938350534 4 9 "GO:0042127;GO:0008284" "regulation of cell population proliferation" 0.968377369285405
-304 0.0144807113437684 3 53 "GO:0042592" "homeostatic process" 0.462342400628747
620 0.0293368703889818 2 10 "GO:0043269" "regulation of ion transport" 0.601345746347124
-23 0.697482708733755 2 246 "GO:0043412;GO:0006464;GO:0036211" "macromolecule modification" 0.995415542931365
44 0.65089381761234 4 87 "GO:0043604;GO:1901566;GO:0043603;GO:0044271" "organonitrogen compound biosynthetic process" 0.96865745120376
-232 0.494950671969799 3 7 "GO:0044242;GO:0016042" "lipid catabolic process" 0.968377369285405
139 0.0566528485867715 2 160 "GO:0044248;GO:0009056;GO:1901575" "catabolic process" 0.638434024458617
-100 0.348841380079035 2 73 "GO:0044255;GO:0006629" "lipid metabolic process" 0.968377369285405
-21 0.955207244391841 2 6 "GO:0044262" "cellular carbohydrate metabolic process" 0.995415542931365
9 0.867955074704572 3 308 "GO:0044267;GO:0019538;GO:1901564" "organonitrogen compound metabolic process" 0.995415542931365
58 0.526006967767944 2 99 "GO:0044281" "small molecule metabolic process" 0.968377369285405
147 0.108767823336525 3 99 "GO:0044772;GO:0044770" "cell cycle phase transition" 0.758785053276234
212 0.504364593971429 2 8 "GO:0045321;GO:0001775" "leukocyte activation" 0.968377369285405
83 0.41086085900537 3 81 "GO:0045859;GO:0043549;GO:0051338;GO:0065009;GO:0050790;GO:0071900" "regulation of protein kinase activity" 0.968377369285405
349 0.0631860324331603 2 23 "GO:0046394;GO:0016053;GO:0044283" "small molecule biosynthetic process" 0.661196696532713
-128 0.750249591754704 2 5 "GO:0048193" "Golgi vesicle transport" 0.995415542931365
523 0.154773832196789 2 6 "GO:0048468" "cell development" 0.855054313733484
297 0.418323822559367 3 6 "GO:0048469;GO:0071695;GO:0021700" "cell maturation" 0.968377369285405
68 0.509775928504166 2 79 "GO:0048513" "animal organ development" 0.968377369285405
-16 0.851899611923046 3 112 "GO:0048518" "positive regulation of biological process" 0.995415542931365
55 0.570874859148458 3 88 "GO:0048583" "regulation of response to stimulus" 0.968377369285405
65 0.573230197897759 4 61 "GO:0048584" "positive regulation of response to stimulus" 0.968377369285405
157 0.425519552078449 2 21 "GO:0048585" "negative regulation of response to stimulus" 0.968377369285405
-172 0.638972777230893 2 6 "GO:0048589;GO:0040007" "growth" 0.968377369285405
-55 0.776797992775239 2 22 "GO:0048598" "embryonic morphogenesis" 0.995415542931365
159 0.541423002629501 3 12 "GO:0048608" "reproductive structure development" 0.968377369285405
70 0.837498089809146 2 7 "GO:0048609" "multicellular organismal reproductive process" 0.995415542931365
20 0.812727272212351 2 121 "GO:0048646" "anatomical structure formation involved in morphogenesis" 0.995415542931365
-58 0.72915740176934 3 29 "GO:0048731;GO:0001501" "system development" 0.995415542931365
